usuario_base;vecinos;similaridad;imp_pelis;imp_dir;imp_gen;imp_fecha;imp_pais
1999_sohu;_alvarocampoy_;20.73716344794956;0.0;5.878978574725159;32.31262544510748;28.824664479110883;32.983731501056475
1999_sohu;_carlos_;42.34694843713582;24.764790125337715;30.00516413441031;15.060853798266423;14.271235981167232;15.89795596081832
1999_sohu;a_de_la_hoz;21.955466898128098;6.835600003864191;3.235081824594788;29.79746497015603;27.53591991915671;32.59593328222827
1999_sohu;aaleeeex;39.478476936796085;21.50433461195186;30.658092792293395;15.477121716715574;15.313761451903044;17.04668942713614
1999_sohu;abu222;20.340796695785006;0.0;8.380125070503858;32.5514058790877;29.719103704707187;29.349365345701244
1999_sohu;aixa72;22.301077402801514;0.0;14.01945255379099;28.96728636386567;27.10918254642731;29.904078535916028
1999_sohu;alain_pixar;24.413421774555847;0.0;18.19423211535669;26.854656224181618;24.763590449440397;30.187521211021295
1999_sohu;alberto87fr;39.49735470981229;26.551481692864755;23.580121458918523;15.979596561254533;15.306442234835538;18.58235805212666
1999_sohu;albertomilano;32.46552287403804;19.227600427276936;20.42434585939188;19.933589548498794;18.621723131956937;21.792741032875444
1999_sohu;alcorona;33.55490650187047;19.347497377404977;22.166139911979535;19.05807647464665;18.017155799878353;21.411130436090495
1999_sohu;alejandrogr;47.06126651802374;29.712000776477918;28.625446972909277;13.297900179948124;12.846317641345513;15.518334429319172
1999_sohu;alvysinger_;42.177719609849454;26.048160706070423;28.337548209603344;15.362994542457606;14.333728420760137;15.917568121108493
1999_sohu;amaiazufiaur;21.67885176932491;0.0;11.007488018220114;27.760284427940988;27.887269340989533;33.34495821284936
1999_sohu;an_t_ar;20.646042587220048;0.0;14.182823958576957;30.74963739518892;29.23723327379444;25.830305372439696
1999_sohu;anaorgana;26.305327577294573;2.8476395877621252;22.719056154113094;25.023977669367284;22.98256794248707;26.426758646270436
1999_sohu;andrestm;39.98178656282324;27.47881255597792;25.759258871946972;14.234273609755006;15.120984584933494;17.406670377386614
1999_sohu;andreumarves;30.017909412616646;20.795388942784097;15.724478707150666;21.216718901165503;20.1401093588633;22.12330409003642
1999_sohu;angelopoulos;36.90846026950686;15.559992727204774;31.833809706973025;18.003705610345868;16.380092094874836;18.222399860601506
1999_sohu;antares_not;30.992091760250595;16.113377730385906;19.962147971919222;20.88623445862647;19.50704014983411;23.53119968923428
1999_sohu;anthonymous;31.83673584539429;19.607352478471146;17.88138796322412;20.006943050102986;18.98950888779672;23.514807620405026
1999_sohu;asm5sgr;39.69955600476091;24.529372524952915;25.65363616595523;16.7130547539678;15.228482107508956;17.87545444761509
1999_sohu;bander7;19.115009809788493;0.0;0.0;32.76884160121483;31.616164482385543;35.61499391639961
1999_sohu;batty;31.8242377318561;19.61505273886777;27.042355945613934;19.508404923717446;18.99527811260926;14.838908279191598
1999_sohu;bergmantonioni;21.22331545936773;0.0;9.95441819782999;30.48041219530754;28.48584046408751;31.07932914277495
1999_sohu;bigdabi;21.681780678696793;0.0;9.844213430971504;29.506556544674833;27.883502155732042;32.765727868621624
1999_sohu;blackcoffee;30.010079153267387;12.480488937663974;21.83790404952815;20.286776919665026;20.145364335992717;25.249465757150123
1999_sohu;blanse;23.839473255707517;0.0;17.86769588500748;26.382311758422848;25.338399968099424;30.411592388470265
1999_sohu;borjavargas;22.086098823914703;0.0;14.661239333732826;28.099787476842756;27.373054114922862;29.865919074501548
1999_sohu;bornape;37.972844976052315;19.72675269008571;30.756131875796346;17.309290514146404;15.92095558486127;16.28686933511027
1999_sohu;bracero;23.70795839498016;0.0;19.80635196920021;28.545835835977623;25.500465633622824;26.147346561199328
1999_sohu;burbank;34.845737881615676;24.363334790134854;19.213041501389508;18.73964075922137;17.34972524756074;20.334257701693517
1999_sohu;carlos_;31.602210417444883;15.802289605414103;22.0629371880738;20.915350589526298;19.130433292755473;22.088989324230337
1999_sohu;carloslara;29.566717321165953;16.890183504754575;15.224292252853378;22.364824898271245;20.43020541713982;25.090493926980972
1999_sohu;chinemusic;26.552542053291585;0.0;24.240923889587428;24.5427228161826;22.76859131156546;28.447761982664513
1999_sohu;cinematictalk;20.744913924245534;0.0;6.205455017450212;31.057179975835318;29.142756653618584;33.59460835309587
1999_sohu;cinesinfin;14.756717503693602;0.0;3.8839257542523646;37.02965155375231;40.968730216813405;18.117692475181926
1999_sohu;colmener;37.979247198808125;26.53083858119614;21.69496987763974;17.246316355167327;15.918271763783773;18.609603422213024
1999_sohu;culturetamurcia;28.801233531275088;13.00432012691618;19.73655895404553;21.233985715454157;20.99090574152176;25.034229462062385
1999_sohu;danielescaners;38.661206223898674;19.375518638590705;29.19357539123227;16.75143973041818;15.637483600313438;19.041982639445415
1999_sohu;danielquinn;32.73878771274657;16.016373295426863;22.75838505775208;20.347255598595776;18.466290920698;22.411695127527288
1999_sohu;davidmd;34.57569805672613;21.664954400995132;26.52220993683637;19.16508513378503;17.48522841976124;15.162522108622236
1999_sohu;davidpardi97;27.456868016352203;13.641048231273597;14.969978350060726;23.0059183789716;22.018679549848777;26.364375489845294
1999_sohu;didacus;32.77998525527257;19.04314772027595;23.166893760537782;19.22976904945104;18.375703625682352;20.18448584405287
1999_sohu;doark13;21.368527914885632;0.0;24.139517635562918;30.49691847765108;28.29226143712984;17.071302449656166
1999_sohu;edgarfaber;29.975894502431103;20.824536243080132;11.950017695921877;21.335173575250703;20.16833820406994;25.721934281677353
1999_sohu;edissa;25.02805063687083;8.978896510757611;11.777899539246096;26.24632139778704;24.155456094687597;28.841426457521656
1999_sohu;efebatlle;48.8581431181289;30.152445129603787;28.54130504954318;13.276839275204942;12.373863182496324;15.655547363151772
1999_sohu;elenacf;20.218336582661976;0.0;4.800006493860935;32.02132923304508;29.901766439727233;33.27689783336676
1999_sohu;eloyg8;34.453063338712745;21.74207020192171;23.736507300102893;17.620600650253014;17.547466602635613;19.35335524508677
1999_sohu;endika;23.43124421232901;0.0;14.67630006536269;28.293117031762165;25.801616543113102;31.228966359762037
1999_sohu;erni;33.44927297947935;18.662112682316938;27.651412718365762;17.100350799917468;18.07405436481213;18.512069434587694
1999_sohu;executionground;36.18830416540837;23.45946840003043;22.62228716412168;17.170896310755072;16.70605993392863;20.041288191164192
1999_sohu;explodingboy;24.22044919116365;2.0618415341772027;21.55223087477353;27.44820138401866;24.96089042457208;23.976835782458505
1999_sohu;ezequiel2517;26.580808895568595;8.454380655508537;21.94827396846138;24.67429107972832;22.7443784976514;22.178675798650374
1999_sohu;fabregatto;29.503554375645894;16.926343003605165;18.341044115508623;22.169911746056783;20.491225246867096;22.071475887962322
1999_sohu;faildeguionista;33.81063621239605;14.770123757819364;29.931022408379114;19.31927629420716;17.880881462765824;18.09869607682855
1999_sohu;falgarin;14.014470306804037;0.0;0.0;7.269937037955113;43.138553584935345;49.59150937710954
1999_sohu;faure;30.40078177123418;16.426790763000334;22.623363672201563;21.309562174358575;19.886461566807526;19.753821823632
1999_sohu;ferrandis;28.66855234265351;13.064505539525511;19.01929412799993;20.940377831573866;21.08805394387047;25.887768557030224
1999_sohu;figmare;19.55190531281764;0.0;0.0;31.024139463747463;30.920975149067306;38.05488538718522
