Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
;/film/el-sur/;48139.0;El Sur;0.8055;7.7;1983-05-19;95.0;ES;es;0.0;0.0;['Drama'];['Víctor Erice'];[2];"['Omero Antonutti', 'Sonsoles Aranguren', 'Icíar Bollaín', 'Lola Cardona', 'Rafaela Aparicio', 'Aurore Clément', 'Maria Caro', 'Francisco Merino', 'José Vivó', 'Germaine Montero', 'José García Morilla', 'María Massip', ""José Luis Fernández 'Pirri'"", 'Jesús Nieto']";['Víctor Erice'];['Pablo G. del Amo'];['José Luis Alcaine'];A woman recalls her childhood growing up in the North of Spain, focusing on her relationship with her father.
;/film/sans-soleil/;1563.0;Sans Soleil;0.8305;7.4;1983-03-02;100.0;FR;fr;0.0;30878.0;['Documentary'];['Chris Marker'];[2];['Florence Delay', 'Amílcar Cabral', 'Arielle Dombasle', 'Bin Akao', 'David Coverdale', 'Chris Marker'];[];['Chris Marker'];['Chris Marker'];A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco.
;/film/heavens-gate/;10935.0;Heaven's Gate;3.2975;6.7;1980-11-19;217.0;US;en;44000000.0;3484331.0;['Drama', 'Western'];['Michael Cimino'];[2];"['Kris Kristofferson', 'Christopher Walken', 'John Hurt', 'Sam Waterston', 'Brad Dourif', 'Isabelle Huppert', 'Joseph Cotten', 'Jeff Bridges', 'Ronnie Hawkins', 'Paul Koslo', 'Geoffrey Lewis', 'Richard Masur', 'Rosie Vela', 'Mary Catherine Wright', 'Nicholas Woodeson', 'Stefan Shcherby', 'Waldemar Kalinowski', ""Terry O'Quinn"", 'Jack Conley', 'Margaret Benczk', 'Jim Knobeloch', 'Erika Petersen', 'Robin Bartlett', 'Tom Noonan', 'Marat Yusim', 'Aivars Smits', 'Gordana Rashovich', 'Jarlath Conroy', 'Allen Keller', 'Caroline Kava', 'Mady Kaplan', 'Anna Thomson', 'Mickey Rourke', 'T Bone Burnett', 'Patricia Hodges', 'Kevin McClarnon', 'Kai Wulff', 'Steven Majstorovic', 'Gabriel Walsh', 'Norton Buffalo', 'Jack Blessing', 'Jerry Sullivan', 'Jerry McGee', 'Cleve Dupin', 'Stephen Bruton', 'Sean Hopper', 'David Mansfield', 'David S. Cass Sr.', ""Paul D'Amato"", 'Peter Osusky', 'Ivan Kormanik', 'Michael Christensen', 'Anatoli Davydov', 'Nina Gaidarova', 'Wally McCleskey', 'Gary Vezane', 'H.P. Evetts', 'Bruce Morgan', 'Bobby Faber', 'Judi Trott', 'Willem Dafoe', 'Loyd Catlett', 'Juli Erickson', 'Mark Chapman']";['Michael Cimino'];['William Reynolds', 'Gerald B. Greenberg', 'Lisa Fruchtman', 'Tom Rolf'];['Vilmos Zsigmond'];Harvard graduate James Averill serves as the sheriff of prosperous Jackson County, Wyoming, standing at the center of a conflict between impoverished immigrants and affluent cattle farmers. Politically connected ranchers enlist mercenary Nathan Champion—who is also vying for the affections of local madam Ella Watson—to combat the immigrant uprising. As tensions escalate, both Averill and Champion start to question their decisions.
;/film/toute-une-nuit/;63215.0;Toute une nuit;0.8575;6.4;1982-10-27;91.0;BE;fr;0.0;0.0;['Drama', 'Romance'];['Chantal Akerman'];[1];['Aurore Clément', 'Natalia Akerman', 'Paul Allio', 'Angelo Abazoglou', 'Frank Aendenboom', 'Véronique Alain', 'Jacques Bauduin', 'François Beukelaers', 'Michèle Blondeel', 'Philippe Bombled', 'Ignacio Carranza', 'Christiane Cohendy', 'Edith De Barcy', 'Dirk de Batist', 'Laurent De Buyl', 'Luk De Konink', 'Ingrid De Vos', 'Jan Decleir', 'Jan Decorte', 'Alix Dugauquier', 'Marie-Ange Dutheil', 'Philipee Ekkers', 'Bénédicte Erken', 'David Errera', 'Pierre Forget', 'Herman Gilis', 'Catherine Graindorge', 'Brigid Grauman', 'Lucy Grauman', 'Michel Karchevsky', 'Tchéky Karyo', 'Nadine Keseman', 'Pierre Lampe', 'Francine Landrain', 'Grégoire Lapiower', 'Jean-Philippe Laroche', 'Suzanna Lastreto', 'Christine Leboutte', 'Carmela Locantore', 'Chris Lomme', 'Michel Lussan', 'Sylvie Milhaud', 'Claire Nelissen', 'Gisèle Oudart', 'Isabelle Pousseur', 'Véronique Silver', 'Samy Szlingerbaum', 'Hilde Van Mieghem', 'Simon Zaleski', 'Nicole Colchat'];['Chantal Akerman'];['Luc Barnier'];['Caroline Champetier'];Following over two dozen different individuals in the almost wordless atmosphere of a dark night in a Brussels town, acceptance and rejection in the realm of romance is examined.
;/film/francisca/;110789.0;Francisca;0.875;7.0;1981-12-03;166.0;PT;pt;0.0;0.0;['Drama'];['Manoel de Oliveira'];[2];['Teresa Menezes', 'Diogo Dória', 'Mário Barroso', 'Nuno Carinhas', 'Manuela de Freitas', 'Glória de Matos', 'Alexandre Brandão de Melo', 'Lia Gama', 'João Guedes', 'Cecília Guimarães', 'Adelaide João', 'Teresa Madruga', 'Rui Mendes', 'Antonio Caldeira Pires', 'Sílvia Rato', 'Eduardo Viana', 'José Wallenstein', 'Paulo Rocha', 'Laura Soveral', 'João Bénard da Costa', 'Francisco Brás'];['Manoel de Oliveira'];['Monique Rutler'];['Elso Roque'];The life of a young man, son of an English officer who lets himself become a prisoner of love resulting in fatalism and disgrace.
;/film/nostos-the-return/;237957.0;Nostos: The Return;0.9647;7.2;1990-05-26;88.0;IT;it;0.0;0.0;['Drama', 'Adventure'];['Franco Piavoli'];[2];['Luigi Mezzanotte', 'Branca de Camargo', 'Alex Carozzo', 'Paola Agosti', 'Giuseppe Marcoli', 'Mariella Fabbris', 'Lucilla Giagnoni'];[];['Franco Piavoli'];['Franco Piavoli'];At the end of the war, Odysseus, the wandering hero, with his companions begins his sail back home to the Mediterranean. The conclusion of his adventure is delayed by many natural obstacles and he takes an internal journey of fleeting memories of his childhood, his parents, love for a beautiful girl, nostalgia for the past, regret for what he did, and the deep silence that envelops everything. He confronts the most terrible loneliness following a shipwreck in which all the comrades perish.
;/film/shadows-in-paradise/;3.0;Shadows in Paradise;1.836;7.3;1986-10-17;74.0;FI;fi;0.0;0.0;['Comedy', 'Drama', 'Romance'];['Aki Kaurismäki'];[2];['Matti Pellonpää', 'Kati Outinen', 'Sakari Kuosmanen', 'Esko Nikkari', 'Kylli Köngäs', 'Pekka Laiho', 'Jukka-Pekka Palo', 'Svante Korkiakoski', 'Mari Rantasila', 'Safka Pekkonen', 'Antti Ortamo', 'Mato Valtonen', 'Sakke Järvenpää', 'Ulla Kuosmanen', 'Neka Haapanen', 'Pentti Koski', 'Ari Korhonen', 'Teuvo Rissanen', 'Erkki Rissanen', 'Sirkka Silin', 'Marina Martinoff', 'Jussi Tiitinen', 'Riikka Kuosmanen', 'Eskil Mansikka', 'Jaakko Talaskivi', 'Haije Alanoja', 'Bertta Pellonpää', 'Helmeri Pellonpää', 'Malla Hukkanen', 'Aki Kaurismäki', 'Olli Varja', 'Tanja Talaskivi', 'Jukka Mäkinen'];[];['Raija Talvio'];['Timo Salminen'];Nikander, a rubbish collector and would-be entrepreneur, finds his plans for success dashed when his business associate dies. One evening, he meets Ilona, a down-on-her-luck cashier, in a local supermarket. Falteringly, a bond begins to develop between them.
;/film/the-green-ray/;54898.0;The Green Ray;1.5136;7.5;1986-08-29;99.0;FR;fr;0.0;0.0;['Drama', 'Romance'];['Éric Rohmer'];[2];['Marie Rivière', 'Amira Chemakhi', 'Sylvie Richez', 'María Luisa García', 'Béatrice Romand', 'Rosette', 'Vincent Gauthier', 'Basile Gervaise', 'Virginie Gervaise', 'René Hernandez', 'Dominique Rivière', 'Claude Jullien', 'Alaric Jullien', 'Laetitia Rivière', 'Isabelle Rivière', 'Marcello Pezzutto', 'Irène Skobline', 'Eric Hamm', 'Gérard Quéré', 'Julie Quéré', 'Brigitte Poulain', 'Gerard Leleu', 'Liliane Leleu', 'Vanessa Leleu', 'Huger Foote', 'Michel Labourre', 'Paulo', 'Maria Couto-Palos', 'Isa Bonnet', 'Yve Doyhamboure', 'Friedrich Günther Christlein', 'Paulette Christlein', 'Marc Vivas', 'Joël Comarlot', 'Carita'];[];['María Luisa García'];['Sophie Maintigneux'];A lonely Parisian woman comes to terms with her isolation and anxieties during a long summer vacation.
;/film/love-streams/;52109.0;Love Streams;1.1937;7.2;1984-03-22;141.0;US;en;0.0;0.0;['Drama'];['John Cassavetes'];[2];"['Gena Rowlands', 'John Cassavetes', 'Diahnne Abbott', 'Seymour Cassel', 'Margaret Abbott', 'Jakob Shaw', 'Michele Conaway', 'Eddy Donno', 'Joan Foley', 'Al Ruban', 'Tom Badal', 'Risa Blewitt', 'David Rowlands', 'Robert Fieldsteel', 'Raphael De Niro', 'Tony Brubaker', 'John Roselius', 'Jessica St. John', 'Frank Beetson', 'John Finnegan', 'Gregg Berger', 'John Qualls', ""Christopher O'Neal"", 'Susan Wolf', 'Doe Avedon', 'Xan Cassavetes', 'Dominique Davalos', 'Julie Allan', 'Renee Le Flore', 'Leslie Hope', 'Joan Dykman', 'Bronwyn Bober', 'Victoria Morgan', 'Barbara DiFrenza', 'Cindy Davidson', 'Jamie Horton', 'François Duhamel', 'Geraldine Hofstatter', 'Kathryn Donno', 'Carolyn Baker', 'William C. Thompson', 'Avraham Leibman', 'Michael Stein', 'Phedon Papamichael', 'Jim Jones', 'Leonard P. Geer', 'Neil Bell', 'George Endoso', 'Kelly Lawrence', 'Logan Carter', 'Christopher Morley', 'Joe LeFlore', 'Michael O. Gallant', 'Dean Shindel', 'Al Lopez', 'Bo Harwood', 'Bobbi Permanent', 'William Henderson', 'Philip S. Johnson', 'Alfred McKibbon', 'Sid Page', 'John G. Titmus', 'Richard Treat', 'Christina Amelia Andrews', 'Stacy Renee St. Amant', 'Marlene Beckman', 'Heather Blodgett', 'Rachel Cooper', 'Ann Curtis Hurt']";['Ted Allan', 'John Cassavetes'];['George C. Villaseñor'];['Al Ruban'];Two closely-bound, emotionally wounded siblings reunite after years apart.
;/film/one-hundred-children-waiting-for-a-train/;130269.0;One Hundred Children Waiting for a Train;0.1273;7.4;1990-06-01;57.0;CL;es;0.0;0.0;['Documentary'];['Ignacio Agüero'];[2];['Alicia Vega'];[];['Fernando Valenzuela'];['Jorge Roth', 'Jaime Reyes'];Tells the story of a group of Chilean children who discover a larger reality and a different world through the cinema. Each Saturday, Alicia Vega transforms the chapel of Lo Hermida into a film screening room as she conducts a workshop for children under the auspices of the Catholic church. The hundred or so children involved had never seen a movie, and in the workshop they see and learn about the cinema: photograms and moving images, projection, camera angles and movement, film genres, and much more. And they watch movies: Chaplin, Disney, Lamorisse's 'The Red Balloon,' the Lumieres' 'The Arrival of the Train to the Station.' Finally, each child designs his own film with drawings. And then, for the first time in most of their lives, the children got to the movies in downtown Santiago.
