Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
23;/film/dr-mabuse-the-gambler/;5998;Dr. Mabuse, the Gambler;14.09;7.619;1922-04-27;271;DE;de;0;0;['Crime', 'Thriller'];['Fritz Lang'];[2];['Rudolf Klein-Rogge', 'Aud Egede-Nissen', 'Gertrude Welcker', 'Alfred Abel', 'Bernhard Goetzke', 'Paul Richter', 'Robert Forster-Larrinaga', 'Hans Adalbert Schlettow', 'Georg John', 'Károly Huszár', 'Grete Berger', 'Julius Falkenstein', 'Lydia Potechina', 'Julius E. Herrmann', 'Julietta Brandt', 'Max Adalbert', 'Anita Berber', 'Paul Biensfeldt', 'Gustav Botz', 'Lil Dagover', 'Heinrich Gotho', 'Leonhard Haskel', 'Erner Huebsch', 'Gottfried Huppertz', 'Hans Junkermann', 'Adolf Klein', 'Erich Pabst', 'Edgar Pauly', 'Karl Platen', 'Auguste Prasch-Grevenberg', 'Adele Sandrock', 'Willy Schmidt-Gentner', 'Hans Sternberg', 'Olaf Storm', 'Oscar Stribolt', 'Erich Walter'];['Fritz Lang', 'Thea von Harbou', 'Norbert Jacques'];[];['Carl Hoffmann'];Dr. Mabuse and his organization of criminals are in the process of completing their latest scheme, a theft of information that will allow Mabuse to make huge profits on the stock exchange. Afterwards, Mabuse disguises himself and attends the Folies Bergères show, where Cara Carozza, the main attraction of the show, passes him information on Mabuse's next intended victim, the young millionaire Edgar Hull. Mabuse then uses psychic manipulation to lure Hull into a card game where he loses heavily. When Police Commissioner von Wenk begins an investigation of this mysterious crime spree, he has little to go on, and he needs to find someone who can help him.
22;/film/the-phantom-carriage/;58129;The Phantom Carriage;13.512;7.812;1921-01-01;106;SE;sv;0;0;['Drama', 'Fantasy', 'Horror'];['Victor Sjöström'];[2];['Victor Sjöström', 'Hilda Borgström', 'Tore Svennberg', 'Astrid Holm', 'Concordia Selander', 'Lisa Lundholm', 'Tor Weijden', 'Einar Axelsson', 'Olof Ås', 'Nils Aréhn', 'Simon Lindstrand', 'Nils Elffors', 'Algot Gunnarsson', 'Hildur Lithman', 'John Ekman', 'Edvin Adolphson', 'Elof Ahrle', 'Emmy Albiin', 'Anna-Lisa Baude', 'Josua Bengtson', 'Helga Brofeldt', 'Julia Cæsar', 'Mona Geijer-Falkner', 'Carl Harald', 'Arthur Natorp', 'Fridolf Rhudin', 'Signe Wirff'];[];[];['Julius Jaenzon'];An alcoholic, abusive ne'er-do-well is shown the error of his ways through a legend that dooms the last person to die on New Year's Eve before the clock strikes twelve to take the reins of Death's chariot and work tirelessly collecting fresh souls for the next year.
21;/film/battleship-potemkin/;643;Battleship Potemkin;26.698;7.623;1925-12-24;75;SU;ru;0;45100;['Drama', 'History', 'War'];['Sergei Eisenstein'];[2];['Aleksandr Antonov', 'Vladimir Barsky', 'Grigori Aleksandrov', 'Ivan Bobrov', 'Mikhail Gomorov', 'Aleksandr Levshin', 'Nina Poltavtseva', 'Konstantin Feldman', 'Prokhorenko', 'A. Glauberman', 'Beatrice Vitoldi', 'Danylo Antonovych', 'Iona Biy-Brodskiy', 'Julia Eisenstein', 'Sergei Eisenstein', 'Andrey Fayt', 'Yuriy Korobeynikov', 'Marusov', 'Protopopov', 'Repnikova', 'Vladimir Uralskiy', 'Zerenin', 'Aleksanteri Ahola-Valo'];[];['Sergei Eisenstein', 'Grigori Aleksandrov'];['Eduard Tisse'];A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.
20;/film/napoleon/;42536;Napoléon;16.34;7.723;1927-04-07;333;FR;fr;0;39448;['Drama', 'History', 'War'];['Abel Gance'];[2];"['Albert Dieudonné', 'Vladimir Roudenko', 'Edmond van Daële', 'Alexandre Koubitzky', 'Antonin Artaud', 'Abel Gance', 'Gina Manès', 'Suzanne Bianchetti', 'Marguerite Gance', 'Yvette Dieudonné', 'Eugénie Buffet', 'Nicolas Koline', 'Henri Baudin', 'Daniel Buiret', 'Georges Cahuzac', 'Adrien Caillard', 'Roger Blum', 'Max Maxudian', 'Philippe Hériat', 'Pierre Batcheff', 'Eugénie Buffet', 'Acho Chakatouny', 'Annabella', 'Alex Bernard', 'Carrie Carvalho', 'Sylvio Cavicchia', 'Léon Courtois', 'Pierre de Canolle', 'Gilbert Dacheux', 'Damia', 'Pierre Danis', 'W. Percy Day', 'Boris de Fast', 'Guy Favières', 'Serge Freddy-Karl', 'Jean Gaudrey', 'Simone Genevois', 'Georges Hénin', 'Jean Henry', 'Henry Krauss', 'Harry Krimer', 'Georges Lampin', 'Alexandre Mathillon', 'Genica Missirio', 'Francine Mussey', 'Jeanne Pen', 'Roblin', 'Jack Rye', 'Louis Sance', 'Maurice Schutz', 'Andrée Standart', 'Suzy Vernon', 'Petit Vidal', 'Robert Vidalin', 'Louis Vonelly', ""Jean d'Yd"", 'René Jeanne', 'Philippe Rolla']";[];['Abel Gance'];['Léonce-Henri Burel', 'Jules Kruger', 'Joseph-Louis Mundwiller', 'Nikolai Toporkoff'];A biopic of Napoleon Bonaparte, tracing the Corsican's career from his schooldays (where a snowball fight is staged like a military campaign) to his flight from Corsica, through the French Revolution (where a real storm is intercut with a political storm) and the Terror, culminating in his triumphant invasion of Italy in 1797.
20;/film/the-general/;961;The General;23.731;8.0;1926-12-25;79;US;en;750000;1000000;['Comedy', 'Action', 'Adventure'];['Buster Keaton', 'Clyde Bruckman'];[2, 2];['Buster Keaton', 'Marion Mack', 'Glen Cavender', 'Jim Farley', 'Frederick Vroom', 'Charles Henry Smith', 'Joe Keaton', 'Al St. John', 'Frank Barnes', 'Mike Donlin', 'Tom Nawn', 'Jimmy Bryant', 'Budd Fine', 'Ray Hanford', 'Charles Phillips', 'Eddie Foster', 'Frank Hagney', 'Jack Hanlon', 'Edward Hearn', 'Hilliard Karr', 'Louis Lewyn', 'Elgin Lessley'];['Buster Keaton', 'Clyde Bruckman'];['Buster Keaton', 'Sherman Kell'];['Bert Haines', 'Devereaux Jennings'];During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.
20;/film/the-student-prince-in-old-heidelberg/;85876;The Student Prince in Old Heidelberg;5.09;7.2;1928-01-30;106;US;en;0;0;['Drama', 'Romance'];['Ernst Lubitsch'];[2];['Ramon Novarro', 'Norma Shearer', 'Jean Hersholt', 'Gustav von Seyffertitz', 'Philippe De Lacy', 'Edgar Norton', 'Bobbie Mack', 'Edward Connelly', 'Otis Harlan', 'John S. Peters', 'George K. Arthur', 'Lionel Belmore', 'Robert Brower', 'Edythe Chapman'];[];['Andrew Marton'];['John J. Mescall'];A young prince falls in love with a beautiful barmaid while at university in old Heidelberg.
20;/film/man-with-a-movie-camera/;26317;Man with a Movie Camera;15.662;7.9;1929-05-12;68;SU;ru;0;0;['Documentary'];['Dziga Vertov'];[2];['Mikhail Kaufman', 'Elizaveta Svilova'];[];['Elizaveta Svilova'];['Mikhail Kaufman', 'Gleb Troyanski'];A cameraman wanders around with a camera slung over his shoulder, documenting urban life with dazzling inventiveness.
19;/film/the-docks-of-new-york/;885;The Docks of New York;7.944;7.0;1928-09-16;76;US;en;0;0;['Drama', 'Romance'];['Josef von Sternberg'];[2];['George Bancroft', 'Betty Compson', 'Olga Baclanova', 'Clyde Cook', 'Mitchell Lewis', 'Guy Oliver', 'May Foster', 'Lillian Worth', 'Gustav von Seyffertitz', 'Richard Alexander', 'George Irving', 'John Kelly', 'Charles McMurphy', 'Bob Reeves'];['Jules Furthman'];['Helen Lewis'];['Harold Rosson'];A blue-collar worker on New York's depressed waterfront finds his life changed after he saves a woman attempting suicide.
18;/film/the-unknown/;27503;The Unknown;12.089;7.503;1927-05-29;68;US;en;217000;0;['Drama', 'Horror'];['Tod Browning'];[2];['Lon Chaney', 'Norman Kerry', 'Joan Crawford', 'Nick De Ruiz', 'John George', 'Frank Lanning', 'Tom Amandares', 'Margaret Bert', 'Louise Emmons', 'Italia Frandi', 'Venezia Frandi', 'Polly Moran', 'Julian Rivero', 'Billy Seay', 'Dorothy Seay', 'John St. Polis'];['Waldemar Young'];['Harry Reynolds', 'Errol Taggart'];['Merritt B. Gerstad'];A criminal on the run hides in a circus and seeks to possess the daughter of the ringmaster at any cost.
18;/film/the-last-laugh/;5991;The Last Laugh;11.817;7.777;1924-12-23;90;DE;de;0;0;['Drama'];['F. W. Murnau'];[2];['Emil Jannings', 'Maly Delschaft', 'Max Hiller', 'Hans Unterkircher', 'Hermann Vallentin', 'Emilie Kurz', 'Georg John', 'Emmy Wyda', 'Harald Madsen', 'Carl Schenstrøm', 'Olaf Storm', 'O.E. Hasse', 'Neumann-Schüler', 'Erich Schönfelder'];['Carl Mayer'];['Elfi Böttrich'];['Karl Freund'];An aging doorman, after being fired from his prestigious job at a luxurious hotel is forced to face the scorn of his friends, neighbours and society.
18;/film/cur-fidele/;67440;Cœur fidèle;4.213;7.1;1923-11-23;87;FR;fr;0;0;['Drama', 'Romance'];['Jean Epstein'];[2];['Gina Manès', 'Léon Mathot', 'Edmond van Daële', 'Claude Benedict', 'Madame Maufroy', 'Marie Epstein', 'Madeleine Erickson'];[];[];['Léon Donnot', 'Paul Guichard', 'Henri Stuckert'];The good guys win out in this sweet tale about a young orphan who is abused for much of her life but who eventually finds happiness when she marries an honest man who extricates her from her situation.
17;/film/menilmontant/;48000;Ménilmontant;4.47;7.396;1926-01-02;38;FR;fr;0;0;['Drama'];['Dimitri Kirsanoff'];[2];['Nadia Sibirskaïa', 'Yolande Beaulieu', 'Guy Belmont', 'Jean Pasquier', 'M. Ardouin', 'Maurice Ronsard'];[];['Dimitri Kirsanoff'];[];A pair of sisters leave the country for the city after their parents are slaughtered in a mysterious axe murder.
17;/film/the-cabinet-of-dr-caligari-1920/;234;The Cabinet of Dr. Caligari;19.989;7.947;1920-02-27;78;DE;de;18000;8811;['Drama', 'Horror', 'Thriller', 'Crime'];['Robert Wiene'];[2];['Werner Krauß', 'Conrad Veidt', 'Friedrich Fehér', 'Lil Dagover', 'Hans Heinrich von Twardowski', 'Rudolf Lettinger', 'Henri Peters-Arnolds', 'Rudolf Klein-Rogge', 'Hans Lanser-Rudolf', 'Ludwig Rex', 'Elsa Wagner'];['Carl Mayer', 'Hans Janowitz'];[];['Willy Hameister'];Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.
17;/film/sherlock-jr/;992;Sherlock Jr.;16.859;8.081;1924-04-17;45;US;en;0;0;['Action', 'Comedy', 'Mystery'];['Buster Keaton'];[2];['Buster Keaton', 'Kathryn McGuire', 'Joe Keaton', 'Erwin Connelly', 'Ward Crane', 'Doris Deane', 'Christine Francis', 'George Davis', 'Kewpie Morgan', 'Steve Murphy', 'John Patrick', 'Betsy Ann Hisle', 'Ford West'];['Clyde Bruckman'];['Buster Keaton'];['Elgin Lessley', 'Byron Houck'];A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.
16;/film/way-down-east/;31509;Way Down East;9.493;6.837;1920-09-03;150;US;en;0;4500000;['Drama', 'Romance'];['D.W. Griffith'];[2];['Lillian Gish', 'Richard Barthelmess', 'Lowell Sherman', 'Burr McIntosh', 'Kate Bruce', 'Mrs. David Landau', 'Josephine Bernard', 'Mrs. Morgan Belmont', 'Patricia Fruen', 'Florence Short', 'Vivia Ogden', 'Porter Strong', 'George Neville', 'Edgar Nelson', 'Mary Hay', 'Creighton Hale', 'Emily Fitzroy', 'Carol Dempster', 'Louise Lawson', 'Athole Shearer', 'Edith Shearer', 'Norma Shearer', 'Frank Walsh'];[];['James Smith', 'Rose Smith'];['Billy Bitzer', 'Paul H. Allen', 'Hendrik Sartov', 'Charles Downs'];A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.
14;/film/by-the-law/;126644;By the Law;5.872;6.8;1926-01-01;80;SU;ru;0;0;['Western', 'Drama', 'Action', 'Adventure'];['Lev Kuleshov'];[2];['Alexandra Khokhlova', 'Vladimir Fogel', 'Pyotr Galadzhev', 'Porfiri Podobed', 'Fred Forell', 'Sergei Komarov'];[];[];[];After a man kills 2 members of his Yukon gold prospecting team, the other 2 surviving members struggle to keep him subdued for the next several months until they can turn him over to the law.
14;/film/lonesome/;101482;Lonesome;8.001;7.283;1928-06-20;70;US;en;0;0;['Comedy', 'Drama', 'Romance'];['Pál Fejős'];[2];['Barbara Kent', 'Glenn Tryon', 'Fay Holderness', 'Gusztáv Pártos', 'Eddie Phillips', 'Andy Devine'];[];['Frank Atkinson'];['Gilbert Warrenton'];Two lonely people in the big city meet and enjoy the thrills of an amusement park, only to lose each other in the crowd after spending a great day together. Will they ever see each other again?
13;/film/finis-terr/;149092;Finis Terræ;2.413;7.1;1929-04-19;80;FR;fr;0;0;['Drama'];['Jean Epstein'];[2];['Gibois', 'Jean-Marie Laot', 'Malgorn', 'François Morin', 'Pierre', 'Ambroise Rouzic'];[];[];['Louis Née', 'Gösta Kotulla', 'Joseph Barthès', 'Raymond Tulle'];On the islet Bannec, off the coast of Brittany, four fishermen have set up camp for three months to harvest seaweed. If processed correctly, the ash of the seaweed can be sold for high prices. It is therefore burnt in several large piles on the island. Problems arise when one of them gets an infected thumb.
13;/film/the-wind/;31416;The Wind;9.268;7.452;1928-09-15;76;US;en;0;0;['Drama', 'Romance', 'Western'];['Victor Sjöström'];[2];['Lillian Gish', 'Lars Hanson', 'Montagu Love', 'Dorothy Cumming', 'Edward Earle', 'William Orlamond', 'Carmencita Johnson', 'Leon Janney', 'Billy Kent Schaefer', 'Sam Appel', 'Si Jenks', 'Cullen Johnson', 'Seessel Anne Johnson', 'Gus Leonard', 'Margaret Mann'];['Frances Marion'];['Conrad A. Nervig'];['John Arnold'];When Letty Mason relocates to West Texas, she finds herself unsettled by the ever-present wind and sand. Arriving at her new home at the ranch of her cousin, Beverly, she receives a surprisingly cold welcome from his wife, Cora. Soon tensions in the family and unwanted attention from a trio of suitors leave Letty increasingly disturbed.
13;/film/lucky-star-1929/;105981;Lucky Star;4.319;7.5;1929-08-18;99;US;en;0;0;['Romance', 'Drama'];['Frank Borzage'];[2];"['Janet Gaynor', 'Charles Farrell', 'Guinn ""Big Boy"" Williams', 'Paul Fix', 'Hedwiga Reicher', 'Gloria Grey', 'Hector V. Sarno', 'Jack Pennick', 'Delmar Watson']";[];['Katherine Hilliker', 'H.H. Caldwell'];['Chester A. Lyons', 'William Cooper Smith'];"Mary, a poor farm girl, meets Tim just as word comes that war has been declared. Tim enlists in the army and goes to the battlefields of Europe, where he is wounded and loses the use of his legs. Home again, Tim is visited by Mary, and they are powerfully attracted to each other; but his physical handicap prevents him from declaring his love for her. Deeper complications set in when Martin, Tim's former sergeant and a bully, takes a shine to Mary."
13;/film/lady-windermeres-fan/;121379;Lady Windermere's Fan;5.716;6.983;1925-12-26;120;US;en;320000;0;['Comedy', 'Drama'];['Ernst Lubitsch'];[2];['Ronald Colman', 'May McAvoy', 'Bert Lytell', 'Irene Rich', 'Edward Martindel', 'Carrie Daumery'];[];['Ernst Lubitsch'];['Charles Van Enger'];A society woman believes her husband is having an affair, a misconception which may have dire personal consequences for all involved.
13;/film/metropolis/;19;Metropolis;25.395;8.139;1927-02-06;149;DE;de;1300000;650422;['Drama', 'Science Fiction'];['Fritz Lang'];[2];['Gustav Fröhlich', 'Brigitte Helm', 'Alfred Abel', 'Rudolf Klein-Rogge', 'Theodor Loos', 'Fritz Rasp', 'Erwin Biswanger', 'Heinrich George', 'Fritz Alberti', 'Grete Berger', 'Olly Boeheim', 'Heinrich Gotho', 'Gottfried Huppertz', 'Georg John', 'Margarete Lanner', 'Rose Lichtenstein', 'Hanns Leo Reich', 'Arthur Reinhardt', 'Curt Siodmak', 'Henrietta Siodmak', 'Olaf Storm', 'Rolf von Goth', 'Helen von Münchofen', 'Helene Weigel'];['Fritz Lang', 'Thea von Harbou'];['Fritz Lang'];['Karl Freund', 'Günther Rittau', 'Walter Ruttmann'];In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.
13;/film/the-cameraman/;31411;The Cameraman;15.413;7.892;1928-09-10;74;US;en;0;0;['Comedy', 'Romance', 'Drama'];['Edward Sedgwick'];[2];['Buster Keaton', 'Marceline Day', 'Harold Goodwin', 'Sidney Bracey', 'Harry Gribbon', 'Ray Cooke', 'Vernon Dent', 'Harry Keaton', 'Louise Keaton', 'Bert Moorhouse', 'Edward Brophy', 'Richard Alexander', 'William Irving'];[];['Hugh Wynn'];['Elgin Lessley', 'Reggie Lanning'];A photographer takes up newsreel shooting to impress a secretary.
13;/film/the-iron-mask/;79761;The Iron Mask;7.729;6.6;1929-02-21;103;US;en;0;3270000;['Adventure', 'History'];['Allan Dwan'];[2];['Douglas Fairbanks', 'Belle Bennett', 'Marguerite De La Motte', 'Dorothy Revier', 'Vera Lewis', 'Rolfe Sedan', 'William Bakewell', 'Nigel De Brulier', 'Lon Poff', 'Charles Stevens', 'Henry Otto', 'Léon Bary', 'Tiny Sandford', 'Gino Corrado', 'Ullrich Haupt'];[];[];[];King Louis XIII of France is thrilled to have born to him a son - an heir to the throne. But when the queen delivers a twin, Cardinal Richelieu sees the second son as a potential for revolution, and has him sent off to Spain to be raised in secret to ensure a peaceful future for France. Alas, keeping the secret means sending Constance, lover of D'Artagnan, off to a convent. D'Artagnan hears of this and rallies the Musketeers in a bid to rescue her. Unfortunately, Richelieu out-smarts the Musketeers and banishes them forever.
12;/film/spies/;78507;Spies;16.086;7.4;1928-03-22;145;DE;de;0;0;['Thriller', 'Romance'];['Fritz Lang'];[2];['Rudolf Klein-Rogge', 'Gerda Maurus', 'Lien Deyers', 'Louis Ralph', 'Willy Fritsch', 'Paul Hörbiger', 'Fritz Rasp', 'Craighall Sherry', 'Hertha von Walther', 'Lupu Pick'];['Thea von Harbou'];[];['Fritz Arno Wagner'];The mastermind behind a ubiquitous spy operation learns of a dangerous romance between a Russian lady in his employ and a dashing agent from the government's secret service.
12;/film/seven-chances/;32600;Seven Chances;12.178;7.546;1925-03-15;56;US;en;0;0;['Comedy', 'Romance'];['Buster Keaton'];[2];['Buster Keaton', 'T. Roy Barnes', 'Snitz Edwards', 'Ruth Dwyer', 'Frances Raymond', 'Erwin Connelly', 'Jules Cowles', 'Jean Arthur', 'Rosalind Byrne', 'Constance  Talmadge', 'Lori Bara', 'Bartine Burkett', 'Louise Carver', 'Doris Deane', 'Hazel Deane', 'Eugenia Gilbert', 'Rosa Gore', 'Jean C. Havez', 'Judy King', 'Kate Price', 'Julian Rivero', 'S.D. Wilcox'];['Clyde Bruckman', 'Jean C. Havez', 'Joseph A. Mitchell'];['Buster Keaton'];['Elgin Lessley', 'Byron Houck'];Struggling stockbroker Jimmie Shannon learns that, if he gets married by 7 p.m. on his 27th birthday -- which is today -- he'll inherit $7 million from an eccentric relative.
