usuario_base;vecinos;similaridad
XaviPT;josetteandriot;1.9925542498459088
XaviPT;synthemesco;7.987490867632501
XaviPT;rafaqc97;3.9730665000818672
XaviPT;Bracero;7.96872809448573
XaviPT;JonSanSK8;6.968343521904311
XaviPT;francorizzo;2.96425743211744
XaviPT;nichedeath;4.963045832834145
XaviPT;SohoVictor;1.9592778914616085
XaviPT;mrtoldo;3.959054831443229
XaviPT;Alberto87FR;3.9483165273822536
XaviPT;FaildeGuionista;4.933403431412432
XaviPT;Angelopoulos;4.928331695198006
XaviPT;fraca1993;4.926952798920458
XaviPT;paloma55;7.89252803012838
XaviPT;mmgarnica;3.8849842723884636
XaviPT;hobbitillo;2.8800292896867408
XaviPT;Vareludo;5.862688579910703
XaviPT;RachelMyGod;6.860436596679564
XaviPT;cinesinfin;4.8589202239400615
XaviPT;albertsyco_;4.857840091426928
XaviPT;Didacus;5.8542862016000035
XaviPT;jjm_24;5.854249491988289
XaviPT;MarioIglesias;5.844062248673875
XaviPT;Paula_Arantzazu;2.8365359786498505
XaviPT;Will_llermo;3.8207284037721156
XaviPT;utges;7.819805321647142
XaviPT;Lobo_Lopez;6.812492786637982
XaviPT;falgarin;3.8014089513577307
XaviPT;Faure;6.796823552773645
XaviPT;fshtravis;6.795559098987268
XaviPT;Ninotchka;6.756722682384105
XaviPT;Batty;7.732418526849927
XaviPT;igortxu;8.667222008619534
Bracero;Mann_Ohne_Namen;8.233604395822557
Bracero;austrohungaro;5.224995610401693
Bracero;Will_llermo;4.192707884249489
Bracero;fraca1993;4.182364272822591
Bracero;utges;8.170758134417657
Bracero;Vareludo;7.158314878715158
Bracero;Pauixitador;4.156986179557858
Bracero;albertsyco_;8.15067210419795
Bracero;Ivan_Suarez;9.140365209732982
Bracero;mabusecaligari;8.140290987763244
Bracero;falgarin;4.133853116651815
Bracero;JonSanSK8;12.126184414618214
Bracero;bander7;5.122392266442396
Bracero;Angelopoulos;6.117556734549575
Bracero;mrtoldo;8.117359093811478
Bracero;Faure;8.116012202062784
Bracero;igortxu;8.095681852870383
Bracero;firejuice;4.094284913324452
Bracero;SohoVictor;2.090906674829362
Bracero;carloslara;10.08948141957321
Bracero;malala;6.087936907834228
Bracero;Klepshydra;8.085800042739532
Bracero;isaac98tm;3.08243257781108
Bracero;MarioIglesias;7.063002912434343
Bracero;Padimo02;5.060587817698002
Bracero;Colmener;4.0472023943687665
Bracero;jjm_24;7.0411152339926595
Bracero;cinesinfin;6.0335628488659205
Bracero;ezequiel2517;4.028182602711923
Bracero;fshtravis;6.009357200533971
Bracero;bergmantonioni;5.00059217184305
Bracero;Paula_Arantzazu;1.0
Bracero;Ruben0;1.0
Bracero;josetteandriot;0.0
Bracero;aaleeeex;1.0
Bracero;diegoceprez;1.0
Bracero;paloma55;4.9806676618812
Bracero;ExplodingBoy;2.973613245653058
Bracero;JepGambardella;9.970778925787812
Bracero;XaviPT;7.96872809448573
Bracero;nichedeath;5.964663812182658
Bracero;Ninotchka;5.958618802419804
Bracero;mmgarnica;7.95672835684061
Bracero;alvmb;8.94877138503562
Bracero;pele_alvaro;4.947869296726772
Bracero;Didacus;4.937113487652981
Bracero;RafaNasal_leFou;5.928466715041414
Bracero;RachelMyGod;6.922756613576704
Bracero;Saba1e7e;4.917794214634501
Bracero;uryenbg;6.911155735879599
Bracero;francorizzo;1.9092371188612849
Bracero;uwugorka;3.9062848964852144
Bracero;DanielEscaners;3.8979048090712114
Bracero;jal90;3.827184478389844
Bracero;Lobo_Lopez;5.819730036437526
Bracero;hobbitillo;4.817488631518609
Bracero;Carlos_;3.81460478693154
Bracero;rafaqc97;3.801749495990439
Bracero;danielquinn;6.77245742430039
Bracero;synthemesco;4.772420108581239
Bracero;Alberto87FR;7.768976838009484
Bracero;martasalvador;4.7591168354516356
Bracero;marioquema;5.755691217404256
Bracero;FaildeGuionista;5.752071918594656
Bracero;Batty;6.750770877203696
mabusecaligari;mrtoldo;6.275759610387501
mabusecaligari;Will_llermo;6.253042534294669
mabusecaligari;igortxu;6.221839988808824
mabusecaligari;XaviPT;6.190263809726995
mabusecaligari;Padimo02;8.181339245379512
mabusecaligari;Colmener;4.145096579386709
mabusecaligari;firejuice;7.144036980442504
mabusecaligari;Bracero;8.140290987763244
mabusecaligari;MarioIglesias;6.130672612903912
mabusecaligari;FaildeGuionista;5.128147960196314
mabusecaligari;malala;12.113153371616084
mabusecaligari;Lobo_Lopez;7.109846047596253
mabusecaligari;austrohungaro;10.109435591069678
mabusecaligari;Ivan_Suarez;6.097521093250104
mabusecaligari;Ruben0;2.090905714690832
mabusecaligari;carloslara;10.084269065012133
mabusecaligari;uwugorka;2.076105056723897
mabusecaligari;cinesinfin;5.0676697908761685
mabusecaligari;marioquema;4.05803146983389
mabusecaligari;Didacus;7.048583954886791
mabusecaligari;bergmantonioni;5.03553573563394
mabusecaligari;SohoVictor;3.032384697095015
mabusecaligari;hobbitillo;3.031190304892936
mabusecaligari;pele_alvaro;3.029052460528925
mabusecaligari;jjm_24;8.02466093621293
mabusecaligari;JepGambardella;11.024647752007908
mabusecaligari;Klepshydra;11.015884344945949
mabusecaligari;ezequiel2517;3.002297637021583
mabusecaligari;fraca1993;1.0
mabusecaligari;ExplodingBoy;1.0
mabusecaligari;diegoceprez;0.0
mabusecaligari;nichedeath;6.999542479862879
mabusecaligari;albertsyco_;6.998344659096622
mabusecaligari;francorizzo;1.995235375991527
mabusecaligari;JonSanSK8;5.988037082606474
mabusecaligari;rafaqc97;1.979628017985447
mabusecaligari;utges;10.961020834971473
mabusecaligari;jal90;2.9607797487680068
mabusecaligari;RafaNasal_leFou;2.959330668893126
mabusecaligari;Angelopoulos;5.957563246309743
mabusecaligari;danielquinn;10.948417296717674
mabusecaligari;Mann_Ohne_Namen;7.9428708390751375
mabusecaligari;isaac98tm;3.9362754738070205
mabusecaligari;DanielEscaners;2.929154268951692
mabusecaligari;Saba1e7e;1.9252170028682085
mabusecaligari;bander7;5.917571983898813
mabusecaligari;Paula_Arantzazu;1.915846842417039
mabusecaligari;Faure;8.913523613526161
mabusecaligari;paloma55;9.889041350502843
mabusecaligari;Carlos_;3.8866659016597636
mabusecaligari;josetteandriot;4.867084527442545
mabusecaligari;Alberto87FR;6.8588037412778275
mabusecaligari;synthemesco;7.852987920249941
mabusecaligari;falgarin;4.851735623159924
mabusecaligari;Pauixitador;5.835128756180764
mabusecaligari;mmgarnica;6.806241788274471
mabusecaligari;aaleeeex;4.789132738508445
mabusecaligari;martasalvador;6.789000128890291
mabusecaligari;Vareludo;5.779972301645904
mabusecaligari;uryenbg;5.75982898305058
mabusecaligari;Ninotchka;6.745818965482055
mabusecaligari;alvmb;7.744470963038071
mabusecaligari;fshtravis;9.710518761395228
mabusecaligari;RachelMyGod;9.660777172220689
mabusecaligari;Batty;9.589674602497547
bergmantonioni;carloslara;8.324845510606993
bergmantonioni;JonSanSK8;8.30955729207711
bergmantonioni;Saba1e7e;10.302132937744398
bergmantonioni;Mann_Ohne_Namen;7.2634367486637625
bergmantonioni;RafaNasal_leFou;5.262253084953177
bergmantonioni;jal90;6.2566194869541105
bergmantonioni;firejuice;5.244268847370474
bergmantonioni;danielquinn;10.225022632265743
bergmantonioni;bander7;9.219691337434458
bergmantonioni;Klepshydra;8.197656250774214
bergmantonioni;XaviPT;5.191109532084927
bergmantonioni;JepGambardella;7.17320947299972
bergmantonioni;Will_llermo;9.150646731219366
bergmantonioni;Lobo_Lopez;5.135653068367929
bergmantonioni;uwugorka;6.119799805270986
bergmantonioni;aaleeeex;5.118031325155127
bergmantonioni;Paula_Arantzazu;3.110096726011321
bergmantonioni;igortxu;7.091141996115013
bergmantonioni;diegoceprez;2.0908995298551734
bergmantonioni;DanielEscaners;9.049619315213953
bergmantonioni;josetteandriot;2.045188678142958
bergmantonioni;Colmener;6.043968793668945
bergmantonioni;mrtoldo;6.043808524788107
bergmantonioni;mabusecaligari;5.03553573563394
bergmantonioni;Ninotchka;9.019404649694787
bergmantonioni;Bracero;5.00059217184305
bergmantonioni;fraca1993;1.0
bergmantonioni;SohoVictor;4.995915893208833
bergmantonioni;austrohungaro;4.989857526988226
bergmantonioni;fshtravis;7.989214775128278
bergmantonioni;utges;6.988086249841719
bergmantonioni;synthemesco;9.985425757361527
bergmantonioni;nichedeath;4.978507819407341
bergmantonioni;malala;6.976841845570315
bergmantonioni;cinesinfin;6.976471982127752
bergmantonioni;mmgarnica;10.958703500756243
bergmantonioni;Alberto87FR;5.9434528354509935
bergmantonioni;falgarin;3.942899940347516
bergmantonioni;hobbitillo;8.936102747083506
bergmantonioni;Didacus;4.933946875695448
bergmantonioni;jjm_24;6.929206128109268
bergmantonioni;Pauixitador;5.89936842048735
bergmantonioni;FaildeGuionista;6.892617919057877
bergmantonioni;ezequiel2517;2.888716301350755
bergmantonioni;Ivan_Suarez;7.887452069194088
bergmantonioni;martasalvador;7.884814660681409
bergmantonioni;Carlos_;5.876953503778748
bergmantonioni;marioquema;7.858247922592393
bergmantonioni;MarioIglesias;4.840951370734039
bergmantonioni;Ruben0;4.83927456044751
bergmantonioni;isaac98tm;5.838982040789319
bergmantonioni;ExplodingBoy;4.831167754343648
bergmantonioni;RachelMyGod;4.830361107214465
bergmantonioni;Vareludo;7.828165544431071
bergmantonioni;Padimo02;6.827687042669011
bergmantonioni;rafaqc97;7.826057372824823
bergmantonioni;pele_alvaro;5.812776512160231
bergmantonioni;Batty;6.772297641490162
bergmantonioni;paloma55;6.744567992597754
bergmantonioni;Faure;9.72591157209987
bergmantonioni;francorizzo;5.724320797216199
bergmantonioni;uryenbg;5.72374517147339
bergmantonioni;albertsyco_;6.713280948712579
bergmantonioni;Angelopoulos;8.689608216026079
bergmantonioni;alvmb;10.673483326602447
mmgarnica;fshtravis;11.34249494360354
mmgarnica;Ninotchka;13.320386802638296
mmgarnica;Will_llermo;10.29510855601406
mmgarnica;uryenbg;10.285270255590941
mmgarnica;Angelopoulos;10.262011395745247
mmgarnica;aaleeeex;5.211831134890625
mmgarnica;DanielEscaners;7.189428139083028
mmgarnica;Mann_Ohne_Namen;9.185950997899884
mmgarnica;hobbitillo;12.152049506898917
mmgarnica;paloma55;8.142508820196287
mmgarnica;Carlos_;4.137540455807224
mmgarnica;bander7;8.128462327910459
mmgarnica;RachelMyGod;10.1224311331312
mmgarnica;malala;6.116356957385863
mmgarnica;utges;16.11630998808878
mmgarnica;isaac98tm;9.11157530619963
mmgarnica;diegoceprez;3.102827024190477
mmgarnica;ezequiel2517;4.089548525573138
mmgarnica;alvmb;15.077203982650108
mmgarnica;Faure;16.072166727299702
mmgarnica;Pauixitador;4.067448520855095
mmgarnica;synthemesco;10.056979184774391
mmgarnica;marioquema;4.054752508962187
mmgarnica;albertsyco_;12.043273572489348
mmgarnica;carloslara;8.042499556274064
mmgarnica;pele_alvaro;8.039630363537244
mmgarnica;Saba1e7e;10.031656451232127
mmgarnica;Padimo02;7.029662368966701
mmgarnica;Ruben0;3.0255978816744227
mmgarnica;Didacus;7.022341215413342
mmgarnica;Batty;10.012381533522335
mmgarnica;JepGambardella;13.011499965179468
mmgarnica;josetteandriot;1.0
mmgarnica;francorizzo;4.988985252158825
mmgarnica;Paula_Arantzazu;1.9856171785920091
mmgarnica;austrohungaro;4.98086408618511
mmgarnica;ExplodingBoy;4.980502339025127
mmgarnica;igortxu;6.977606369133711
mmgarnica;Vareludo;8.971238186122442
mmgarnica;bergmantonioni;10.958703500756243
mmgarnica;Bracero;7.95672835684061
mmgarnica;Alberto87FR;11.942450037228415
mmgarnica;firejuice;6.9422838513042455
mmgarnica;fraca1993;1.9419377117739403
mmgarnica;falgarin;3.9389821914793313
mmgarnica;SohoVictor;3.9310764567161627
mmgarnica;Klepshydra;5.926382839284646
mmgarnica;Colmener;5.926067754304224
mmgarnica;uwugorka;3.9218974899883605
mmgarnica;MarioIglesias;1.9204546583214388
mmgarnica;danielquinn;8.916277059987102
mmgarnica;jal90;6.914941309726675
mmgarnica;XaviPT;3.8849842723884636
mmgarnica;Lobo_Lopez;5.882393756642233
mmgarnica;cinesinfin;6.867473722187393
mmgarnica;RafaNasal_leFou;3.848934379342897
mmgarnica;FaildeGuionista;9.846442819870143
mmgarnica;Ivan_Suarez;7.837909707159062
mmgarnica;JonSanSK8;10.812529348600972
mmgarnica;jjm_24;13.810772145720891
mmgarnica;mabusecaligari;6.806241788274471
mmgarnica;rafaqc97;7.784113055860136
mmgarnica;mrtoldo;7.76900511583383
mmgarnica;nichedeath;9.765294838678058
mmgarnica;martasalvador;6.702565356428618
nichedeath;JonSanSK8;9.28099925568776
nichedeath;utges;12.248543894899463
nichedeath;RafaNasal_leFou;4.183444079226999
nichedeath;Colmener;5.173119543387862
nichedeath;Saba1e7e;3.165292107510438
nichedeath;Paula_Arantzazu;4.149739432153484
nichedeath;Alberto87FR;10.14784973670039
nichedeath;malala;8.140311876065462
nichedeath;Ninotchka;14.135262946524016
nichedeath;jjm_24;13.133711555909859
nichedeath;hobbitillo;10.12485988244937
nichedeath;francorizzo;6.120684774874174
nichedeath;Faure;15.109159454695758
nichedeath;jal90;4.105045012056124
nichedeath;danielquinn;11.102836892911416
nichedeath;Didacus;6.092083844023717
nichedeath;firejuice;7.086873227614919
nichedeath;marioquema;2.077860646888738
nichedeath;josetteandriot;2.0770450981196102
nichedeath;Mann_Ohne_Namen;10.073021014341029
nichedeath;aaleeeex;7.069006059534719
nichedeath;Lobo_Lopez;8.068768665040551
nichedeath;ezequiel2517;4.067185686087393
nichedeath;mrtoldo;2.0645574990973627
nichedeath;Batty;12.055474223313297
nichedeath;igortxu;7.05185916249825
nichedeath;falgarin;3.0444714552020464
nichedeath;Angelopoulos;7.018930388239715
nichedeath;martasalvador;3.01652227161894
nichedeath;Klepshydra;10.01079865578409
nichedeath;bander7;7.005498729189976
nichedeath;ExplodingBoy;3.0051136184475786
nichedeath;mabusecaligari;6.999542479862879
nichedeath;Will_llermo;4.9994706711469945
nichedeath;Vareludo;7.996237519839294
nichedeath;isaac98tm;2.9912224784966104
nichedeath;Carlos_;2.9911315045801725
nichedeath;DanielEscaners;2.985602893215719
nichedeath;bergmantonioni;4.978507819407341
nichedeath;fshtravis;9.977639757700459
nichedeath;austrohungaro;7.976199947356916
nichedeath;MarioIglesias;4.973258310237187
nichedeath;Bracero;5.964663812182658
nichedeath;XaviPT;4.963045832834145
nichedeath;carloslara;9.9465030531245
nichedeath;Ruben0;1.9344437300888135
nichedeath;FaildeGuionista;6.919315725652298
nichedeath;paloma55;8.917939430384452
nichedeath;diegoceprez;1.916997073309402
nichedeath;uwugorka;1.911163398551167
nichedeath;fraca1993;2.8984736934454327
nichedeath;RachelMyGod;11.892758868926782
nichedeath;synthemesco;11.891992618575713
nichedeath;SohoVictor;4.887252936915884
nichedeath;pele_alvaro;6.878550360508578
nichedeath;rafaqc97;2.8751535538442408
nichedeath;Ivan_Suarez;4.870417565773496
nichedeath;alvmb;12.85905975539801
nichedeath;Pauixitador;4.8509396860836675
nichedeath;cinesinfin;6.809534088003286
nichedeath;albertsyco_;9.795269279158717
nichedeath;uryenbg;7.79027259921181
nichedeath;JepGambardella;14.779513450999474
nichedeath;mmgarnica;9.765294838678058
nichedeath;Padimo02;5.761459536234893
Batty;paloma55;15.310519491989364
Batty;hobbitillo;8.291557001943119
Batty;FaildeGuionista;8.266769589948588
Batty;Lobo_Lopez;11.264658144580114
Batty;francorizzo;6.25260548088216
Batty;Alberto87FR;12.240713461603654
Batty;Ninotchka;14.23130254704727
Batty;Faure;14.227947129861096
Batty;martasalvador;7.215773165298398
Batty;Angelopoulos;9.210532080144436
Batty;rafaqc97;4.203273472973375
Batty;RachelMyGod;12.181173197966073
Batty;fshtravis;13.156036047855464
Batty;Pauixitador;8.139718731090008
Batty;falgarin;4.132239745774466
Batty;danielquinn;11.127522293082189
Batty;Paula_Arantzazu;3.1187620396253197
Batty;utges;14.112861484914182
Batty;synthemesco;13.109851311538378
Batty;ExplodingBoy;3.10792751371355
Batty;DanielEscaners;2.0803503768966958
Batty;josetteandriot;2.079999361378575
Batty;Klepshydra;16.060371801621915
Batty;nichedeath;12.055474223313297
Batty;jal90;5.054555122786214
Batty;Vareludo;8.049260114946245
Batty;MarioIglesias;5.0353792215421205
Batty;fraca1993;3.0353398505825187
Batty;jjm_24;14.012903990093532
Batty;mmgarnica;10.012381533522335
Batty;alvmb;13.002994927313516
Batty;Ruben0;0.0
Batty;diegoceprez;1.0
Batty;Padimo02;9.988684679659178
Batty;Didacus;8.987401063486242
Batty;aaleeeex;6.964422978887024
Batty;Carlos_;2.9616076133493277
Batty;RafaNasal_leFou;3.9602253801551717
Batty;uryenbg;8.954798942367114
Batty;igortxu;9.9522013125345
Batty;uwugorka;2.9457921845513484
Batty;JonSanSK8;9.945300895692597
Batty;Saba1e7e;4.9349875505137515
Batty;marioquema;4.924426150867448
Batty;albertsyco_;10.918561588044907
Batty;ezequiel2517;4.9104388540410175
Batty;isaac98tm;2.901250343575091
Batty;austrohungaro;8.88909860434308
Batty;pele_alvaro;5.889074082591314
Batty;JepGambardella;14.883376395853256
Batty;malala;10.875284658323254
Batty;mrtoldo;2.8715044917050605
Batty;SohoVictor;3.870795444961427
Batty;Will_llermo;4.864818244976971
Batty;Ivan_Suarez;8.864814831098288
Batty;Colmener;6.830839338710947
Batty;Mann_Ohne_Namen;7.8151966363357
Batty;cinesinfin;7.802562220980998
Batty;bander7;7.799284498873036
Batty;carloslara;10.782273424146068
Batty;firejuice;4.778917321256891
Batty;bergmantonioni;6.772297641490162
Batty;Bracero;6.750770877203696
Batty;XaviPT;7.732418526849927
Batty;mabusecaligari;9.589674602497547
albertsyco_;Faure;14.345999973537813
albertsyco_;Angelopoulos;10.278838449583324
albertsyco_;austrohungaro;6.273865123153889
albertsyco_;uwugorka;6.2625517810046505
albertsyco_;igortxu;11.237218640218968
albertsyco_;Klepshydra;10.232420866129143
albertsyco_;Will_llermo;11.173055243517831
albertsyco_;Colmener;3.165688753303092
albertsyco_;Bracero;8.15067210419795
albertsyco_;SohoVictor;3.1443683203110657
albertsyco_;Ruben0;3.137980385179415
albertsyco_;hobbitillo;13.131438215515727
albertsyco_;paloma55;9.130955771900503
albertsyco_;Vareludo;11.127691593444847
albertsyco_;fraca1993;3.102555398732998
albertsyco_;uryenbg;9.099995981489824
albertsyco_;ExplodingBoy;3.0973459729081294
albertsyco_;DanielEscaners;9.097158977256024
albertsyco_;carloslara;9.085314198793972
albertsyco_;Carlos_;5.079309829881721
albertsyco_;cinesinfin;11.075167304946065
albertsyco_;alvmb;13.074636779363706
albertsyco_;RachelMyGod;7.074533464229279
albertsyco_;marioquema;5.067894138869859
albertsyco_;jjm_24;16.04964109992841
albertsyco_;JepGambardella;10.04444686832209
albertsyco_;Ninotchka;15.043810818902038
albertsyco_;mmgarnica;12.043273572489348
albertsyco_;ezequiel2517;5.037277793766187
albertsyco_;MarioIglesias;5.032493205077209
albertsyco_;JonSanSK8;15.031528029076
albertsyco_;fshtravis;11.021623507835091
albertsyco_;Padimo02;10.019204267201621
albertsyco_;malala;8.014939041301183
albertsyco_;mabusecaligari;6.998344659096622
albertsyco_;rafaqc97;8.995282379038423
albertsyco_;utges;13.992547318257088
albertsyco_;Pauixitador;5.977084407750064
albertsyco_;martasalvador;7.956126285194029
albertsyco_;pele_alvaro;8.951782465240589
albertsyco_;falgarin;4.948289255407533
albertsyco_;Didacus;5.93337854481086
albertsyco_;mrtoldo;4.9309962316786535
albertsyco_;Paula_Arantzazu;1.9301640613575402
albertsyco_;diegoceprez;1.9215482112555358
albertsyco_;Batty;10.918561588044907
albertsyco_;bander7;7.907439754845868
albertsyco_;Mann_Ohne_Namen;12.90475517760825
albertsyco_;Lobo_Lopez;7.901973645750832
albertsyco_;isaac98tm;11.896122534356936
albertsyco_;francorizzo;4.876479189352205
albertsyco_;XaviPT;4.857840091426928
albertsyco_;Ivan_Suarez;9.850625585635228
albertsyco_;josetteandriot;2.8335520542525283
albertsyco_;FaildeGuionista;11.832725787641078
albertsyco_;firejuice;5.8248373505436914
albertsyco_;aaleeeex;5.824763975585936
albertsyco_;Alberto87FR;9.81645789002896
albertsyco_;nichedeath;9.795269279158717
albertsyco_;synthemesco;12.770630063919983
albertsyco_;RafaNasal_leFou;6.7566985620070055
albertsyco_;danielquinn;9.730862363977035
albertsyco_;bergmantonioni;6.713280948712579
albertsyco_;jal90;8.689049441092253
albertsyco_;Saba1e7e;10.564385730464505
Didacus;Angelopoulos;5.231218966520901
Didacus;jjm_24;7.210316924011817
Didacus;igortxu;5.2086916481598236
Didacus;RachelMyGod;6.201678633024119
Didacus;Carlos_;4.198614034715112
Didacus;JonSanSK8;5.198594172828414
Didacus;Ninotchka;8.191112248308253
Didacus;fshtravis;8.190248287105444
Didacus;RafaNasal_leFou;7.179494357790009
Didacus;malala;6.174559093792555
Didacus;carloslara;5.141784327760636
Didacus;aaleeeex;6.133249483150168
Didacus;Ruben0;3.1276724397759246
Didacus;MarioIglesias;4.126608717357239
Didacus;Paula_Arantzazu;3.1259899704893974
Didacus;austrohungaro;8.102225487641594
Didacus;cinesinfin;5.093299010370983
Didacus;Will_llermo;5.0928900335445935
Didacus;nichedeath;6.092083844023717
Didacus;JepGambardella;7.079413309430464
Didacus;jal90;4.078106260086229
Didacus;Colmener;6.074556062591971
Didacus;hobbitillo;3.063248508425061
Didacus;FaildeGuionista;4.062001911486651
Didacus;mabusecaligari;7.048583954886791
Didacus;SohoVictor;3.0343219224827744
Didacus;falgarin;3.034004049456933
Didacus;Ivan_Suarez;7.028502647036743
Didacus;mmgarnica;7.022341215413342
Didacus;synthemesco;10.012872554111338
Didacus;josetteandriot;1.0
Didacus;DanielEscaners;1.0
Didacus;ezequiel2517;1.0
Didacus;uwugorka;1.0
Didacus;ExplodingBoy;1.0
Didacus;diegoceprez;1.0
Didacus;francorizzo;3.9996014988515847
Didacus;Klepshydra;6.99903888792034
Didacus;Batty;8.987401063486242
Didacus;isaac98tm;1.9843022908065475
Didacus;uryenbg;3.9783404312649093
Didacus;danielquinn;4.971439111531381
Didacus;Mann_Ohne_Namen;6.955778880802608
Didacus;Vareludo;4.950423525593394
Didacus;paloma55;6.943580000700443
Didacus;Bracero;4.937113487652981
Didacus;martasalvador;6.936565007063807
Didacus;firejuice;2.934199564087379
Didacus;bergmantonioni;4.933946875695448
Didacus;albertsyco_;5.93337854481086
Didacus;rafaqc97;1.9289667717751242
Didacus;Lobo_Lopez;7.92700607754026
Didacus;bander7;8.925318135359815
Didacus;Alberto87FR;4.917574966604915
Didacus;Faure;7.916867750195555
Didacus;fraca1993;1.909122617746649
Didacus;mrtoldo;2.899441954520496
Didacus;marioquema;2.8895640593532588
Didacus;XaviPT;5.8542862016000035
Didacus;Pauixitador;5.843328258910155
Didacus;Saba1e7e;4.843096289614201
Didacus;utges;7.835537952329814
Didacus;pele_alvaro;3.829941791800477
Didacus;alvmb;6.80569036976984
Didacus;Padimo02;9.761148906569765
marioquema;malala;4.219324490301096
marioquema;Klepshydra;5.212919009702434
marioquema;paloma55;4.156742058899684
marioquema;RafaNasal_leFou;7.1514716343831015
marioquema;Pauixitador;5.14979417197632
marioquema;carloslara;8.131653077437416
marioquema;utges;3.129151377642929
marioquema;alvmb;4.118470994862357
marioquema;firejuice;3.0938700175134346
marioquema;Vareludo;2.0902743127061894
marioquema;martasalvador;7.081529287194708
marioquema;nichedeath;2.077860646888738
marioquema;XaviPT;2.075549997718643
marioquema;albertsyco_;5.067894138869859
marioquema;mabusecaligari;4.05803146983389
marioquema;ExplodingBoy;4.055225410201737
marioquema;mmgarnica;4.054752508962187
marioquema;JonSanSK8;7.048816464999323
marioquema;jjm_24;3.0419058715978955
marioquema;austrohungaro;3.039919689055569
marioquema;Saba1e7e;4.037290522494848
marioquema;isaac98tm;3.0360126617408194
marioquema;JepGambardella;3.0170470476811175
marioquema;Ivan_Suarez;6.01496943939766
marioquema;pele_alvaro;2.0116938295994045
marioquema;Ruben0;4.0068282399772555
marioquema;Mann_Ohne_Namen;4.006278717306098
marioquema;Padimo02;5.0022025652718645
marioquema;mrtoldo;3.0005068844944813
marioquema;Lobo_Lopez;1.0
marioquema;Paula_Arantzazu;1.0
marioquema;josetteandriot;0.0
marioquema;francorizzo;1.0
marioquema;ezequiel2517;0.0
marioquema;RachelMyGod;1.0
marioquema;SohoVictor;1.0
marioquema;diegoceprez;1.0
marioquema;falgarin;1.0
marioquema;danielquinn;1.9970484550678858
marioquema;rafaqc97;6.974796555642536
marioquema;uryenbg;3.9706577873772253
marioquema;Faure;3.9645030717832888
marioquema;bander7;8.959730760398374
marioquema;jal90;4.94007419337287
marioquema;Carlos_;4.937325524893869
marioquema;Batty;4.924426150867448
marioquema;FaildeGuionista;4.919093897142451
marioquema;MarioIglesias;1.909230158335755
marioquema;aaleeeex;2.906021528165705
marioquema;Alberto87FR;7.900559773889104
marioquema;hobbitillo;3.8950053527032042
marioquema;Colmener;3.8908097788330624
marioquema;Didacus;2.8895640593532588
marioquema;cinesinfin;2.8749166739590346
marioquema;synthemesco;3.8729363733158544
marioquema;Angelopoulos;5.871918121134801
marioquema;fraca1993;2.8621948614399524
marioquema;bergmantonioni;7.858247922592393
marioquema;Ninotchka;2.8531072489334033
marioquema;DanielEscaners;2.852958486067779
marioquema;fshtravis;2.839616954127832
marioquema;uwugorka;5.811804062214915
marioquema;Bracero;5.755691217404256
marioquema;Will_llermo;6.743742930469309
marioquema;igortxu;5.727897224921388
DanielEscaners;paloma55;6.23802379123415
DanielEscaners;Ninotchka;8.227670157965905
DanielEscaners;Angelopoulos;8.201958182636412
DanielEscaners;mmgarnica;7.189428139083028
DanielEscaners;Mann_Ohne_Namen;10.157742396879557
DanielEscaners;synthemesco;5.1537851295002035
DanielEscaners;isaac98tm;9.139235209403786
DanielEscaners;Alberto87FR;5.137286671749126
DanielEscaners;uwugorka;9.133217908087742
DanielEscaners;fshtravis;6.129063432603255
DanielEscaners;bander7;7.127570420588064
DanielEscaners;Colmener;3.1169662020865223
DanielEscaners;hobbitillo;8.109437767421065
DanielEscaners;albertsyco_;9.097158977256024
DanielEscaners;jal90;7.094111882947101
DanielEscaners;Padimo02;2.0848345319312416
DanielEscaners;RachelMyGod;3.0803638134320233
DanielEscaners;Batty;2.0803503768966958
DanielEscaners;JepGambardella;5.07989952298709
DanielEscaners;Saba1e7e;9.075348717723038
DanielEscaners;fraca1993;2.065710295581798
DanielEscaners;Paula_Arantzazu;3.0653052398659346
DanielEscaners;XaviPT;4.059770107285581
DanielEscaners;diegoceprez;3.055903915329376
DanielEscaners;ExplodingBoy;3.0507126546859027
DanielEscaners;bergmantonioni;9.049619315213953
DanielEscaners;RafaNasal_leFou;5.043889769391644
DanielEscaners;Ruben0;5.036351727026995
DanielEscaners;Will_llermo;10.035604931803897
DanielEscaners;JonSanSK8;8.012418681502604
DanielEscaners;pele_alvaro;8.010981076384763
DanielEscaners;danielquinn;6.009277451024688
DanielEscaners;austrohungaro;2.0067151871672992
DanielEscaners;SohoVictor;4.000989976224273
DanielEscaners;Didacus;1.0
DanielEscaners;ezequiel2517;1.0
DanielEscaners;falgarin;3.9930660147591177
DanielEscaners;nichedeath;2.985602893215719
DanielEscaners;Carlos_;2.9813432892054585
DanielEscaners;Lobo_Lopez;2.9808884470215715
DanielEscaners;rafaqc97;9.979165780616814
DanielEscaners;Klepshydra;2.969523465485608
DanielEscaners;cinesinfin;5.963998527451894
DanielEscaners;FaildeGuionista;7.956024974520978
DanielEscaners;carloslara;6.944385056945588
DanielEscaners;martasalvador;3.943634951213969
DanielEscaners;mabusecaligari;2.929154268951692
DanielEscaners;aaleeeex;1.9252146444091915
DanielEscaners;uryenbg;7.921217395380476
