Title,Year,url_peli,Review
Dead Ringers,1988,/film/dead-ringers/,32
Boyfriends and Girlfriends,1987,/film/boyfriends-and-girlfriends/,32
Phenomena,1985,/film/phenomena/,32
Working Girls,1986,/film/working-girls-1986/,32
Before My Eyes,1989,/film/before-my-eyes/,31
Inferno,1980,/film/inferno-1980/,31
Stop Making Sense,1984,/film/stop-making-sense/,31
Berlin Alexanderplatz,1980,/film/berlin-alexanderplatz/,31
Vagabond,1985,/film/vagabond/,29
The Killer,1989,/film/the-killer/,29
Simone Barbès or Virtue,1980,/film/simone-barbes-or-virtue/,29
Prince of the City,1981,/film/prince-of-the-city/,28
What Have I Done to Deserve This?,1984,/film/what-have-i-done-to-deserve-this/,28
Amadeus,1984,/film/amadeus/,27
Too Early / Too Late,1981,/film/too-early-too-late/,27
Godard's Passion,1982,/film/godards-passion/,26
Mauvais Sang,1986,/film/mauvais-sang/,26
The Empire Strikes Back,1980,/film/the-empire-strikes-back/,25
Blood,1989,/film/blood-1989/,25
Fitzcarraldo,1982,/film/fitzcarraldo/,25
Smorgasbord,1983,/film/smorgasbord/,25
Rich and Famous,1981,/film/rich-and-famous/,24
A Short Film About Love,1988,/film/a-short-film-about-love/,24
Four Adventures of Reinette and Mirabelle,1987,/film/four-adventures-of-reinette-and-mirabelle/,24
She Spent So Many Hours Under the Sun Lamps,1985,/film/she-spent-so-many-hours-under-the-sun-lamps/,24
The Blue Planet,1982,/film/the-blue-planet-1982/,24
Full Moon in Paris,1984,/film/full-moon-in-paris/,24
Angel's Egg,1985,/film/angels-egg/,23
To Live and Die in L.A.,1985,/film/to-live-and-die-in-la/,23
A Brutal Game,1983,/film/a-brutal-game/,23
Die Hard,1988,/film/die-hard/,23
Hail Mary,1985,/film/hail-mary/,23
City of Pirates,1983,/film/city-of-pirates/,23
"Distant Voices, Still Lives",1988,/film/distant-voices-still-lives/,22
L'Enfant Secret,1982,/film/lenfant-secret/,22
Our Lady of Paris,1982,/film/our-lady-of-paris/,21
White Dog,1982,/film/white-dog/,21
Scarface,1983,/film/scarface-1983/,21
Grave of the Fireflies,1988,/film/grave-of-the-fireflies/,21
Law of Desire,1987,/film/law-of-desire/,21
"sex, lies, and videotape",1989,/film/sex-lies-and-videotape/,21
The Holy Innocents,1984,/film/the-holy-innocents/,20
When Harry Met Sally...,1989,/film/when-harry-met-sally/,20
First Name: Carmen,1983,/film/first-name-carmen/,20
El crack,1981,/film/el-crack/,19
They Live,1988,/film/they-live/,19
Ms .45,1981,/film/ms-45/,19
Buddies,1985,/film/buddies-1985/,19
"Dawn Breaks, Which Is No Small Thing",1989,/film/dawn-breaks-which-is-no-small-thing/,19
Raiders of the Lost Ark,1981,/film/raiders-of-the-lost-ark/,19
Rumble Fish,1983,/film/rumble-fish/,19
Island of Loves,1982,/film/island-of-loves/,19
The Glass Menagerie,1987,/film/the-glass-menagerie-1987/,19
A Better Tomorrow,1986,/film/a-better-tomorrow/,18
Class Relations,1984,/film/class-relations/,18
Full Metal Jacket,1987,/film/full-metal-jacket/,18
Year of the Dragon,1985,/film/year-of-the-dragon/,18
Cruising,1980,/film/cruising/,18
Broadcast News,1987,/film/broadcast-news/,17
One from the Heart,1982,/film/one-from-the-heart/,17
Prince of Darkness,1987,/film/prince-of-darkness/,17
Stand by Me,1986,/film/stand-by-me/,17
Every Man for Himself,1980,/film/every-man-for-himself/,17
Images of the World and the Inscription of War,1988,/film/images-of-the-world-and-the-inscription-of/,17
"The Cook, the Thief, His Wife & Her Lover",1989,/film/the-cook-the-thief-his-wife-her-lover/,17
Twenty Years Later,1984,/film/twenty-years-later/,17
Airplane!,1980,/film/airplane/,16
Starman,1984,/film/starman/,16
The Antiquities of Rome,1989,/film/the-antiquities-of-rome/,16
Fanny and Alexander,1984,/film/fanny-and-alexander-1984/,16
Indiana Jones and the Last Crusade,1989,/film/indiana-jones-and-the-last-crusade/,16
Querelle,1982,/film/querelle/,16
Elephant,1989,/film/elephant/,16
The Asthenic Syndrome,1989,/film/the-asthenic-syndrome/,16
"Faster, Faster",1981,/film/faster-faster/,15
L’homme atlantique,1981,/film/lhomme-atlantique/,15
Spring in Autumn,1985,/film/spring-in-autumn/,15
Aliens,1986,/film/aliens/,15
Au Revoir les Enfants,1987,/film/au-revoir-les-enfants/,15
Maine-Ocean Express,1986,/film/maine-ocean-express/,15
Missing,1982,/film/missing/,15
From the Life of the Marionettes,1980,/film/from-the-life-of-the-marionettes/,15
On the Silver Globe,1988,/film/on-the-silver-globe/,15
Ordinary People,1980,/film/ordinary-people/,15
White Wedding,1989,/film/white-wedding/,15
My Dear Subject,1988,/film/my-dear-subject/,15
Stranger Than Paradise,1984,/film/stranger-than-paradise/,14
In the White City,1983,/film/in-the-white-city/,14
The 4th Man,1983,/film/the-4th-man/,14
The Beyond,1981,/film/the-beyond/,14
And the Ship Sails On,1983,/film/and-the-ship-sails-on/,14
Identification of a Woman,1982,/film/identification-of-a-woman/,14
RoboCop,1987,/film/robocop/,14
Tongues Untied,1989,/film/tongues-untied/,14
Windschaduw,1986,/film/windschaduw/,14
Koyaanisqatsi,1982,/film/koyaanisqatsi/,14
Out of the Blue,1980,/film/out-of-the-blue/,14
Veronika Voss,1982,/film/veronika-voss/,14
Down by Law,1986,/film/down-by-law/,13
Tetsuo: The Iron Man,1989,/film/tetsuo-the-iron-man/,13
Evening Rain,1980,/film/evening-rain/,13
The Fly,1986,/film/the-fly-1986/,13
The Verdict,1982,/film/the-verdict-1982/,13
Zelig,1983,/film/zelig/,13
Born in Flames,1983,/film/born-in-flames/,13
Christiane F.,1981,/film/christiane-f/,13
The Breakfast Club,1985,/film/the-breakfast-club/,13
The Fog,1980,/film/the-fog/,13
The Purple Rose of Cairo,1985,/film/the-purple-rose-of-cairo/,13
Deed Undone,1989,/film/deed-undone/,13
Golden Eighties,1986,/film/golden-eighties/,13
Dressed to Kill,1980,/film/dressed-to-kill-1980/,12
The Seventh Continent,1989,/film/the-seventh-continent/,12
Tampopo,1985,/film/tampopo/,12
City of the Living Dead,1980,/film/city-of-the-living-dead/,12
Juan: As If Nothing Ever Happened,1987,/film/juan-as-if-nothing-ever-happened/,12
Kagemusha,1980,/film/kagemusha/,12
The Second Journey (To Uluru),1981,/film/the-second-journey-to-uluru/,12
Tree of Knowledge,1981,/film/tree-of-knowledge/,12
Variety,1983,/film/variety/,12
Brazil,1985,/film/brazil/,12
Henry: Portrait of a Serial Killer,1986,/film/henry-portrait-of-a-serial-killer/,11
Alice,1988,/film/alice-1988/,11
Overdose,1983,/film/overdose-1983/,11
American Gigolo,1980,/film/american-gigolo/,11
Boy Meets Girl,1984,/film/boy-meets-girl/,11
Chidambaram,1985,/film/chidambaram/,11
Landscape Suicide,1986,/film/landscape-suicide/,11
Tenebre,1982,/film/tenebre/,11
Bird,1988,/film/bird/,11
Drugstore Cowboy,1989,/film/drugstore-cowboy/,11
Santa Sangre,1989,/film/santa-sangre/,11
Shanghai Blues,1984,/film/shanghai-blues/,11
The Woman Next Door,1981,/film/the-woman-next-door/,11
Berlin Chamissoplatz,1980,/film/berlin-chamissoplatz/,11
The Shadow Box,1980,/film/the-shadow-box/,11
Desert Rose,1989,/film/desert-rose-1989/,10
Silvestre,1981,/film/silvestre/,10
Voyage to Nowhere,1986,/film/voyage-to-nowhere/,10
Black Rain,1989,/film/black-rain-1989/,10
Kung-Fu Master!,1988,/film/kung-fu-master/,10
Pierre and Djemila,1987,/film/pierre-and-djemila/,10
The Age of the Earth,1980,/film/the-age-of-the-earth/,10
Tie Me Up! Tie Me Down!,1989,/film/tie-me-up-tie-me-down/,10
Time of the Gypsies,1988,/film/time-of-the-gypsies/,10
Who Framed Roger Rabbit,1988,/film/who-framed-roger-rabbit/,10
Das Boot,1981,/film/das-boot/,10
House of Games,1987,/film/house-of-games/,10
Let's Get Lost,1988,/film/lets-get-lost-1988/,10
Tasio,1984,/film/tasio/,10
The Draughtsman's Contract,1982,/film/the-draughtsmans-contract/,10
The Vanishing,1988,/film/the-vanishing/,10
Drowning by Numbers,1988,/film/drowning-by-numbers/,10
From the Pole to the Equator,1987,/film/from-the-pole-to-the-equator/,10
Pas de ciel,1987,/film/pas-de-ciel/,10
The Belly of an Architect,1987,/film/the-belly-of-an-architect/,10
China Girl,1987,/film/china-girl-1987/,9
Agatha and the Limitless Readings,1981,/film/agatha-and-the-limitless-readings/,9
Evil Dead II,1987,/film/evil-dead-ii/,9
Moonstruck,1987,/film/moonstruck/,9
"Rosa la rose, fille publique",1986,/film/rosa-la-rose-fille-publique/,9
Twin Peaks,1989,/film/twin-peaks/,9
A Zed & Two Noughts,1985,/film/a-zed-two-noughts/,9
Blood Simple,1984,/film/blood-simple/,9
Broadway Danny Rose,1984,/film/broadway-danny-rose/,9
Hairspray,1988,/film/hairspray/,9
"Merry Christmas, Mr. Lawrence",1983,/film/merry-christmas-mr-lawrence/,9
My Heart Is That Eternal Rose,1989,/film/my-heart-is-that-eternal-rose/,9
Palombella rossa,1989,/film/palombella-rossa/,9
Spacy,1981,/film/spacy/,9
The Evil Dead,1981,/film/the-evil-dead/,9
The Legend of Suram Fortress,1985,/film/the-legend-of-suram-fortress/,9
The Movement of Things,1985,/film/the-movement-of-things/,9
The Poem of Hayachine Valley,1982,/film/the-poem-of-hayachine-valley/,9
The Terminator,1984,/film/the-terminator/,9
Typhoon Club,1985,/film/typhoon-club/,9
Crystal,1988,/film/crystal-1988/,9
God Does Not Believe in Us Anymore,1982,/film/god-does-not-believe-in-us-anymore/,9
The Last Temptation of Christ,1988,/film/the-last-temptation-of-christ/,9
Welcome in Vienna,1985,/film/welcome-in-vienna/,9
Grim,1985,/film/grim-1985/,8
Rouge,1987,/film/rouge/,8
The Dante Quartet,1987,/film/the-dante-quartet/,8
The Princess Bride,1987,/film/the-princess-bride/,8
A Nightmare on Elm Street 3: Dream Warriors,1987,/film/a-nightmare-on-elm-street-3-dream-warriors/,8
"Beirut, My City",1983,/film/beirut-my-city/,8
Daughter of the Nile,1987,/film/daughter-of-the-nile/,8
El crack dos,1983,/film/el-crack-dos/,8
Fake Fruit Factory,1986,/film/fake-fruit-factory/,8
Impressions from the Upper Atmosphere,1989,/film/impressions-from-the-upper-atmosphere/,8
Messages,1984,/film/messages-1984/,8
The Home and the World,1984,/film/the-home-and-the-world/,8
BU・SU,1987,/film/busu/,8
Cada ver es...,1983,/film/cada-ver-es/,8
Después de… Primera parte: no se os puede dejar solos,1981,/film/despues-de-primera-parte-no-se-os-puede-dejar-solos/,8
Mati Manas,1985,/film/mati-manas/,8
Mommie Dearest,1981,/film/mommie-dearest/,8
Out of Africa,1985,/film/out-of-africa/,8
The Plague Dogs,1982,/film/the-plague-dogs/,8
The Water of the Seine,1983,/film/the-water-of-the-seine/,8
Dangerous Liaisons,1988,/film/dangerous-liaisons/,7
The Long Good Friday,1980,/film/the-long-good-friday/,7
A Room in Town,1982,/film/a-room-in-town-1982/,7
A Tale of the Wind,1988,/film/a-tale-of-the-wind/,7
As Tears Go By,1988,/film/as-tears-go-by/,7
Dangerous Encounters of the First Kind,1980,/film/dangerous-encounters-of-the-first-kind/,7
Gremlins,1984,/film/gremlins/,7
Modern Romance,1981,/film/modern-romance/,7
Sacrificed Youth,1985,/film/sacrificed-youth/,7
Spelling Love,1984,/film/spelling-love/,7
Story of Women,1988,/film/story-of-women/,7
The King of Comedy,1982,/film/the-king-of-comedy/,7
The Ravishing of Frank N. Stein,1982,/film/the-ravishing-of-frank-n-stein/,7
To Sleep So as to Dream,1986,/film/to-sleep-so-as-to-dream/,7
Alaya,1987,/film/alaya/,7
Alix's Pictures,1982,/film/alixs-pictures/,7
Audience,1983,/film/audience-1983/,7
Blood Wedding,1981,/film/blood-wedding/,7
Hardly Working,1980,/film/hardly-working/,7
Keep in Touch,1987,/film/keep-in-touch-1987/,7
Pokkuveyil,1982,/film/pokkuveyil/,7
Polyester,1981,/film/polyester/,7
Raising Arizona,1987,/film/raising-arizona/,7
Scénario du film Passion,1982,/film/scenario-du-film-passion/,7
The Church,1989,/film/the-church/,7
Visions in Meditation #1,1989,/film/visions-in-meditation-1/,7
Visions in Meditation #2: Mesa Verde,1989,/film/visions-in-meditation-2-mesa-verde/,7
Day of the Dead,1985,/film/day-of-the-dead/,6
Manila by Night,1980,/film/manila-by-night/,6
Miracle Mile,1988,/film/miracle-mile/,6
Nocturne,1980,/film/nocturne-1980-1/,6
Peking Opera Blues,1986,/film/peking-opera-blues/,6
The Crime of Cuenca,1980,/film/the-crime-of-cuenca/,6
The Unbelievable Truth,1989,/film/the-unbelievable-truth/,6
Victor/Victoria,1982,/film/victor-victoria/,6
17 Reasons Why,1987,/film/17-reasons-why/,6
A Nightmare on Elm Street,1984,/film/a-nightmare-on-elm-street/,6
A Passage to India,1984,/film/a-passage-to-india/,6
Burst City,1982,/film/burst-city/,6
Cat Listening to Music,1988,/film/cat-listening-to-music/,6
Cosmos: A Personal Voyage,1980,/film/cosmos-a-personal-voyage/,6
Detective,1985,/film/detective/,6
Diaries,1981,/film/diaries/,6
Dislocation,1986,/film/dislocation/,6
Dressed in Blue,1983,/film/dressed-in-blue/,6
Hellraiser,1987,/film/hellraiser/,6
Medea,1988,/film/medea-1988/,6
Monty Python's The Meaning of Life,1983,/film/monty-pythons-the-meaning-of-life/,6
Night on the Galactic Railroad,1985,/film/night-on-the-galactic-railroad/,6
Pals,1982,/film/pals-1982/,6
Pedicab Driver,1989,/film/pedicab-driver/,6
Police Story,1985,/film/police-story/,6
Psycho II,1983,/film/psycho-ii/,6
Recollections of the Yellow House,1989,/film/recollections-of-the-yellow-house/,6
Spontaneous Combustion,1989,/film/spontaneous-combustion/,6
The Boys from Fengkuei,1983,/film/the-boys-from-fengkuei/,6
The Horse Thief,1986,/film/the-horse-thief/,6
The Official Story,1985,/film/the-official-story/,6
The Untouchables,1987,/film/the-untouchables/,6
This Is Spinal Tap,1984,/film/this-is-spinal-tap/,6
Three Crowns of the Sailor,1983,/film/three-crowns-of-the-sailor/,6
Thérèse,1986,/film/therese/,6
Time for Revenge,1981,/film/time-for-revenge/,6
"American Stories: Food, Family and Philosophy",1989,/film/american-stories-food-family-and-philosophy/,6
Cutter's Way,1981,/film/cutters-way/,6
Dead Poets Society,1989,/film/dead-poets-society/,6
Depression Focus Please,1984,/film/depression-focus-please/,6
Guinea Pig: Mermaid in the Manhole,1988,/film/guinea-pig-mermaid-in-the-manhole/,6
Homecomings,1987,/film/homecomings/,6
Jumping,1984,/film/jumping/,6
Pestonjee,1988,/film/pestonjee/,6
Shocker,1989,/film/shocker/,6
The Dream,1987,/film/the-dream-1987/,6
The Eighties,1983,/film/the-eighties/,6
The Little Mermaid,1989,/film/the-little-mermaid/,6
The Satin Slipper,1985,/film/the-satin-slipper/,6
The Toxic Avenger,1984,/film/the-toxic-avenger/,6
Crossing Delancey,1988,/film/crossing-delancey/,5
Excalibur,1981,/film/excalibur/,5
Leila and the Wolves,1984,/film/leila-and-the-wolves/,5
Mishima: A Life in Four Chapters,1985,/film/mishima-a-life-in-four-chapters/,5
Rocío,1980,/film/rocio/,5
The Emperor's Naked Army Marches On,1987,/film/the-emperors-naked-army-marches-on/,5
The Long Riders,1980,/film/the-long-riders/,5
Yellow Earth,1984,/film/yellow-earth/,5
...All the Marbles,1981,/film/all-the-marbles/,5
Altered States,1980,/film/altered-states/,5
Brasil,1981,/film/brasil/,5
Caravaggio,1986,/film/caravaggio/,5
Carmen,1983,/film/carmen-1983/,5
De Onvoltooide Tulp,1980,/film/de-onvoltooide-tulp/,5
Dead Man's Letters,1986,/film/dead-mans-letters/,5
"Five Year Diary, Reel 23: A Breakdown (and) After the Mental Hospital (September 1–December 13, 1982)",1982,/film/five-year-diary-reel-23-a-breakdown-and-after-the-mental-hospital-september-1-december-13-1982/,5
From the Reports of Security Guards & Patrol Services No.1,1985,/film/from-the-reports-of-security-guards-patrol/,5
Gloria,1980,/film/gloria/,5
Harry & Son,1984,/film/harry-son/,5
Hôtel Terminus: The Life and Times of Klaus Barbie,1988,/film/hotel-terminus-the-life-and-times-of-klaus-barbie/,5
I Love It from Behind!,1981,/film/i-love-it-from-behind/,5
Liberty at Night,1984,/film/liberty-at-night/,5
Local Hero,1983,/film/local-hero/,5
"Love, Women and Flowers",1988,/film/love-women-and-flowers/,5
Mississippi Burning,1988,/film/mississippi-burning/,5
Movie Dementia,1986,/film/movie-dementia/,5
My Dinner with Andre,1981,/film/my-dinner-with-andre/,5
Once More,1988,/film/once-more-1988/,5
Parsifal,1982,/film/parsifal/,5
Pièce touchée,1989,/film/piece-touchee/,5
Rise and Fall of a Small Film Company,1986,/film/grandeur-and-decadence-of-a-small-time-filmmaker/,5
The Ballad of Narayama,1983,/film/the-ballad-of-narayama/,5
The Book of Mary,1985,/film/the-book-of-mary/,5
A Midsummer Night's Sex Comedy,1982,/film/a-midsummer-nights-sex-comedy/,5
A Pool Without Water,1982,/film/a-pool-without-water/,5
An American Tail,1986,/film/an-american-tail/,5
Bad Timing,1980,/film/bad-timing/,5
Boat People,1982,/film/boat-people/,5
City of Lost Souls,1983,/film/city-of-lost-souls/,5
Crime Wave,1985,/film/crime-wave-1985/,5
Desert Hearts,1985,/film/desert-hearts/,5
Diva,1981,/film/diva/,5
Fertile Memory,1980,/film/fertile-memory/,5
Grown-Ups,1980,/film/grown-ups-1980/,5
Handsworth Songs,1986,/film/handsworth-songs/,5
I... Dreaming,1988,/film/i-dreaming/,5
Johnny Chicano,1981,/film/johnny-chicano/,5
Mammame,1986,/film/mammame/,5
Moral,1982,/film/moral/,5
Near Death,1989,/film/near-death-1989/,5
On Top of the Whale,1982,/film/on-top-of-the-whale/,5
Panorama,1982,/film/panorama-1982/,5
Re-Wind,1988,/film/re-wind/,5
The Heifer,1985,/film/the-heifer/,5
The Postman Always Rings Twice,1981,/film/the-postman-always-rings-twice-1981/,5
The Serpent and the Rainbow,1988,/film/the-serpent-and-the-rainbow/,5
The Tree and the Cat,1983,/film/the-tree-and-the-cat/,5
They All Laughed,1981,/film/they-all-laughed/,5
Threads,1984,/film/threads/,5
Wedding in Galilee,1987,/film/wedding-in-galilee/,5
Why Has Bodhi-Dharma Left for the East?,1989,/film/why-has-bodhi-dharma-left-for-the-east/,5
Yeelen,1987,/film/yeelen/,5
Zigeunerweisen,1980,/film/zigeunerweisen/,5
Legend of Tianyun Mountain,1980,/film/legend-of-tianyun-mountain/,4
Moonlighting,1982,/film/moonlighting/,4
Red Sorghum,1988,/film/red-sorghum/,4
2084: Video Clip for the Trade Unions' Reflection and Pleasure,1984,/film/2084-video-clip-for-the-trade-unions-reflection-and-pleasure/,4
A Chinese Ghost Story,1987,/film/a-chinese-ghost-story/,4
Beetlejuice,1988,/film/beetlejuice/,4
Chocolat,1988,/film/chocolat-1988/,4
Gauche the Cellist,1982,/film/gauche-the-cellist/,4
My Left Foot: The Story of Christy Brown,1989,/film/my-left-foot-the-story-of-christy-brown/,4
Something Wild,1986,/film/something-wild/,4
The Power of Emotion,1983,/film/the-power-of-emotion/,4
Under the Sun of Satan,1987,/film/under-the-sun-of-satan/,4
Vengeance Is Mine,1984,/film/vengeance-is-mine-1984/,4
Atlantic City,1980,/film/atlantic-city/,4
Beijing Watermelon,1989,/film/beijing-watermelon/,4
Beyond the Walls,1985,/film/beyond-the-walls-1985/,4
Body Heat,1981,/film/body-heat/,4
Christine,1983,/film/christine-1983/,4
Christine,1987,/film/christine-1987/,4
Comrades,1986,/film/comrades/,4
Dirty Dancing,1987,/film/dirty-dancing/,4
Documenteur,1981,/film/documenteur/,4
Empty Suitcases,1980,/film/empty-suitcases/,4
Ferris Bueller's Day Off,1986,/film/ferris-buellers-day-off/,4
Final Victory,1987,/film/final-victory/,4
"Freeze, Die, Come to Life",1990,/film/freeze-die-come-to-life/,4
Friendly Witness,1989,/film/friendly-witness/,4
"Gary Cooper, Who Art in Heaven",1980,/film/gary-cooper-who-art-in-heaven/,4
Gestures and Fragments,1983,/film/gestures-and-fragments/,4
Illuminated Texts,1982,/film/illuminated-texts/,4
Landscape (for Manon),1987,/film/landscape-for-manon/,4
Les tournesols,1982,/film/les-tournesols/,4
Life and Nothing But,1989,/film/life-and-nothing-but/,4
Lost in New York,1989,/film/lost-in-new-york/,4
Luz's Motives,1985,/film/luzs-motives/,4
Magino Village: A Tale,1987,/film/magino-village-a-tale/,4
Manoel’s Destinies,1984,/film/manoels-destinies/,4
Maurice,1987,/film/maurice/,4
Moscow Elegy,1987,/film/moscow-elegy/,4
My American Uncle,1980,/film/my-american-uncle/,4
My Sweet Little Village,1985,/film/my-sweet-little-village/,4
My Weekend,1987,/film/my-weekend/,4
Permanent Vacation,1980,/film/permanent-vacation/,4
Pools,1981,/film/pools/,4
Pure Blood,1982,/film/pure-blood-1982/,4
Santa Fe,1985,/film/santa-fe-1985/,4
School on Fire,1988,/film/school-on-fire/,4
Sodom,1989,/film/sodom/,4
Sync Touch,1981,/film/sync-touch/,4
Tabula Rasa,1989,/film/tabula-rasa-1989/,4
Taxi zum Klo,1980,/film/taxi-zum-klo/,4
The Big Easy,1986,/film/the-big-easy/,4
The Charterhouse of Parma,1982,/film/the-charterhouse-of-parma-1982/,4
The Hidden,1987,/film/the-hidden/,4
The Iconographic Journey: The Martyrdom of Saint Sebastian,1989,/film/the-iconographic-journey-the-martyrdom-of/,4
The Woman in Black,1989,/film/the-woman-in-black/,4
The Wounded Man,1983,/film/the-wounded-man/,4
True Love,1989,/film/true-love-1989/,4
Unconscious London Strata,1981,/film/unconscious-london-strata/,4
Vampires in Havana,1985,/film/vampires-in-havana/,4
Why Is the Sky Blue?,1981,/film/why-is-the-sky-blue/,4
Mystery Train,1989,/film/mystery-train/,3
Arabesques on the Pirosmani Theme,1985,/film/arabesques-on-the-pirosmani-theme/,3
Heathers,1989,/film/heathers/,3
Iguana,1988,/film/iguana/,3
In a Glass Cage,1986,/film/in-a-glass-cage/,3
Jeune femme à sa fenêtre lisant une lettre,1983,/film/jeune-femme-a-sa-fenetre-lisant-une-lettre/,3
Little Shop of Horrors,1986,/film/little-shop-of-horrors/,3
Mala Noche,1986,/film/mala-noche/,3
Pieces,1982,/film/pieces/,3
Police,1985,/film/police-1985/,3
"The Eyes, the Mouth",1982,/film/the-eyes-the-mouth/,3
The Last Metro,1980,/film/the-last-metro/,3
The Mission,1986,/film/the-mission/,3
The Name of the Rose,1986,/film/the-name-of-the-rose/,3
The Outsiders,1983,/film/the-outsiders/,3
Top Secret!,1984,/film/top-secret/,3
Violent Cop,1989,/film/violent-cop/,3
1857 (Fool's Gold),1981,/film/1857-fools-gold/,3
A Film That Uses a Cheap Wine Glass to Consider Light,1989,/film/a-film-that-uses-a-cheap-wine-glass-to-consider-light/,3
A Girl in Summer,1986,/film/a-girl-in-summer/,3
A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,/film/a-nightmare-on-elm-street-part-2-freddys-revenge/,3
A Room with a View,1986,/film/a-room-with-a-view/,3
A Summer at Grandpa's,1984,/film/a-summer-at-grandpas/,3
A Sunday in the Country,1984,/film/a-sunday-in-the-country/,3
A Visitor to a Museum,1989,/film/a-visitor-to-a-museum/,3
American Pop,1981,/film/american-pop/,3
Amor,1980,/film/amor-1980/,3
Anselmo and the Women,1986,/film/anselmo-and-the-women/,3
Ashik Kerib,1988,/film/ashik-kerib/,3
Be Pretty and Shut Up!,1981,/film/be-pretty-and-shut-up/,3
Bent Time,1983,/film/bent-time/,3
Blind,1986,/film/blind-1986/,3
Bloody Moon,1981,/film/bloody-moon/,3
Blowin' in the Wind,1985,/film/blowin-in-the-wind-1985/,3
Book of Days,1989,/film/book-of-days/,3
"Bound for the Fields, the Mountains, and the Seacoast",1986,/film/bound-for-the-fields-the-mountains-and-the-seacoast/,3
Café Flesh,1982,/film/cafe-flesh/,3
Cap Canaille,1983,/film/cap-canaille/,3
Caprice,1986,/film/caprice-1986/,3
Creepshow,1982,/film/creepshow/,3
