Title,Year,Review
El Sur,1983,"373 puntos con 88 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/jdcasero/list/topfilmtuiter-80/detail'>jdcasero</a>, <a href='https://letterboxd.com/aminvillalba/list/tft-80s/detail'>aminvillalba</a>, <a href='https://letterboxd.com/maties_tp/list/tft1980s/detail'>maties_tp</a>, <a href='https://letterboxd.com/fshtravis/list/tft1980s/detail'>fshtravis</a>, <a href='https://letterboxd.com/chinemusic/list/tft-80s-1/detail'>chinemusic</a>, <a href='https://letterboxd.com/albertomilano/list/tft80s/detail'>albertomilano</a>, <a href='https://letterboxd.com/juangl001/list/tft1980s-tft80s/detail'>juangl001</a>, <a href='https://letterboxd.com/martincuesta/list/topfilm-tuiter-anos-80/detail'>martincuesta</a>, <a href='https://letterboxd.com/heymyman/list/tft-80s/detail'>heymyman</a>, <a href='https://letterboxd.com/mllvfrp/list/tft1980s/detail'>mllvfrp</a>, <a href='https://letterboxd.com/jaimeac/list/tft-80s-2/detail'>jaimeac</a>, <a href='https://letterboxd.com/antoniomagnolia/list/tft-80s/detail'>antoniomagnolia</a> <br> 5 puntos: <a href='https://letterboxd.com/alberto87fr/list/tft80s/detail'>alberto87fr</a>, <a href='https://letterboxd.com/alejandrogr/list/tft80s/detail'>alejandrogr</a>, <a href='https://letterboxd.com/lbaena/list/tft80s/detail'>lbaena</a>, <a href='https://letterboxd.com/nestorjuez/list/tft80s/detail'>nestorjuez</a>, <a href='https://letterboxd.com/elenacf/list/tft1980s/detail'>elenacf</a>, <a href='https://letterboxd.com/stalker98/list/tft-1980s/detail'>stalker98</a>, <a href='https://letterboxd.com/utges/list/tft1980s/detail'>utges</a>, <a href='https://letterboxd.com/ruben0/list/tft80s/detail'>ruben0</a>, <a href='https://letterboxd.com/jal90/list/tft1980s/detail'>jal90</a>, <a href='https://letterboxd.com/pele_alvaro/list/25-peliculas-favoritas-de-los-80s/detail'>pele_alvaro</a>, <a href='https://letterboxd.com/simonsds/list/tft1980s/detail'>simonsds</a>, <a href='https://letterboxd.com/trueno/list/tft80s-3/detail'>trueno</a>, <a href='https://letterboxd.com/endika/list/tft80s-1/detail'>endika</a>, <a href='https://letterboxd.com/jjm_24/list/tft1980s-2/detail'>jjm_24</a>, <a href='https://letterboxd.com/bernax24/list/tft80s/detail'>bernax24</a>, <a href='https://letterboxd.com/malatesta19/list/tft80s/detail'>malatesta19</a>, <a href='https://letterboxd.com/bornape/list/topfilmtuiter80s/detail'>bornape</a>, <a href='https://letterboxd.com/_alvarocampoy_/list/tft-80s/detail'>_alvarocampoy_</a>, <a href='https://letterboxd.com/batty/list/tft80s/detail'>batty</a>, <a href='https://letterboxd.com/gamengual/list/tft1980s/detail'>gamengual</a>, <a href='https://letterboxd.com/mmgarnica/list/tft-80s/detail'>mmgarnica</a>, <a href='https://letterboxd.com/maesepenin/list/tft1980s/detail'>maesepenin</a>, <a href='https://letterboxd.com/lobo_lopez/list/tft1980s/detail'>lobo_lopez</a>, <a href='https://letterboxd.com/uwugorka/list/tft1980s/detail'>uwugorka</a>, <a href='https://letterboxd.com/ivan_suarez/list/tft80s/detail'>ivan_suarez</a>, <a href='https://letterboxd.com/jasikedevicius/list/tft80s/detail'>jasikedevicius</a>, <a href='https://letterboxd.com/mann_ohne_namen/list/tft1980s/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/bergmantonioni/list/tft80s/detail'>bergmantonioni</a>, <a href='https://letterboxd.com/mrbike/list/tft-80s/detail'>mrbike</a>, <a href='https://letterboxd.com/doark13/list/tft1980s/detail'>doark13</a>, <a href='https://letterboxd.com/gorkalonso1/list/tft80s/detail'>gorkalonso1</a> <br> 4 puntos: <a href='https://letterboxd.com/javivalera/list/tft-80s/detail'>javivalera</a>, <a href='https://letterboxd.com/jorgemz/list/tft1980s/detail'>jorgemz</a>, <a href='https://letterboxd.com/pauixitador/list/tft1980/detail'>pauixitador</a>, <a href='https://letterboxd.com/yosolomequejo/list/tft1980-isaac-v/detail'>yosolomequejo</a>, <a href='https://letterboxd.com/juanky97/list/tft-80s/detail'>juanky97</a>, <a href='https://letterboxd.com/didacus/list/tft80s/detail'>didacus</a>, <a href='https://letterboxd.com/colin_maillard/list/tft80s/detail'>colin_maillard</a>, <a href='https://letterboxd.com/ezequiel2517/list/tft80s/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/aixa72/list/tft80s/detail'>aixa72</a>, <a href='https://letterboxd.com/marioquema/list/tft80s/detail'>marioquema</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tft1980s/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/danielquinn/list/tft1980/detail'>danielquinn</a>, <a href='https://letterboxd.com/amaiazufiaur/list/tft80s/detail'>amaiazufiaur</a>, <a href='https://letterboxd.com/bennu/list/tft-80s/detail'>bennu</a>, <a href='https://letterboxd.com/eloyg8/list/tft1980s-1/detail'>eloyg8</a>, <a href='https://letterboxd.com/ninotchka/list/tft1980s-1/detail'>ninotchka</a>, <a href='https://letterboxd.com/paloma55/list/tft1980s/detail'>paloma55</a>, <a href='https://letterboxd.com/alemartin/list/tft-80s/detail'>alemartin</a>, <a href='https://letterboxd.com/vareludo/list/tft1980s/detail'>vareludo</a>, <a href='https://letterboxd.com/paula_arantzazu/list/tft1980s/detail'>paula_arantzazu</a>, <a href='https://letterboxd.com/synthemesco/list/tft1980s/detail'>synthemesco</a>, <a href='https://letterboxd.com/dani1medina/list/tft-1980s-1/detail'>dani1medina</a>, <a href='https://letterboxd.com/quber/list/tft1980s/detail'>quber</a>, <a href='https://letterboxd.com/fifolecfc/list/tft80/detail'>fifolecfc</a> <br> 3 puntos: <a href='https://letterboxd.com/lubilder/list/tft80s/detail'>lubilder</a>, <a href='https://letterboxd.com/anaorgana/list/tft-80s/detail'>anaorgana</a>, <a href='https://letterboxd.com/genzai_2/list/tft80s/detail'>genzai_2</a>, <a href='https://letterboxd.com/a_karerina/list/tft80s/detail'>a_karerina</a>, <a href='https://letterboxd.com/borinot/list/tft1980s/detail'>borinot</a>, <a href='https://letterboxd.com/uryenbg/list/tft80s/detail'>uryenbg</a>, <a href='https://letterboxd.com/rachelmygod/list/tft80s/detail'>rachelmygod</a>, <a href='https://letterboxd.com/literalquien69/list/tft80s/detail'>literalquien69</a>, <a href='https://letterboxd.com/taesuk/list/tft-80s/detail'>taesuk</a>, <a href='https://letterboxd.com/rdosdedos/list/tft1980s/detail'>rdosdedos</a>, <a href='https://letterboxd.com/xator_nova/list/tft80s/detail'>xator_nova</a> <br> 2 puntos: <a href='https://letterboxd.com/migblah/list/tft80s/detail'>migblah</a>, <a href='https://letterboxd.com/saba1e7e/list/tft1980s/detail'>saba1e7e</a>, <a href='https://letterboxd.com/vela44/list/tft-1980s/detail'>vela44</a>, <a href='https://letterboxd.com/huer/list/tft80s/detail'>huer</a>, <a href='https://letterboxd.com/beetbeatbit/list/tft80s/detail'>beetbeatbit</a>, <a href='https://letterboxd.com/toshiro15/list/tft1980s/detail'>toshiro15</a>, <a href='https://letterboxd.com/migorro/list/anos-80/detail'>migorro</a> <br> 1 puntos: <a href='https://letterboxd.com/pkmorla/list/tft80tas/detail'>pkmorla</a>, <a href='https://letterboxd.com/ukazioa/list/tft-1980s/detail'>ukazioa</a>, <a href='https://letterboxd.com/martialcantarel/list/tft80s/detail'>martialcantarel</a>"
Blue Velvet,1986,"195 puntos con 58 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/bornape/list/topfilmtuiter80s/detail'>bornape</a> <br> 5 puntos: <a href='https://letterboxd.com/fabiovg/list/tft80s-1/detail'>fabiovg</a>, <a href='https://letterboxd.com/bernatus/list/tft-80s/detail'>bernatus</a>, <a href='https://letterboxd.com/quber/list/tft1980s/detail'>quber</a>, <a href='https://letterboxd.com/jorgemz/list/tft1980s/detail'>jorgemz</a>, <a href='https://letterboxd.com/manuki/list/tft80s/detail'>manuki</a>, <a href='https://letterboxd.com/simonsds/list/tft1980s/detail'>simonsds</a>, <a href='https://letterboxd.com/gamengual/list/tft1980s/detail'>gamengual</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tft1980s/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/jdcasero/list/topfilmtuiter-80/detail'>jdcasero</a>, <a href='https://letterboxd.com/toshiro15/list/tft1980s/detail'>toshiro15</a>, <a href='https://letterboxd.com/joancuadrado/list/tft-80s/detail'>joancuadrado</a> <br> 4 puntos: <a href='https://letterboxd.com/lubilder/list/tft80s/detail'>lubilder</a>, <a href='https://letterboxd.com/alen99/list/tft80s/detail'>alen99</a>, <a href='https://letterboxd.com/eloyg8/list/tft1980s-1/detail'>eloyg8</a>, <a href='https://letterboxd.com/migorro/list/anos-80/detail'>migorro</a>, <a href='https://letterboxd.com/edgarfaber/list/tft1980s/detail'>edgarfaber</a>, <a href='https://letterboxd.com/amaiazufiaur/list/tft80s/detail'>amaiazufiaur</a>, <a href='https://letterboxd.com/huer/list/tft80s/detail'>huer</a>, <a href='https://letterboxd.com/fifolecfc/list/tft80/detail'>fifolecfc</a>, <a href='https://letterboxd.com/elchampo/list/tft80s/share/G9Qc7nWuADUhiiqu/detail'>elchampo</a>, <a href='https://letterboxd.com/stalker98/list/tft-1980s/detail'>stalker98</a>, <a href='https://letterboxd.com/fshtravis/list/tft1980s/detail'>fshtravis</a>, <a href='https://letterboxd.com/antoniomagnolia/list/tft-80s/detail'>antoniomagnolia</a>, <a href='https://letterboxd.com/martincuesta/list/topfilm-tuiter-anos-80/detail'>martincuesta</a>, <a href='https://letterboxd.com/gorkalonso1/list/tft80s/detail'>gorkalonso1</a>, <a href='https://letterboxd.com/endika/list/tft80s-1/detail'>endika</a>, <a href='https://letterboxd.com/aminvillalba/list/tft-80s/detail'>aminvillalba</a>, <a href='https://letterboxd.com/juangl001/list/tft1980s-tft80s/detail'>juangl001</a> <br> 3 puntos: <a href='https://letterboxd.com/taesuk/list/tft-80s/detail'>taesuk</a>, <a href='https://letterboxd.com/ale_piq/list/tft-80/detail'>ale_piq</a>, <a href='https://letterboxd.com/jjm_24/list/tft1980s-2/detail'>jjm_24</a>, <a href='https://letterboxd.com/pauixitador/list/tft1980/detail'>pauixitador</a>, <a href='https://letterboxd.com/alejandrogr/list/tft80s/detail'>alejandrogr</a>, <a href='https://letterboxd.com/bernax24/list/tft80s/detail'>bernax24</a>, <a href='https://letterboxd.com/alberto87fr/list/tft80s/detail'>alberto87fr</a>, <a href='https://letterboxd.com/alemartin/list/tft-80s/detail'>alemartin</a>, <a href='https://letterboxd.com/saba1e7e/list/tft1980s/detail'>saba1e7e</a>, <a href='https://letterboxd.com/edcontrasena/list/tft-80/detail'>edcontrasena</a>, <a href='https://letterboxd.com/synthemesco/list/tft1980s/detail'>synthemesco</a>, <a href='https://letterboxd.com/mann_ohne_namen/list/tft1980s/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/rdosdedos/list/tft1980s/detail'>rdosdedos</a>, <a href='https://letterboxd.com/rachelmygod/list/tft80s/detail'>rachelmygod</a> <br> 2 puntos: <a href='https://letterboxd.com/mllvfrp/list/tft1980s/detail'>mllvfrp</a>, <a href='https://letterboxd.com/heymyman/list/tft-80s/detail'>heymyman</a>, <a href='https://letterboxd.com/marioquema/list/tft80s/detail'>marioquema</a>, <a href='https://letterboxd.com/yosolomequejo/list/tft1980-isaac-v/detail'>yosolomequejo</a>, <a href='https://letterboxd.com/maesepenin/list/tft1980s/detail'>maesepenin</a>, <a href='https://letterboxd.com/chinemusic/list/tft-80s-1/detail'>chinemusic</a>, <a href='https://letterboxd.com/jorgepm91/list/tft-1980s/detail'>jorgepm91</a>, <a href='https://letterboxd.com/marcos_m_rom/list/tft-80s/detail'>marcos_m_rom</a>, <a href='https://letterboxd.com/bergmantonioni/list/tft80s/detail'>bergmantonioni</a> <br> 1 puntos: <a href='https://letterboxd.com/beetbeatbit/list/tft80s/detail'>beetbeatbit</a>, <a href='https://letterboxd.com/malatesta19/list/tft80s/detail'>malatesta19</a>, <a href='https://letterboxd.com/mas0204/list/tft80s/detail'>mas0204</a>, <a href='https://letterboxd.com/nestorjuez/list/tft80s/detail'>nestorjuez</a>, <a href='https://letterboxd.com/ivan_suarez/list/tft80s/detail'>ivan_suarez</a>, <a href='https://letterboxd.com/albertomilano/list/tft80s/detail'>albertomilano</a>"
The Green Ray,1986,"171 puntos con 48 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/paloma55/list/tft1980s/detail'>paloma55</a>, <a href='https://letterboxd.com/ivan_suarez/list/tft80s/detail'>ivan_suarez</a>, <a href='https://letterboxd.com/synthemesco/list/tft1980s/detail'>synthemesco</a> <br> 5 puntos: <a href='https://letterboxd.com/mmgarnica/list/tft-80s/detail'>mmgarnica</a>, <a href='https://letterboxd.com/yosolomequejo/list/tft1980-isaac-v/detail'>yosolomequejo</a>, <a href='https://letterboxd.com/jaimeac/list/tft-80s-2/detail'>jaimeac</a>, <a href='https://letterboxd.com/mllvfrp/list/tft1980s/detail'>mllvfrp</a>, <a href='https://letterboxd.com/onicz/list/anos-80-1/detail'>onicz</a>, <a href='https://letterboxd.com/ninotchka/list/tft1980s-1/detail'>ninotchka</a>, <a href='https://letterboxd.com/utges/list/tft1980s/detail'>utges</a>, <a href='https://letterboxd.com/elenacf/list/tft1980s/detail'>elenacf</a>, <a href='https://letterboxd.com/beetbeatbit/list/tft80s/detail'>beetbeatbit</a>, <a href='https://letterboxd.com/vareludo/list/tft1980s/detail'>vareludo</a>, <a href='https://letterboxd.com/sebas__/list/tft80s/detail'>sebas__</a>, <a href='https://letterboxd.com/maesepenin/list/tft1980s/detail'>maesepenin</a>, <a href='https://letterboxd.com/uwugorka/list/tft1980s/detail'>uwugorka</a> <br> 4 puntos: <a href='https://letterboxd.com/pele_alvaro/list/25-peliculas-favoritas-de-los-80s/detail'>pele_alvaro</a>, <a href='https://letterboxd.com/martincuesta/list/topfilm-tuiter-anos-80/detail'>martincuesta</a>, <a href='https://letterboxd.com/jjm_24/list/tft1980s-2/detail'>jjm_24</a>, <a href='https://letterboxd.com/fabregatto/list/tft80s/detail'>fabregatto</a>, <a href='https://letterboxd.com/chinemusic/list/tft-80s-1/detail'>chinemusic</a>, <a href='https://letterboxd.com/batty/list/tft80s/detail'>batty</a>, <a href='https://letterboxd.com/doark13/list/tft1980s/detail'>doark13</a>, <a href='https://letterboxd.com/alberto87fr/list/tft80s/detail'>alberto87fr</a>, <a href='https://letterboxd.com/jdcasero/list/topfilmtuiter-80/detail'>jdcasero</a>, <a href='https://letterboxd.com/vela44/list/tft-1980s/detail'>vela44</a>, <a href='https://letterboxd.com/bennu/list/tft-80s/detail'>bennu</a> <br> 3 puntos: <a href='https://letterboxd.com/bernax24/list/tft80s/detail'>bernax24</a>, <a href='https://letterboxd.com/a_karerina/list/tft80s/detail'>a_karerina</a>, <a href='https://letterboxd.com/marctorres/list/tft80s/detail'>marctorres</a>, <a href='https://letterboxd.com/endika/list/tft80s-1/detail'>endika</a>, <a href='https://letterboxd.com/mrbike/list/tft-80s/detail'>mrbike</a>, <a href='https://letterboxd.com/borinot/list/tft1980s/detail'>borinot</a>, <a href='https://letterboxd.com/ale_piq/list/tft-80/detail'>ale_piq</a> <br> 2 puntos: <a href='https://letterboxd.com/_alvarocampoy_/list/tft-80s/detail'>_alvarocampoy_</a>, <a href='https://letterboxd.com/huer/list/tft80s/detail'>huer</a>, <a href='https://letterboxd.com/davidgs90/list/tft80s/detail'>davidgs90</a>, <a href='https://letterboxd.com/marioquema/list/tft80s/detail'>marioquema</a>, <a href='https://letterboxd.com/ezequiel2517/list/tft80s/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/albertomilano/list/tft80s/detail'>albertomilano</a>, <a href='https://letterboxd.com/irca/list/tft80s/detail'>irca</a>, <a href='https://letterboxd.com/bornape/list/topfilmtuiter80s/detail'>bornape</a>, <a href='https://letterboxd.com/alcorona/list/tft80s/detail'>alcorona</a> <br> 1 puntos: <a href='https://letterboxd.com/bernatus/list/tft-80s/detail'>bernatus</a>, <a href='https://letterboxd.com/edcontrasena/list/tft-80/detail'>edcontrasena</a>, <a href='https://letterboxd.com/rafaqc97/list/tft80s/detail'>rafaqc97</a>, <a href='https://letterboxd.com/pkmorla/list/tft80tas/detail'>pkmorla</a>, <a href='https://letterboxd.com/simonsds/list/tft1980s/detail'>simonsds</a>"
Where Is the Friend's House?,1987,"169 puntos con 50 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/martialcantarel/list/tft80s/detail'>martialcantarel</a>, <a href='https://letterboxd.com/vareludo/list/tft1980s/detail'>vareludo</a>, <a href='https://letterboxd.com/aixa72/list/tft80s/detail'>aixa72</a>, <a href='https://letterboxd.com/onicz/list/anos-80-1/detail'>onicz</a> <br> 5 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tft1980s/detail'>paula_arantzazu</a>, <a href='https://letterboxd.com/mrbike/list/tft-80s/detail'>mrbike</a>, <a href='https://letterboxd.com/fshtravis/list/tft1980s/detail'>fshtravis</a>, <a href='https://letterboxd.com/parhelic/list/tft80s/detail'>parhelic</a>, <a href='https://letterboxd.com/javivalera/list/tft-80s/detail'>javivalera</a>, <a href='https://letterboxd.com/mmgarnica/list/tft-80s/detail'>mmgarnica</a>, <a href='https://letterboxd.com/simonsds/list/tft1980s/detail'>simonsds</a>, <a href='https://letterboxd.com/bennu/list/tft-80s/detail'>bennu</a>, <a href='https://letterboxd.com/dr_akkar/list/tft80s-1/detail'>dr_akkar</a>, <a href='https://letterboxd.com/beetbeatbit/list/tft80s/detail'>beetbeatbit</a> <br> 4 puntos: <a href='https://letterboxd.com/elenacf/list/tft1980s/detail'>elenacf</a>, <a href='https://letterboxd.com/_alvarocampoy_/list/tft-80s/detail'>_alvarocampoy_</a>, <a href='https://letterboxd.com/will_llermo/list/tft80s/detail'>will_llermo</a>, <a href='https://letterboxd.com/endika/list/tft80s-1/detail'>endika</a>, <a href='https://letterboxd.com/toshiro15/list/tft1980s/detail'>toshiro15</a>, <a href='https://letterboxd.com/irca/list/tft80s/detail'>irca</a>, <a href='https://letterboxd.com/bornape/list/topfilmtuiter80s/detail'>bornape</a>, <a href='https://letterboxd.com/batty/list/tft80s/detail'>batty</a>, <a href='https://letterboxd.com/mann_ohne_namen/list/tft1980s/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/gorkalonso1/list/tft80s/detail'>gorkalonso1</a> <br> 3 puntos: <a href='https://letterboxd.com/fabregatto/list/tft80s/detail'>fabregatto</a>, <a href='https://letterboxd.com/genzai_2/list/tft80s/detail'>genzai_2</a>, <a href='https://letterboxd.com/albertomilano/list/tft80s/detail'>albertomilano</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tft1980s/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/gamengual/list/tft1980s/detail'>gamengual</a>, <a href='https://letterboxd.com/taesuk/list/tft-80s/detail'>taesuk</a>, <a href='https://letterboxd.com/jdcasero/list/topfilmtuiter-80/detail'>jdcasero</a>, <a href='https://letterboxd.com/marctorres/list/tft80s/detail'>marctorres</a>, <a href='https://letterboxd.com/pauixitador/list/tft1980/detail'>pauixitador</a>, <a href='https://letterboxd.com/marioiglesias/list/tft1980s/detail'>marioiglesias</a>, <a href='https://letterboxd.com/martincuesta/list/topfilm-tuiter-anos-80/detail'>martincuesta</a> <br> 2 puntos: <a href='https://letterboxd.com/rachelmygod/list/tft80s/detail'>rachelmygod</a>, <a href='https://letterboxd.com/marcos_m_rom/list/tft-80s/detail'>marcos_m_rom</a>, <a href='https://letterboxd.com/a_karerina/list/tft80s/detail'>a_karerina</a>, <a href='https://letterboxd.com/marioquema/list/tft80s/detail'>marioquema</a>, <a href='https://letterboxd.com/bernatus/list/tft-80s/detail'>bernatus</a>, <a href='https://letterboxd.com/trueno/list/tft80s-3/detail'>trueno</a>, <a href='https://letterboxd.com/alejandrogr/list/tft80s/detail'>alejandrogr</a> <br> 1 puntos: <a href='https://letterboxd.com/filmandera/list/tft80s/detail'>filmandera</a>, <a href='https://letterboxd.com/blanchot/list/tft_80s/detail'>blanchot</a>, <a href='https://letterboxd.com/quber/list/tft1980s/detail'>quber</a>, <a href='https://letterboxd.com/albertobalsam/list/tft1980s/detail'>albertobalsam</a>, <a href='https://letterboxd.com/stalker98/list/tft-1980s/detail'>stalker98</a>, <a href='https://letterboxd.com/nestorjuez/list/tft80s/detail'>nestorjuez</a>, <a href='https://letterboxd.com/jorgemz/list/tft1980s/detail'>jorgemz</a>, <a href='https://letterboxd.com/xator_nova/list/tft80s/detail'>xator_nova</a>"
"Paris, Texas",1984,"167 puntos con 46 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/nestorjuez/list/tft80s/detail'>nestorjuez</a>, <a href='https://letterboxd.com/filmandera/list/tft80s/detail'>filmandera</a>, <a href='https://letterboxd.com/ukazioa/list/tft-1980s/detail'>ukazioa</a>, <a href='https://letterboxd.com/lubilder/list/tft80s/detail'>lubilder</a>, <a href='https://letterboxd.com/_alvarocampoy_/list/tft-80s/detail'>_alvarocampoy_</a> <br> 5 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tft1980s/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/chinemusic/list/tft-80s-1/detail'>chinemusic</a>, <a href='https://letterboxd.com/elchampo/list/tft80s/share/G9Qc7nWuADUhiiqu/detail'>elchampo</a>, <a href='https://letterboxd.com/parhelic/list/tft80s/detail'>parhelic</a>, <a href='https://letterboxd.com/huer/list/tft80s/detail'>huer</a>, <a href='https://letterboxd.com/literalquien69/list/tft80s/detail'>literalquien69</a>, <a href='https://letterboxd.com/mrbike/list/tft-80s/detail'>mrbike</a>, <a href='https://letterboxd.com/alen99/list/tft80s/detail'>alen99</a>, <a href='https://letterboxd.com/malatesta19/list/tft80s/detail'>malatesta19</a>, <a href='https://letterboxd.com/bornape/list/topfilmtuiter80s/detail'>bornape</a>, <a href='https://letterboxd.com/onicz/list/anos-80-1/detail'>onicz</a> <br> 4 puntos: <a href='https://letterboxd.com/bernatus/list/tft-80s/detail'>bernatus</a>, <a href='https://letterboxd.com/ale_piq/list/tft-80/detail'>ale_piq</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft80s/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/quber/list/tft1980s/detail'>quber</a>, <a href='https://letterboxd.com/albertomilano/list/tft80s/detail'>albertomilano</a>, <a href='https://letterboxd.com/stalker98/list/tft-1980s/detail'>stalker98</a>, <a href='https://letterboxd.com/mann_ohne_namen/list/tft1980s/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/vela44/list/tft-1980s/detail'>vela44</a>, <a href='https://letterboxd.com/pauixitador/list/tft1980/detail'>pauixitador</a>, <a href='https://letterboxd.com/edcontrasena/list/tft-80/detail'>edcontrasena</a> <br> 3 puntos: <a href='https://letterboxd.com/maties_tp/list/tft1980s/detail'>maties_tp</a>, <a href='https://letterboxd.com/jaimeac/list/tft-80s-2/detail'>jaimeac</a>, <a href='https://letterboxd.com/jdcasero/list/topfilmtuiter-80/detail'>jdcasero</a>, <a href='https://letterboxd.com/anaavellaneda/list/tft-80s/detail'>anaavellaneda</a>, <a href='https://letterboxd.com/fabregatto/list/tft80s/detail'>fabregatto</a>, <a href='https://letterboxd.com/bernax24/list/tft80s/detail'>bernax24</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tft1980s/detail'>a_de_la_hoz</a> <br> 2 puntos: <a href='https://letterboxd.com/manuki/list/tft80s/detail'>manuki</a>, <a href='https://letterboxd.com/jorgemz/list/tft1980s/detail'>jorgemz</a>, <a href='https://letterboxd.com/fifolecfc/list/tft80/detail'>fifolecfc</a>, <a href='https://letterboxd.com/jjm_24/list/tft1980s-2/detail'>jjm_24</a>, <a href='https://letterboxd.com/toshiro15/list/tft1980s/detail'>toshiro15</a>, <a href='https://letterboxd.com/juangl001/list/tft1980s-tft80s/detail'>juangl001</a>, <a href='https://letterboxd.com/pele_alvaro/list/25-peliculas-favoritas-de-los-80s/detail'>pele_alvaro</a>, <a href='https://letterboxd.com/endika/list/tft80s-1/detail'>endika</a> <br> 1 puntos: <a href='https://letterboxd.com/fshtravis/list/tft1980s/detail'>fshtravis</a>, <a href='https://letterboxd.com/bennu/list/tft-80s/detail'>bennu</a>, <a href='https://letterboxd.com/joancuadrado/list/tft-80s/detail'>joancuadrado</a>, <a href='https://letterboxd.com/eloyg8/list/tft1980s-1/detail'>eloyg8</a>, <a href='https://letterboxd.com/jorgepm91/list/tft-1980s/detail'>jorgepm91</a>"
