,Pos,Titulo,Anio,url_peli,url,Puntos
81,7,El Sur,1983,/film/el-sur/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,4
82,8,Phenomena,1985,/film/phenomena/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,4
83,9,Shadows in Paradise,1986,/film/shadows-in-paradise/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,4
84,10,Prince of Darkness,1987,/film/prince-of-darkness/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,4
85,11,Rich and Famous,1981,/film/rich-and-famous/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,3
86,12,Smorgasbord,1983,/film/smorgasbord/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,3
87,13,2084: Video Clip for the Trade Unions' Reflection and Pleasure,1984,/film/2084-video-clip-for-the-trade-unions-reflection-and-pleasure/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,3
88,14,Maine-Ocean Express,1986,/film/maine-ocean-express/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,3
89,15,Law of Desire,1987,/film/law-of-desire/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,3
90,16,Nausicaä of the Valley of the Wind,1984,/film/nausicaa-of-the-valley-of-the-wind/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,2
91,17,She Spent So Many Hours Under the Sun Lamps,1985,/film/she-spent-so-many-hours-under-the-sun-lamps/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,2
92,18,Hannah and Her Sisters,1986,/film/hannah-and-her-sisters/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,2
93,19,The Green Ray,1986,/film/the-green-ray/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,2
94,20,Once More,1988,/film/once-more-1988/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,2
95,21,City of the Living Dead,1980,/film/city-of-the-living-dead/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,1
96,22,Into the Night,1985,/film/into-the-night/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,1
97,23,"His Motorbike, Her Island",1986,/film/his-motorbike-her-island/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,1
98,24,Nostos: The Return,1989,/film/nostos-the-return/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,1
99,25,Before My Eyes,1989,/film/before-my-eyes/,https://letterboxd.com/ezequiel2517/list/tft80s/detail,1
100,1,Toute une nuit,1982,/film/toute-une-nuit/,https://letterboxd.com/pkmorla/list/tft80tas/detail,6
101,2,Hovering Over the Water,1986,/film/hovering-over-the-water/,https://letterboxd.com/pkmorla/list/tft80tas/detail,5
102,3,Hannah and Her Sisters,1986,/film/hannah-and-her-sisters/,https://letterboxd.com/pkmorla/list/tft80tas/detail,5
103,4,Nostos: The Return,1989,/film/nostos-the-return/,https://letterboxd.com/pkmorla/list/tft80tas/detail,5
104,5,Deed Undone,1989,/film/deed-undone/,https://letterboxd.com/pkmorla/list/tft80tas/detail,5
105,6,Before My Eyes,1989,/film/before-my-eyes/,https://letterboxd.com/pkmorla/list/tft80tas/detail,4
106,7,Landscape Suicide,1986,/film/landscape-suicide/,https://letterboxd.com/pkmorla/list/tft80tas/detail,4
107,8,Windschaduw,1986,/film/windschaduw/,https://letterboxd.com/pkmorla/list/tft80tas/detail,4
108,9,Keep in Touch,1987,/film/keep-in-touch-1987/,https://letterboxd.com/pkmorla/list/tft80tas/detail,4
109,10,One Hundred Children Waiting for a Train,1988,/film/one-hundred-children-waiting-for-a-train/,https://letterboxd.com/pkmorla/list/tft80tas/detail,4
110,11,"His Motorbike, Her Island",1986,/film/his-motorbike-her-island/,https://letterboxd.com/pkmorla/list/tft80tas/detail,3
111,12,Twin Peaks,1989,/film/twin-peaks/,https://letterboxd.com/pkmorla/list/tft80tas/detail,3
112,13,Hail Mary,1985,/film/hail-mary/,https://letterboxd.com/pkmorla/list/tft80tas/detail,3
113,14,Born in Flames,1983,/film/born-in-flames/,https://letterboxd.com/pkmorla/list/tft80tas/detail,3
114,15,A Nos Amours,1983,/film/a-nos-amours/,https://letterboxd.com/pkmorla/list/tft80tas/detail,3
115,16,Story of Women,1988,/film/story-of-women/,https://letterboxd.com/pkmorla/list/tft80tas/detail,2
116,17,The Boys from Fengkuei,1983,/film/the-boys-from-fengkuei/,https://letterboxd.com/pkmorla/list/tft80tas/detail,2
117,18,Jeune femme à sa fenêtre lisant une lettre,1983,/film/jeune-femme-a-sa-fenetre-lisant-une-lettre/,https://letterboxd.com/pkmorla/list/tft80tas/detail,2
118,19,Sans Soleil,1983,/film/sans-soleil/,https://letterboxd.com/pkmorla/list/tft80tas/detail,2
119,20,Pauline at the Beach,1983,/film/pauline-at-the-beach/,https://letterboxd.com/pkmorla/list/tft80tas/detail,2
120,21,Nostalgia,1983,/film/nostalgia-1983/,https://letterboxd.com/pkmorla/list/tft80tas/detail,1
121,22,El Sur,1983,/film/el-sur/,https://letterboxd.com/pkmorla/list/tft80tas/detail,1
122,23,The Green Ray,1986,/film/the-green-ray/,https://letterboxd.com/pkmorla/list/tft80tas/detail,1
123,24,China Girl,1987,/film/china-girl-1987/,https://letterboxd.com/pkmorla/list/tft80tas/detail,1
124,25,Taipei Story,1985,/film/taipei-story/,https://letterboxd.com/pkmorla/list/tft80tas/detail,1
125,1,Where Is the Friend's House?,1987,/film/where-is-the-friends-house/,https://letterboxd.com/aixa72/list/tft80s/detail,6
126,2,Sans Soleil,1983,/film/sans-soleil/,https://letterboxd.com/aixa72/list/tft80s/detail,5
127,3,The Last Temptation of Christ,1988,/film/the-last-temptation-of-christ/,https://letterboxd.com/aixa72/list/tft80s/detail,5
128,4,Cat Listening to Music,1988,/film/cat-listening-to-music/,https://letterboxd.com/aixa72/list/tft80s/detail,5
129,5,The Elephant Man,1980,/film/the-elephant-man/,https://letterboxd.com/aixa72/list/tft80s/detail,5
130,6,Shadows in Paradise,1986,/film/shadows-in-paradise/,https://letterboxd.com/aixa72/list/tft80s/detail,4
131,7,My Sweet Little Village,1985,/film/my-sweet-little-village/,https://letterboxd.com/aixa72/list/tft80s/detail,4
132,8,El Sur,1983,/film/el-sur/,https://letterboxd.com/aixa72/list/tft80s/detail,4
133,9,Pauline at the Beach,1983,/film/pauline-at-the-beach/,https://letterboxd.com/aixa72/list/tft80s/detail,4
134,10,The Blue Planet,1982,/film/the-blue-planet-1982/,https://letterboxd.com/aixa72/list/tft80s/detail,4
135,11,The Eye Above the Well,1988,/film/the-eye-above-the-well/,https://letterboxd.com/aixa72/list/tft80s/detail,3
136,12,What Have I Done to Deserve This?,1984,/film/what-have-i-done-to-deserve-this/,https://letterboxd.com/aixa72/list/tft80s/detail,3
137,13,Love Streams,1984,/film/love-streams/,https://letterboxd.com/aixa72/list/tft80s/detail,3
138,14,A Summer at Grandpa's,1984,/film/a-summer-at-grandpas/,https://letterboxd.com/aixa72/list/tft80s/detail,3
139,15,Nostos: The Return,1989,/film/nostos-the-return/,https://letterboxd.com/aixa72/list/tft80s/detail,3
140,16,The Aviator's Wife,1981,/film/the-aviators-wife/,https://letterboxd.com/aixa72/list/tft80s/detail,2
141,17,The Ballad of Narayama,1983,/film/the-ballad-of-narayama/,https://letterboxd.com/aixa72/list/tft80s/detail,2
142,18,L'Argent,1983,/film/largent-1983/,https://letterboxd.com/aixa72/list/tft80s/detail,2
143,19,Forest of Bliss,1986,/film/forest-of-bliss/,https://letterboxd.com/aixa72/list/tft80s/detail,2
144,20,July,1988,/film/july/,https://letterboxd.com/aixa72/list/tft80s/detail,2
145,21,"Distant Voices, Still Lives",1988,/film/distant-voices-still-lives/,https://letterboxd.com/aixa72/list/tft80s/detail,1
146,22,The Way South,1981,/film/the-way-south/,https://letterboxd.com/aixa72/list/tft80s/detail,1
147,23,Polly Perverse Strikes Again!,1986,/film/polly-perverse-strikes-again/,https://letterboxd.com/aixa72/list/tft80s/detail,1
148,24,Hours for Jerome,1982,/film/hours-for-jerome/,https://letterboxd.com/aixa72/list/tft80s/detail,1
149,25,Landscape Suicide,1986,/film/landscape-suicide/,https://letterboxd.com/aixa72/list/tft80s/detail,1
150,1,Back to the Future,1985,/film/back-to-the-future/,https://letterboxd.com/alcorona/list/tft80s/detail,6
151,2,The Empire Strikes Back,1980,/film/the-empire-strikes-back/,https://letterboxd.com/alcorona/list/tft80s/detail,5
152,3,An American Tail,1986,/film/an-american-tail/,https://letterboxd.com/alcorona/list/tft80s/detail,5
153,4,Evening Performance,1981,/film/evening-performance/,https://letterboxd.com/alcorona/list/tft80s/detail,5
154,5,Kiki's Delivery Service,1989,/film/kikis-delivery-service/,https://letterboxd.com/alcorona/list/tft80s/detail,5
155,6,Raiders of the Lost Ark,1981,/film/raiders-of-the-lost-ark/,https://letterboxd.com/alcorona/list/tft80s/detail,4
156,7,The Untouchables,1987,/film/the-untouchables/,https://letterboxd.com/alcorona/list/tft80s/detail,4
157,8,Ran,1985,/film/ran/,https://letterboxd.com/alcorona/list/tft80s/detail,4
158,9,Who Framed Roger Rabbit,1988,/film/who-framed-roger-rabbit/,https://letterboxd.com/alcorona/list/tft80s/detail,4
159,10,Once Upon a Time in America,1984,/film/once-upon-a-time-in-america/,https://letterboxd.com/alcorona/list/tft80s/detail,4
160,11,American Pop,1981,/film/american-pop/,https://letterboxd.com/alcorona/list/tft80s/detail,3
161,12,The Fly,1986,/film/the-fly-1986/,https://letterboxd.com/alcorona/list/tft80s/detail,3
162,13,Heaven's Gate,1980,/film/heavens-gate/,https://letterboxd.com/alcorona/list/tft80s/detail,3
163,14,El crack dos,1983,/film/el-crack-dos/,https://letterboxd.com/alcorona/list/tft80s/detail,3
164,15,Inferno,1980,/film/inferno-1980/,https://letterboxd.com/alcorona/list/tft80s/detail,3
165,16,Amadeus,1984,/film/amadeus/,https://letterboxd.com/alcorona/list/tft80s/detail,2
