,Pos,Titulo,Anio,url_peli,url,Puntos,usuario
48,24,Emotion,1966,/film/emotion/,https://letterboxd.com/doark13/list/tftvanguardias-1/detail,1,doark13
49,25,Double Labyrinthe,1976,/film/double-labyrinthe/,https://letterboxd.com/doark13/list/tftvanguardias-1/detail,1,doark13
50,1,Fire in Castilla (Tactilvision from the Moor of the Fright),1961,/film/fire-in-castilla-tactilvision-from-the-moor-of-the-fright/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,6,jaimecoco
51,2,Train of Shadows,1997,/film/train-of-shadows/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,5,jaimecoco
52,3,"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty",2000,/film/as-i-was-moving-ahead-occasionally-i-saw/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,5,jaimecoco
53,4,Blue,1993,/film/blue-1993/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,5,jaimecoco
54,5,Thunder,1982,/film/thunder-1982/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,5,jaimecoco
55,6,Man with a Movie Camera,1929,/film/man-with-a-movie-camera/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,4,jaimecoco
56,7,Meshes of the Afternoon,1943,/film/meshes-of-the-afternoon/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,4,jaimecoco
57,8,Outer Space,1999,/film/outer-space/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,4,jaimecoco
58,9,"Diaries, Notes, and Sketches",1968,/film/diaries-notes-and-sketches/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,4,jaimecoco
59,10,Sleep Has Her House,2017,/film/sleep-has-her-house/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,4,jaimecoco
60,11,Hours for Jerome,1982,/film/hours-for-jerome/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,3,jaimecoco
61,12,Ashes,2012,/film/ashes-2012/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,3,jaimecoco
62,13,Lacrima Christi,1980,/film/lacrima-christi/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,3,jaimecoco
63,14,Lemon,1969,/film/lemon-1969/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,3,jaimecoco
64,15,Dog Star Man,1965,/film/dog-star-man/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,3,jaimecoco
65,16,Atman,1975,/film/atman/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,2,jaimecoco
66,17,"Cold Clay, Emptiness...",2010,/film/cold-clay-emptiness/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,2,jaimecoco
67,18,The Color of Pomegranates,1969,/film/the-color-of-pomegranates/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,2,jaimecoco
68,19,Colour Flight,1937,/film/colour-flight/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,2,jaimecoco
69,20,Brouillard #14,2013,/film/brouillard-14/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,2,jaimecoco
70,21,Walking from Munich to Berlin,1927,/film/walking-from-munich-to-berlin/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,1,jaimecoco
71,22,La Région Centrale,1971,/film/la-region-centrale/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,1,jaimecoco
72,23,Strata of the Image,2015,/film/strata-of-the-image/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,1,jaimecoco
73,24,Crossing the Line,2007,/film/crossing-the-line-2007/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,1,jaimecoco
74,25,At Sea,2007,/film/at-sea/,https://letterboxd.com/jaimecoco/list/tft-vanguardias-1/detail,1,jaimecoco
75,1,"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty",2000,/film/as-i-was-moving-ahead-occasionally-i-saw/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,6,paloma55
76,2,Hours for Jerome,1982,/film/hours-for-jerome/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,5,paloma55
77,3,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,1974,/film/rameaus-nephew-by-diderot-thanx-to-dennis-young-by-wilma-schoen/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,5,paloma55
78,4,Tríptico elemental de España,1996,/film/triptico-elemental-de-espana/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,5,paloma55
79,5,"Diaries, Notes, and Sketches",1968,/film/diaries-notes-and-sketches/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,5,paloma55
80,6,Lacrima Christi,1980,/film/lacrima-christi/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,4,paloma55
81,7,Star Garden,1974,/film/star-garden/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,4,paloma55
82,8,Carolyn And Me,1969,/film/carolyn-and-me/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,4,paloma55
83,9,To Parsifal,1963,/film/to-parsifal/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,4,paloma55
84,10,The Second Journey (To Uluru),1981,/film/the-second-journey-to-uluru/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,4,paloma55
85,11,The Hart of London,1970,/film/the-hart-of-london/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,3,paloma55
86,12,Crystal,1988,/film/crystal-1988/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,3,paloma55
87,13,Reality's Invisible,1972,/film/realitys-invisible/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,3,paloma55
88,14,Before My Eyes,1989,/film/before-my-eyes/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,3,paloma55
89,15,Pitcher of Colored Light,2007,/film/pitcher-of-colored-light/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,3,paloma55
90,16,Positano,2008,/film/positano/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,2,paloma55
91,17,Tomorrow’s Promise,1967,/film/tomorrows-promise/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,2,paloma55
92,18,The Leaden Echo and the Golden Echo,1955,/film/the-leaden-echo-and-the-golden-echo/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,2,paloma55
93,19,Daughters of Chaos,1980,/film/daughters-of-chaos/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,2,paloma55
94,20,Watersmith,1969,/film/watersmith/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,2,paloma55
95,21,The Illiac Passion,1967,/film/the-illiac-passion/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,1,paloma55
96,22,Young Pines,2011,/film/young-pines/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,1,paloma55
97,23,The Old Man in the Cottage,1996,/film/the-old-man-in-the-cottage/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,1,paloma55
98,24,Grim,1985,/film/grim-1985/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,1,paloma55
99,25,Disintegration Loop 1.1,2001,/film/disintegration-loop-11/,https://letterboxd.com/paloma55/list/tftvanguardias/detail,1,paloma55
100,1,Window Water Baby Moving,1959,/film/window-water-baby-moving/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,6,ezequiel2517
101,2,Blow Job,1964,/film/blow-job/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,5,ezequiel2517
102,3,Évariste Galois,1965,/film/evariste-galois/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,5,ezequiel2517
103,4,Histoire(s) du cinéma,1989,/film/histoires-du-cinema-1989/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,5,ezequiel2517
104,5,Side/Walk/Shuttle,1992,/film/side-walk-shuttle/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,5,ezequiel2517
105,6,Workers Leaving the Lumière Factory,1895,/film/la-sortie-de-lusine-lumiere/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,4,ezequiel2517
106,7,Not Reconciled,1965,/film/not-reconciled/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,4,ezequiel2517
107,8,So Is This,1982,/film/so-is-this/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,4,ezequiel2517
108,9,Before My Eyes,1989,/film/before-my-eyes/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,4,ezequiel2517
109,10,Scenes from the Life of Andy Warhol: Friendships & Intersections,1990,/film/scenes-from-the-life-of-andy-warhol-friendships-intersections/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,4,ezequiel2517
110,11,Eaux d'artifice,1953,/film/eaux-dartifice/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,3,ezequiel2517
111,12,The End,1953,/film/the-end-1953/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,3,ezequiel2517
112,13,2084: Video Clip for the Trade Unions' Reflection and Pleasure,1984,/film/2084-video-clip-for-the-trade-unions-reflection-and-pleasure/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,3,ezequiel2517
113,14,Impressions from the Upper Atmosphere,1989,/film/impressions-from-the-upper-atmosphere/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,3,ezequiel2517
114,15,Disintegration Loop 1.1,2001,/film/disintegration-loop-11/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,3,ezequiel2517
115,16,All My Life,1966,/film/all-my-life-1966/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,2,ezequiel2517
116,17,The Inner Scar,1972,/film/the-inner-scar/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,2,ezequiel2517
117,18,Time and Tide,2000,/film/time-and-tide-2000/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,2,ezequiel2517
118,19,Para Julia,2004,/film/para-julia/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,2,ezequiel2517
119,20,"Wolfram, a Saliva do Lobo",2010,/film/wolfram-a-saliva-do-lobo/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,2,ezequiel2517
120,21,"Tom, Tom, the Piper's Son",1969,/film/tom-tom-the-pipers-son/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,1,ezequiel2517
121,22,Variations,1998,/film/variations-1998/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,1,ezequiel2517
122,23,Poppies and Sailboats,2001,/film/poppies-and-sailboats/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,1,ezequiel2517
123,24,In the Stone House,2012,/film/in-the-stone-house/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,1,ezequiel2517
124,25,"Seen, Not Seen",2013,/film/seen-not-seen/,https://letterboxd.com/ezequiel2517/list/tftvanguardias/detail,1,ezequiel2517
125,1,"Straits of Magellan: ""Drafts and Fragments""",1974,/film/straits-of-magellan-drafts-and-fragments/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,6,uryenbg
126,2,La Région Centrale,1971,/film/la-region-centrale/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,5,uryenbg
127,3,Frame,1969,/film/frame-1969/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,5,uryenbg
128,4,Scorpio Rising,1963,/film/scorpio-rising/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,5,uryenbg
129,5,Edvard Munch,1974,/film/edvard-munch/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,5,uryenbg
130,6,Othon,1970,/film/othon/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,4,uryenbg
131,7,Sotiros,2000,/film/sotiros/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,4,uryenbg
132,8,Anticipation of the Night,1958,/film/anticipation-of-the-night/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,4,uryenbg
133,9,The Mysteries,1968,/film/the-mysteries/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,4,uryenbg
134,10,At Uluru,1977,/film/at-uluru/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,4,uryenbg
135,11,De Onvoltooide Tulp,1980,/film/de-onvoltooide-tulp/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,3,uryenbg
136,12,Declarative Mode,1977,/film/declarative-mode/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,3,uryenbg
137,13,Numéro zéro,1971,/film/numero-zero/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,3,uryenbg
138,14,Triste,1996,/film/triste/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,3,uryenbg
139,15,Soft Fiction,1979,/film/soft-fiction/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,3,uryenbg
140,16,Heliography,1979,/film/heliography/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,2,uryenbg
141,17,Double Labyrinthe,1976,/film/double-labyrinthe/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,2,uryenbg
142,18,Meshes of the Afternoon,1943,/film/meshes-of-the-afternoon/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,2,uryenbg
143,19,Fuses,1967,/film/fuses/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,2,uryenbg
144,20,11 x 14,1977,/film/11-x-14/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,2,uryenbg
145,21,The Storm-Tamer,1947,/film/the-storm-tamer/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,1,uryenbg
146,22,Kiss,1963,/film/kiss/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,1,uryenbg
147,23,The Lorry,1977,/film/the-lorry/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,1,uryenbg
148,24,Histoire(s) du cinéma,1989,/film/histoires-du-cinema-1989/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,1,uryenbg
149,25,Man with a Movie Camera,1929,/film/man-with-a-movie-camera/,https://letterboxd.com/uryenbg/list/tftvanguardias/detail,1,uryenbg
150,1,Pine Flat,2006,/film/pine-flat/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,6,pkmorla
151,2,Watching the Detectives,2017,/film/watching-the-detectives-2017/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,5,pkmorla
152,3,Variations,1998,/film/variations-1998/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,5,pkmorla
153,4,Spiral Jetty,1970,/film/spiral-jetty/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,5,pkmorla
154,5,Windschaduw,1986,/film/windschaduw/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,5,pkmorla
155,6,Window Water Baby Moving,1959,/film/window-water-baby-moving/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,4,pkmorla
156,7,The Leaden Echo and the Golden Echo,1955,/film/the-leaden-echo-and-the-golden-echo/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,4,pkmorla
157,8,Petit Mal,1977,/film/petit-mal/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,4,pkmorla
158,9,Hand Held Day,1975,/film/hand-held-day/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,4,pkmorla
159,10,The Second Journey (To Uluru),1981,/film/the-second-journey-to-uluru/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,4,pkmorla
160,11,Before My Eyes,1989,/film/before-my-eyes/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,3,pkmorla
161,12,Leopard,2012,/film/leopard-2012/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,3,pkmorla
162,13,Jeune femme à sa fenêtre lisant une lettre,1983,/film/jeune-femme-a-sa-fenetre-lisant-une-lettre/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,3,pkmorla
163,14,Antigone,1992,/film/antigone-1992/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,3,pkmorla
164,15,Crystal,1988,/film/crystal-1988/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,3,pkmorla
165,16,Lemon,1969,/film/lemon-1969/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,2,pkmorla
166,17,Messages,1984,/film/messages-1984/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,2,pkmorla
167,18,Landscape Suicide,1986,/film/landscape-suicide/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,2,pkmorla
168,19,Hide and Seek,1996,/film/film:80033/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,2,pkmorla
169,20,Galician Caress (of Clay),1995,/film/galician-caress-of-clay/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,2,pkmorla
170,21,Blight,1996,/film/blight/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,1,pkmorla
171,22,Apologies,1990,/film/apologies/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,1,pkmorla
172,23,At Sea,2007,/film/at-sea/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,1,pkmorla
173,24,Cuarteto,1978,/film/cuarteto/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,1,pkmorla
174,25,My Tears Are Dry,2009,/film/my-tears-are-dry/,https://letterboxd.com/pkmorla/list/tft-vanguardias/detail,1,pkmorla
175,1,Meshes of the Afternoon,1943,/film/meshes-of-the-afternoon/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,6,filmandera
176,2,Céline and Julie Go Boating,1974,/film/celine-and-julie-go-boating/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,5,filmandera
177,3,Tríptico elemental de España,1996,/film/triptico-elemental-de-espana/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,5,filmandera
178,4,News from Home,1976,/film/news-from-home/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,5,filmandera
179,5,Man with a Movie Camera,1929,/film/man-with-a-movie-camera/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,5,filmandera
180,6,Eraserhead,1977,/film/eraserhead/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,4,filmandera
181,7,Daisies,1966,/film/daisies/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,4,filmandera
182,8,Possibly in Michigan,1983,/film/possibly-in-michigan/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,4,filmandera
183,9,Blue,1993,/film/blue-1993/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,4,filmandera
184,10,Wavelength,1967,/film/wavelength-1967/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,4,filmandera
185,11,The Fall of the House of Usher,1928,/film/the-fall-of-the-house-of-usher/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,3,filmandera
186,12,Elephant,1989,/film/elephant/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,3,filmandera
187,13,In Order Not to Be Here,2002,/film/in-order-not-to-be-here/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,3,filmandera
188,14,Rehearsals for Retirement,2007,/film/rehearsals-for-retirement/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,3,filmandera
189,15,Lucifer Rising,1972,/film/lucifer-rising/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,3,filmandera
190,16,At Land,1944,/film/at-land/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,2,filmandera
191,17,Dog Star Man,1965,/film/dog-star-man/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,2,filmandera
192,18,Fuses,1967,/film/fuses/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,2,filmandera
193,19,Thunder,1982,/film/thunder-1982/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,2,filmandera
194,20,La Jetée,1962,/film/la-jetee/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,2,filmandera
195,21,Funeral Parade of Roses,1969,/film/funeral-parade-of-roses/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,1,filmandera
196,22,It's Such a Beautiful Day,2012,/film/its-such-a-beautiful-day/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,1,filmandera
197,23,"Throw Away Your Books, Rally in the Streets",1971,/film/throw-away-your-books-rally-in-the-streets/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,1,filmandera
198,24,The House Is Black,1963,/film/the-house-is-black/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,1,filmandera
199,25,Arabesques on the Pirosmani Theme,1985,/film/arabesques-on-the-pirosmani-theme/,https://letterboxd.com/filmandera/list/tftvanguardias/detail,1,filmandera
200,1,New York Film Diary,1995,/film/new-york-film-diary/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,6,jarsito
201,2,Voices Through Time,1996,/film/voices-through-time/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,5,jarsito
202,3,Daybreak Express,1953,/film/daybreak-express/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,5,jarsito
203,4,Coming Attractions,2010,/film/coming-attractions/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,5,jarsito
204,5,Tríptico elemental de España,1996,/film/triptico-elemental-de-espana/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,5,jarsito
205,6,Guest,2010,/film/guest/,https://letterboxd.com/jarsito/list/tft-vanguardias/detail,4,jarsito
