usuario;pelicula;rating_est
1999_sohu;/film/7th-heaven/;91.50457309441364
1999_sohu;/film/a-cottage-on-dartmoor/;70.85123207342052
1999_sohu;/film/a-detective-story-1929/;42.96970718251335
1999_sohu;/film/a-lover-in-pawn/;67.93729431934968
1999_sohu;/film/a-page-of-madness/;72.46298307344675
1999_sohu;/film/a-sixth-part-of-the-world/;54.26757144291815
1999_sohu;/film/a-straightforward-boy/;49.321656677822304
1999_sohu;/film/a-throw-of-dice/;87.17916783273789
1999_sohu;/film/a-woman-of-affairs/;90.18417629560847
1999_sohu;/film/a-woman-of-paris-a-drama-of-fate/;91.83240783633666
1999_sohu;/film/a-woman-of-the-world/;86.93436948911462
1999_sohu;/film/accident-1928/;76.66368212790961
1999_sohu;/film/aelita-queen-of-mars/;78.29444828876088
1999_sohu;/film/aitare-from-the-beach/;76.10743902424773
1999_sohu;/film/algol-tragedy-of-power/;75.23694239249235
1999_sohu;/film/an-ideal-woman/;78.28636855109909
1999_sohu;/film/anemic-cinema/;78.29230715844108
1999_sohu;/film/anna-boleyn/;79.08344773371954
1999_sohu;/film/applause/;81.55254376789873
1999_sohu;/film/arsenal/;74.22118485425953
1999_sohu;/film/asphalt/;74.81408882981553
1999_sohu;/film/au-secours/;65.58810040956402
1999_sohu;/film/aura-o-las-violetas/;76.12935100711333
1999_sohu;/film/autumn-mists/;78.56436132356889
1999_sohu;/film/backbiters/;78.34839467659991
1999_sohu;/film/backstairs/;78.04285808129423
1999_sohu;/film/ballet-mecanique/;60.118153799397575
1999_sohu;/film/barbed-wire-1927/;92.2734614033554
1999_sohu;/film/battleship-potemkin/;81.07074296189363
1999_sohu;/film/bed-and-sofa/;78.02468007746242
1999_sohu;/film/beggars-of-life/;85.90217376847909
1999_sohu;/film/behind-the-lines/;55.949900358509666
1999_sohu;/film/ben-hur-a-tale-of-the-christ/;93.28585393115108
1999_sohu;/film/berlin-symphony-of-a-great-city/;56.115767593323994
1999_sohu;/film/beyond-the-barricade/;66.81094760321817
1999_sohu;/film/big-business/;61.32371488171997
1999_sohu;/film/blackmail/;70.86164685613646
1999_sohu;/film/blood-and-sand-1922/;90.16898044213481
1999_sohu;/film/by-the-law/;79.57347094857134
1999_sohu;/film/cartoon-factory/;62.025841971133154
1999_sohu;/film/chess-fever/;52.654102181693304
1999_sohu;/film/cinderella-1922-1/;56.06580245103541
1999_sohu;/film/cinderella-1922/;65.58723487535603
1999_sohu;/film/cloud-phenomena-of-maloja/;55.95846287060987
1999_sohu;/film/college/;98.51190476190477
1999_sohu;/film/cops/;67.34056990926788
1999_sohu;/film/crime-and-punishment-1923/;75.16072748512741
1999_sohu;/film/crossroads-1928/;67.0848655882754
1999_sohu;/film/crystals-in-color/;48.02767379151792
1999_sohu;/film/cur-fidele/;89.43978289022334
1999_sohu;/film/daphnia/;61.00455605615487
1999_sohu;/film/das-blumenwunder/;56.688645974291795
1999_sohu;/film/destinos-1929/;82.18683353555188
1999_sohu;/film/destiny/;92.45841865679611
1999_sohu;/film/diagonal-symphony/;49.92389815232221
1999_sohu;/film/diary-of-a-lost-girl/;75.11387950640555
1999_sohu;/film/die-nibelungen-kriemhilds-revenge/;86.18072727227042
1999_sohu;/film/dormant-embers/;76.09454962256208
1999_sohu;/film/dr-jekyll-and-mr-hyde-1920/;86.56893309367943
1999_sohu;/film/dr-mabuse-the-gambler/;54.7218064875939
1999_sohu;/film/dynamite/;80.82347910856565
1999_sohu;/film/el-amor-el-deber-y-el-crimen/;76.12677312677619
1999_sohu;/film/el-bolillo-fatal-o-el-emblema-de-la-muerte/;66.7750338569852
1999_sohu;/film/el-dorado-1921/;79.59192872683487
1999_sohu;/film/el-orador/;47.32338927754665
1999_sohu;/film/el-terror-de-la-frontera/;43.42162666391827
1999_sohu;/film/emak-bakia/;60.19483228913427
1999_sohu;/film/entracte/;64.77438975106769
1999_sohu;/film/erotikon/;82.6881072773688
1999_sohu;/film/eternal-heart/;76.2871477143977
1999_sohu;/film/eternal-love/;90.5593239459852
1999_sohu;/film/etudes-sur-paris/;59.48783357254184
1999_sohu;/film/eusko-ikusgaiak/;41.20964875777576
1999_sohu;/film/eveready-harton-in-buried-treasure/;62.0377615246406
1999_sohu;/film/faces-of-children/;67.33508376524595
1999_sohu;/film/felix-in-hollywood/;55.96026026502676
1999_sohu;/film/fieldwork-footage/;62.00144368695663
1999_sohu;/film/fievre/;78.296935756886
1999_sohu;/film/film-study/;51.149351758180536
1999_sohu;/film/film:88766/;91.09452113290926
1999_sohu;/film/five-minutes-of-pure-cinema/;78.29911810554164
1999_sohu;/film/flesh-and-the-devil/;90.23215427853678
1999_sohu;/film/foolish-wives/;82.4674657848999
1999_sohu;/film/forbidden-fruit/;90.13824511526163
1999_sohu;/film/four-sons/;84.78497432407973
1999_sohu;/film/fragment-of-an-empire/;71.92727949195434
1999_sohu;/film/from-far-seville/;55.25048529416377
1999_sohu;/film/from-the-realm-of-the-crystals/;48.02211450660319
1999_sohu;/film/galeria-cinematografica-infantil/;41.21240271819681
1999_sohu;/film/games-on-reflection-and-speed/;59.48936115313466
1999_sohu;/film/ghosts-before-breakfast/;57.23948060630302
1999_sohu;/film/girl-shy/;70.92050742230167
1999_sohu;/film/grass-a-nations-battle-for-life/;62.0188793126982
1999_sohu;/film/greed/;83.51254483383347
1999_sohu;/film/guadeloupe-le-pays-des-belles-eaux/;47.96037301356941
1999_sohu;/film/gunnar-hedes-saga/;67.83727761446944
1999_sohu;/film/hands-the-life-and-loves-of-the-gentler-sex/;55.11431736022503
1999_sohu;/film/haxan/;57.9929760419575
1999_sohu;/film/he-who-gets-slapped/;91.88953799922285
1999_sohu;/film/hells-bells/;62.011717562329785
1999_sohu;/film/hells-heroes/;57.45681027236571
1999_sohu;/film/her-sister-from-paris/;61.31282454131356
1999_sohu;/film/ho-1929/;55.26082931271732
1999_sohu;/film/homecoming-1928/;74.79718406339583
1999_sohu;/film/hot-water/;61.60851574202611
1999_sohu;/film/hyas-and-stenorhynchus/;61.007549277767716
1999_sohu;/film/i-graduated-but/;47.437622985110444
1999_sohu;/film/images-of-ostend/;48.33026346424745
1999_sohu;/film/impatience/;41.88804976805248
1999_sohu;/film/impressions-of-the-old-marseille-harbor/;55.96660433319855
1999_sohu;/film/in-spring/;53.246073815537606
1999_sohu;/film/in-the-shadow-of-the-machine/;55.977643849400984
1999_sohu;/film/invitation-to-a-journey-1927/;79.66134932799089
1999_sohu;/film/isnt-life-wonderful/;90.46460425936955
1999_sohu;/film/it-1927/;70.93021096107385
1999_sohu;/film/johan-1921/;67.3318378643509
1999_sohu;/film/joyless-street/;75.0489744157848
1999_sohu;/film/just-pals/;84.80453226993797
1999_sohu;/film/kindred-of-the-dust/;90.17061693597795
1999_sohu;/film/kino-eye/;54.23249016315266
1999_sohu;/film/kino-pravda-no-21/;54.2357432178554
1999_sohu;/film/kipho/;49.21811600885269
1999_sohu;/film/la-belle-nivernaise/;79.92041685857572
1999_sohu;/film/la-boheme-1926/;90.72201554840895
1999_sohu;/film/la-erupcion-del-volcan-quizapu/;41.21369165836538
1999_sohu;/film/la-quena-de-la-muerte/;41.21884741903963
1999_sohu;/film/la-roue/;80.01915162281034
1999_sohu;/film/la-zone/;41.94230796079634
1999_sohu;/film/lady-of-the-night/;90.133410207169
1999_sohu;/film/lady-windermeres-fan/;87.43512643934001
1999_sohu;/film/las-naciones-de-america/;47.97197347508649
1999_sohu;/film/laugh-clown-laugh/;80.83844761704869
1999_sohu;/film/lazybones/;93.2147404786079
1999_sohu;/film/le-menage-moderne-du-madame-butterfly/;62.03719944329915
1999_sohu;/film/les-nuits-electriques/;60.05945518649602
1999_sohu;/film/lichtspiel-opus-i/;50.02805549979564
1999_sohu;/film/light-study-1923/;59.48177563116671
1999_sohu;/film/lights-of-old-broadway/;90.13549028074881
1999_sohu;/film/linda-1929/;80.82961848449331
1999_sohu;/film/linhumaine/;80.11802234251272
1999_sohu;/film/little-annie-rooney/;86.90076316319895
1999_sohu;/film/lonesome/;96.46429541638119
1999_sohu;/film/looping-the-loop/;84.10201106454811
1999_sohu;/film/los-funerales-de-recabarren/;41.21755847887107
1999_sohu;/film/love-1927/;90.12793671716527
1999_sohu;/film/love-one-another/;75.63431982517737
1999_sohu;/film/loves-crucible/;67.9281856517906
1999_sohu;/film/lucky-star-1929/;91.24295765974303
1999_sohu;/film/maciste-in-hell/;77.96954385148885
1999_sohu;/film/maluco-e-magico/;53.188415590068885
1999_sohu;/film/man-with-a-movie-camera/;54.82385782018071
1999_sohu;/film/manhandled-1924/;96.29182789919064
1999_sohu;/film/manhatta/;62.053768512013285
1999_sohu;/film/manizales-city/;47.99130757761496
1999_sohu;/film/mare-nostrum-1926/;82.95792317790831
1999_sohu;/film/maria-1922/;76.12161736610193
1999_sohu;/film/marianne-1929/;71.32451702629423
1999_sohu;/film/master-of-the-house/;73.73395706557898
1999_sohu;/film/melody-of-the-world/;56.05690668096774
1999_sohu;/film/menilmontant/;78.71431128302686
1999_sohu;/film/merry-go-round-1923/;90.16204859878275
1999_sohu;/film/metropolis/;77.9634097093097
1999_sohu;/film/michael-1924/;84.9877134840097
1999_sohu;/film/mieres-del-camino/;41.25292585150604
1999_sohu;/film/mighty-like-a-moose/;70.6234104530691
1999_sohu;/film/miss-lulu-bett/;86.89063642019994
1999_sohu;/film/moana-1926/;62.17301882951867
1999_sohu;/film/mother-1926/;72.16815943282866
1999_sohu;/film/mother-krauses-journey-to-happiness/;74.89555614926702
1999_sohu;/film/mother-machree/;82.60327170223103
1999_sohu;/film/mount-fuji-the-movement-of-clouds/;48.12215428108316
