,Pos,Titulo,Anio,url_peli,url,Puntos
52,3,The Last Laugh,1924,/film/the-last-laugh/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,5
53,4,"Dr. Mabuse, the Gambler",1922,/film/dr-mabuse-the-gambler/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,5
54,5,Faust,1926,/film/faust-1926/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,5
55,6,Metropolis,1927,/film/metropolis/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,4
56,7,Nosferatu,1922,/film/nosferatu/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,4
57,8,Foolish Wives,1922,/film/foolish-wives/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,4
58,9,7th Heaven,1927,/film/7th-heaven/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,4
59,10,Queen Kelly,1932,/film/queen-kelly/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,4
60,11,Spies,1928,/film/spies/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,3
61,12,Battleship Potemkin,1925,/film/battleship-potemkin/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,3
62,13,Flesh and the Devil,1926,/film/flesh-and-the-devil/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,3
63,14,The Unknown,1927,/film/the-unknown/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,3
64,15,Variety,1925,/film/variety-1925/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,3
65,16,The Iron Horse,1924,/film/the-iron-horse/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,2
66,17,Cœur fidèle,1923,/film/cur-fidele/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,2
67,18,"Sherlock, Jr.",1924,/film/sherlock-jr/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,2
68,19,The Gold Rush,1925,/film/the-gold-rush/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,2
69,20,The Phantom Carriage,1921,/film/the-phantom-carriage/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,2
70,21,Greed,1924,/film/greed/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,1
71,22,Street Angel,1928,/film/street-angel/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,1
72,23,The Docks of New York,1928,/film/the-docks-of-new-york/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,1
73,24,Ménilmontant,1926,/film/menilmontant/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,1
74,25,The Fall of the House of Usher,1928,/film/the-fall-of-the-house-of-usher/,https://letterboxd.com/a_de_la_hoz/list/tft20s/detail,1
75,1,The Crowd,1928,/film/the-crowd/,https://letterboxd.com/fifole/list/tft1920s/detail,6
76,2,The Passion of Joan of Arc,1928,/film/the-passion-of-joan-of-arc/,https://letterboxd.com/fifole/list/tft1920s/detail,5
77,3,Nosferatu,1922,/film/nosferatu/,https://letterboxd.com/fifole/list/tft1920s/detail,5
78,4,Lady Windermere's Fan,1925,/film/lady-windermeres-fan/,https://letterboxd.com/fifole/list/tft1920s/detail,5
79,5,Seven Chances,1925,/film/seven-chances/,https://letterboxd.com/fifole/list/tft1920s/detail,5
80,6,Greed,1924,/film/greed/,https://letterboxd.com/fifole/list/tft1920s/detail,4
81,7,West of Zanzibar,1928,/film/west-of-zanzibar/,https://letterboxd.com/fifole/list/tft1920s/detail,4
82,8,October (Ten Days that Shook the World),1927,/film/october-ten-days-that-shook-the-world/,https://letterboxd.com/fifole/list/tft1920s/detail,4
83,9,The Wedding March,1928,/film/the-wedding-march/,https://letterboxd.com/fifole/list/tft1920s/detail,4
84,10,The Lady,1925,/film/the-lady-1925/,https://letterboxd.com/fifole/list/tft1920s/detail,4
85,11,Entr'acte,1924,/film/entracte/,https://letterboxd.com/fifole/list/tft1920s/detail,3
86,12,Blackmail,1929,/film/blackmail/,https://letterboxd.com/fifole/list/tft1920s/detail,3
87,13,He Who Gets Slapped,1924,/film/he-who-gets-slapped/,https://letterboxd.com/fifole/list/tft1920s/detail,3
88,14,Pretty Ladies,1925,/film/pretty-ladies/,https://letterboxd.com/fifole/list/tft1920s/detail,3
89,15,3 Bad Men,1926,/film/3-bad-men/,https://letterboxd.com/fifole/list/tft1920s/detail,3
90,16,Way Down East,1920,/film/way-down-east/,https://letterboxd.com/fifole/list/tft1920s/detail,2
91,17,The Lodger: A Story of the London Fog,1927,/film/the-lodger-a-story-of-the-london-fog/,https://letterboxd.com/fifole/list/tft1920s/detail,2
92,18,Spies,1928,/film/spies/,https://letterboxd.com/fifole/list/tft1920s/detail,2
93,19,The Docks of New York,1928,/film/the-docks-of-new-york/,https://letterboxd.com/fifole/list/tft1920s/detail,2
94,20,Kindred of the Dust,1922,/film/kindred-of-the-dust/,https://letterboxd.com/fifole/list/tft1920s/detail,2
95,21,Applause,1929,/film/applause/,https://letterboxd.com/fifole/list/tft1920s/detail,1
96,22,Dynamite,1929,/film/dynamite/,https://letterboxd.com/fifole/list/tft1920s/detail,1
97,23,Hell's Heroes,1929,/film/hells-heroes/,https://letterboxd.com/fifole/list/tft1920s/detail,1
98,24,Love,1927,/film/love-1927/,https://letterboxd.com/fifole/list/tft1920s/detail,1
99,25,A Straightforward Boy,1929,/film/a-straightforward-boy/,https://letterboxd.com/fifole/list/tft1920s/detail,1
100,1,Battleship Potemkin,1925,/film/battleship-potemkin/,https://letterboxd.com/borinot/list/tft20s/detail,6
101,2,Sunrise: A Song of Two Humans,1927,/film/sunrise-a-song-of-two-humans/,https://letterboxd.com/borinot/list/tft20s/detail,5
102,3,Man with a Movie Camera,1929,/film/man-with-a-movie-camera/,https://letterboxd.com/borinot/list/tft20s/detail,5
103,4,The Gold Rush,1925,/film/the-gold-rush/,https://letterboxd.com/borinot/list/tft20s/detail,5
104,5,The Girl with the Hat Box,1927,/film/the-girl-with-the-hat-box/,https://letterboxd.com/borinot/list/tft20s/detail,5
105,6,"Sherlock, Jr.",1924,/film/sherlock-jr/,https://letterboxd.com/borinot/list/tft20s/detail,4
106,7,Mother,1926,/film/mother-1926/,https://letterboxd.com/borinot/list/tft20s/detail,4
107,8,Metropolis,1927,/film/metropolis/,https://letterboxd.com/borinot/list/tft20s/detail,4
108,9,By the Law,1926,/film/by-the-law/,https://letterboxd.com/borinot/list/tft20s/detail,4
109,10,Faust,1926,/film/faust-1926/,https://letterboxd.com/borinot/list/tft20s/detail,4
110,11,Arsenal,1929,/film/arsenal/,https://letterboxd.com/borinot/list/tft20s/detail,3
111,12,The General,1926,/film/the-general/,https://letterboxd.com/borinot/list/tft20s/detail,3
112,13,The End of St. Petersburg,1927,/film/the-end-of-st-petersburg/,https://letterboxd.com/borinot/list/tft20s/detail,3
113,14,The Last Laugh,1924,/film/the-last-laugh/,https://letterboxd.com/borinot/list/tft20s/detail,3
114,15,The Passion of Joan of Arc,1928,/film/the-passion-of-joan-of-arc/,https://letterboxd.com/borinot/list/tft20s/detail,3
115,16,The Cabinet of Dr. Caligari,1920,/film/the-cabinet-of-dr-caligari-1920/,https://letterboxd.com/borinot/list/tft20s/detail,2
116,17,Ménilmontant,1926,/film/menilmontant/,https://letterboxd.com/borinot/list/tft20s/detail,2
117,18,Häxan,1922,/film/haxan/,https://letterboxd.com/borinot/list/tft20s/detail,2
118,19,"Dr. Mabuse, the Gambler",1922,/film/dr-mabuse-the-gambler/,https://letterboxd.com/borinot/list/tft20s/detail,2
119,20,The Wind,1928,/film/the-wind/,https://letterboxd.com/borinot/list/tft20s/detail,2
120,21,Napoleon,1927,/film/napoleon/,https://letterboxd.com/borinot/list/tft20s/detail,1
121,22,Finis Terræ,1929,/film/finis-terr/,https://letterboxd.com/borinot/list/tft20s/detail,1
122,23,A Page of Madness,1926,/film/a-page-of-madness/,https://letterboxd.com/borinot/list/tft20s/detail,1
123,24,Strike,1925,/film/strike/,https://letterboxd.com/borinot/list/tft20s/detail,1
124,25,Destiny,1921,/film/destiny/,https://letterboxd.com/borinot/list/tft20s/detail,1
125,1,Pandora's Box,1929,/film/pandoras-box/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,6
126,2,The Wind,1928,/film/the-wind/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,5
127,3,A Page of Madness,1926,/film/a-page-of-madness/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,5
128,4,The Passion of Joan of Arc,1928,/film/the-passion-of-joan-of-arc/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,5
129,5,Cœur fidèle,1923,/film/cur-fidele/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,5
130,6,Un Chien Andalou,1929,/film/un-chien-andalou/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,4
131,7,Ménilmontant,1926,/film/menilmontant/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,4
132,8,The Wildcat,1921,/film/the-wildcat/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,4
133,9,A Woman of Paris: A Drama of Fate,1923,/film/a-woman-of-paris-a-drama-of-fate/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,4
134,10,Sunrise: A Song of Two Humans,1927,/film/sunrise-a-song-of-two-humans/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,4
135,11,Greed,1924,/film/greed/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,3
136,12,The Crowd,1928,/film/the-crowd/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,3
137,13,The Cabinet of Dr. Caligari,1920,/film/the-cabinet-of-dr-caligari-1920/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,3
138,14,Häxan,1922,/film/haxan/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,3
139,15,Variety,1925,/film/variety-1925/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,3
140,16,Invitation to a Journey,1927,/film/invitation-to-a-journey-1927/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,2
141,17,The Unknown,1927,/film/the-unknown/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,2
142,18,Entr'acte,1924,/film/entracte/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,2
143,19,The Red Kimona,1925,/film/the-red-kimona/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,2
144,20,The Peasant Women of Ryazan,1927,/film/the-peasant-women-of-ryazan/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,2
145,21,Sparrows,1926,/film/sparrows/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,1
146,22,The Last Command,1928,/film/the-last-command/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,1
147,23,Asphalt,1929,/film/asphalt/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,1
148,24,The Smiling Madame Beudet,1923,/film/the-smiling-madame-beudet/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,1
149,25,Diary of a Lost Girl,1929,/film/diary-of-a-lost-girl/,https://letterboxd.com/edgarfaber/list/tft1920s/detail,1
150,1,Lady Windermere's Fan,1925,/film/lady-windermeres-fan/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,6
151,2,The Iron Mask,1929,/film/the-iron-mask/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,5
152,3,La Roue,1923,/film/la-roue/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,5
153,4,The Student Prince in Old Heidelberg,1927,/film/the-student-prince-in-old-heidelberg/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,5
154,5,Lucky Star,1929,/film/lucky-star-1929/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,5
155,6,The Cameraman,1928,/film/the-cameraman/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,4
156,7,A Woman of Paris: A Drama of Fate,1923,/film/a-woman-of-paris-a-drama-of-fate/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,4
157,8,Faust,1926,/film/faust-1926/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,4
158,9,Way Down East,1920,/film/way-down-east/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,4
159,10,Nosferatu,1922,/film/nosferatu/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,4
160,11,The Phantom Carriage,1921,/film/the-phantom-carriage/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,3
161,12,Sunrise: A Song of Two Humans,1927,/film/sunrise-a-song-of-two-humans/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,3
162,13,Street Angel,1928,/film/street-angel/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,3
163,14,The Navigator,1924,/film/the-navigator/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,3
164,15,7th Heaven,1927,/film/7th-heaven/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,3
165,16,The General,1926,/film/the-general/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,2
166,17,He Who Gets Slapped,1924,/film/he-who-gets-slapped/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,2
167,18,Lazybones,1925,/film/lazybones/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,2
168,19,The Man Who Laughs,1928,/film/the-man-who-laughs/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,2
169,20,The Crowd,1928,/film/the-crowd/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,2
170,21,"Laugh, Clown, Laugh",1928,/film/laugh-clown-laugh/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,1
171,22,"Dr. Mabuse, the Gambler",1922,/film/dr-mabuse-the-gambler/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,1
172,23,The Docks of New York,1928,/film/the-docks-of-new-york/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,1
173,24,Foolish Wives,1922,/film/foolish-wives/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,1
174,25,Häxan,1922,/film/haxan/,https://letterboxd.com/lobo_lopez/list/tft1920s/detail,1
175,1,The Gold Rush,1925,/film/the-gold-rush/,https://letterboxd.com/fshtravis/list/tft1920s/detail,6
176,2,"Sherlock, Jr.",1924,/film/sherlock-jr/,https://letterboxd.com/fshtravis/list/tft1920s/detail,5
177,3,Nosferatu,1922,/film/nosferatu/,https://letterboxd.com/fshtravis/list/tft1920s/detail,5
178,4,Napoleon,1927,/film/napoleon/,https://letterboxd.com/fshtravis/list/tft1920s/detail,5
179,5,The Student Prince in Old Heidelberg,1927,/film/the-student-prince-in-old-heidelberg/,https://letterboxd.com/fshtravis/list/tft1920s/detail,5
180,6,Street Angel,1928,/film/street-angel/,https://letterboxd.com/fshtravis/list/tft1920s/detail,4
181,7,Spies,1928,/film/spies/,https://letterboxd.com/fshtravis/list/tft1920s/detail,4
182,8,The Passion of Joan of Arc,1928,/film/the-passion-of-joan-of-arc/,https://letterboxd.com/fshtravis/list/tft1920s/detail,4
183,9,Battleship Potemkin,1925,/film/battleship-potemkin/,https://letterboxd.com/fshtravis/list/tft1920s/detail,4
184,10,The Wedding March,1928,/film/the-wedding-march/,https://letterboxd.com/fshtravis/list/tft1920s/detail,4
185,11,The Iron Mask,1929,/film/the-iron-mask/,https://letterboxd.com/fshtravis/list/tft1920s/detail,3
186,12,The Wind,1928,/film/the-wind/,https://letterboxd.com/fshtravis/list/tft1920s/detail,3
187,13,Way Down East,1920,/film/way-down-east/,https://letterboxd.com/fshtravis/list/tft1920s/detail,3
188,14,Wings,1927,/film/wings/,https://letterboxd.com/fshtravis/list/tft1920s/detail,3
189,15,Man with a Movie Camera,1929,/film/man-with-a-movie-camera/,https://letterboxd.com/fshtravis/list/tft1920s/detail,3
190,16,3 Bad Men,1926,/film/3-bad-men/,https://letterboxd.com/fshtravis/list/tft1920s/detail,2
191,17,The Four Horsemen of the Apocalypse,1921,/film/the-four-horsemen-of-the-apocalypse/,https://letterboxd.com/fshtravis/list/tft1920s/detail,2
192,18,The Fall of the House of Usher,1928,/film/the-fall-of-the-house-of-usher/,https://letterboxd.com/fshtravis/list/tft1920s/detail,2
193,19,Diary of a Lost Girl,1929,/film/diary-of-a-lost-girl/,https://letterboxd.com/fshtravis/list/tft1920s/detail,2
194,20,The Docks of New York,1928,/film/the-docks-of-new-york/,https://letterboxd.com/fshtravis/list/tft1920s/detail,2
195,21,Safety Last!,1923,/film/safety-last/,https://letterboxd.com/fshtravis/list/tft1920s/detail,1
196,22,The Crowd,1928,/film/the-crowd/,https://letterboxd.com/fshtravis/list/tft1920s/detail,1
197,23,The Thief of Bagdad,1924,/film/the-thief-of-bagdad/,https://letterboxd.com/fshtravis/list/tft1920s/detail,1
198,24,Ménilmontant,1926,/film/menilmontant/,https://letterboxd.com/fshtravis/list/tft1920s/detail,1
199,25,Un Chien Andalou,1929,/film/un-chien-andalou/,https://letterboxd.com/fshtravis/list/tft1920s/detail,1
200,1,La Roue,1923,/film/la-roue/,https://letterboxd.com/rachelmygod/list/tft20s/detail,6
201,2,The Crowd,1928,/film/the-crowd/,https://letterboxd.com/rachelmygod/list/tft20s/detail,5
202,3,Sunrise: A Song of Two Humans,1927,/film/sunrise-a-song-of-two-humans/,https://letterboxd.com/rachelmygod/list/tft20s/detail,5
203,4,The Student Prince in Old Heidelberg,1927,/film/the-student-prince-in-old-heidelberg/,https://letterboxd.com/rachelmygod/list/tft20s/detail,5
204,5,Street Angel,1928,/film/street-angel/,https://letterboxd.com/rachelmygod/list/tft20s/detail,5
205,6,7th Heaven,1927,/film/7th-heaven/,https://letterboxd.com/rachelmygod/list/tft20s/detail,4
206,7,The Adventures of Robert Macaire,1925,/film/the-adventures-of-robert-macaire/,https://letterboxd.com/rachelmygod/list/tft20s/detail,4
207,8,Way Down East,1920,/film/way-down-east/,https://letterboxd.com/rachelmygod/list/tft20s/detail,4
208,9,"Dr. Mabuse, the Gambler",1922,/film/dr-mabuse-the-gambler/,https://letterboxd.com/rachelmygod/list/tft20s/detail,4
209,10,L'Argent,1928,/film/largent/,https://letterboxd.com/rachelmygod/list/tft20s/detail,4
210,11,The Wedding March,1928,/film/the-wedding-march/,https://letterboxd.com/rachelmygod/list/tft20s/detail,3
211,12,Four Sons,1928,/film/four-sons/,https://letterboxd.com/rachelmygod/list/tft20s/detail,3
212,13,By the Law,1926,/film/by-the-law/,https://letterboxd.com/rachelmygod/list/tft20s/detail,3
213,14,The Passion of Joan of Arc,1928,/film/the-passion-of-joan-of-arc/,https://letterboxd.com/rachelmygod/list/tft20s/detail,3
214,15,Foolish Wives,1922,/film/foolish-wives/,https://letterboxd.com/rachelmygod/list/tft20s/detail,3
215,16,Greed,1924,/film/greed/,https://letterboxd.com/rachelmygod/list/tft20s/detail,2
216,17,Strike,1925,/film/strike/,https://letterboxd.com/rachelmygod/list/tft20s/detail,2
217,18,L'Inhumaine,1924,/film/linhumaine/,https://letterboxd.com/rachelmygod/list/tft20s/detail,2
218,19,The Gold Rush,1925,/film/the-gold-rush/,https://letterboxd.com/rachelmygod/list/tft20s/detail,2
219,20,"Sherlock, Jr.",1924,/film/sherlock-jr/,https://letterboxd.com/rachelmygod/list/tft20s/detail,2
220,21,Faust,1926,/film/faust-1926/,https://letterboxd.com/rachelmygod/list/tft20s/detail,1
221,22,Michael,1924,/film/michael-1924/,https://letterboxd.com/rachelmygod/list/tft20s/detail,1
222,23,The Wind,1928,/film/the-wind/,https://letterboxd.com/rachelmygod/list/tft20s/detail,1
223,24,Lucky Star,1929,/film/lucky-star-1929/,https://letterboxd.com/rachelmygod/list/tft20s/detail,1
224,25,The Model From Montmartre,1926,/film/the-model-from-montmartre/,https://letterboxd.com/rachelmygod/list/tft20s/detail,1
225,1,A Sixth Part of the World,1926,/film/a-sixth-part-of-the-world/,https://letterboxd.com/falgarin/list/tft1920s/detail,6
226,2,Finis Terræ,1929,/film/finis-terr/,https://letterboxd.com/falgarin/list/tft1920s/detail,5
227,3,Crystals in Color,1927,/film/crystals-in-color/,https://letterboxd.com/falgarin/list/tft1920s/detail,5
228,4,Moana,1926,/film/moana-1926/,https://letterboxd.com/falgarin/list/tft1920s/detail,5
229,5,La Roue,1923,/film/la-roue/,https://letterboxd.com/falgarin/list/tft1920s/detail,5
230,6,A Detective Story,1929,/film/a-detective-story-1929/,https://letterboxd.com/falgarin/list/tft1920s/detail,4
231,7,Themes and Variations,1928,/film/themes-and-variations/,https://letterboxd.com/falgarin/list/tft1920s/detail,4
232,8,The Octopus,1927,/film/film:93256/,https://letterboxd.com/falgarin/list/tft1920s/detail,4
233,9,Shadow Games,1929,/film/shadow-games/,https://letterboxd.com/falgarin/list/tft1920s/detail,4
234,10,Études sur Paris,1928,/film/etudes-sur-paris/,https://letterboxd.com/falgarin/list/tft1920s/detail,4
235,11,In Spring,1929,/film/in-spring/,https://letterboxd.com/falgarin/list/tft1920s/detail,3
236,12,L'Inhumaine,1924,/film/linhumaine/,https://letterboxd.com/falgarin/list/tft1920s/detail,3
237,13,The Docks of New York,1928,/film/the-docks-of-new-york/,https://letterboxd.com/falgarin/list/tft1920s/detail,3
238,14,Images of Ostend,1929,/film/images-of-ostend/,https://letterboxd.com/falgarin/list/tft1920s/detail,3
239,15,Whirlpool of Fate,1925,/film/whirlpool-of-fate/,https://letterboxd.com/falgarin/list/tft1920s/detail,3
240,16,Spirals,1926,/film/spirals/,https://letterboxd.com/falgarin/list/tft1920s/detail,2
241,17,Nothing But Time,1926,/film/nothing-but-time/,https://letterboxd.com/falgarin/list/tft1920s/detail,2
242,18,Film Study,1926,/film/film-study/,https://letterboxd.com/falgarin/list/tft1920s/detail,2
243,19,Melody of the World,1929,/film/melody-of-the-world/,https://letterboxd.com/falgarin/list/tft1920s/detail,2
