Title,Year,Review
Macario,1960,"27 puntos con 9 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>, <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>, <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a> <br> 3 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>, <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 2 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>, <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 1 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>"
Black Wind,1965,"27 puntos con 7 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>, <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 4 puntos: <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 2 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a> <br> 1 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>"
Movie Dementia,1986,"27 puntos con 7 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a> <br> 4 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a> <br> 3 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>, <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>"
The Battle of Chile: Part I,1975,"27 puntos con 7 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a> <br> 5 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>, <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>, <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 4 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a> <br> 1 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>"
"Black God, White Devil",1964,"27 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>, <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a> <br> 4 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>, <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>, <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>"
Metal and Melancholy,1994,"24 puntos con 7 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a> <br> 4 puntos: <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a> <br> 3 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>, <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 2 puntos: <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a>"
Another Dawn,1943,"23 puntos con 11 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a> <br> 3 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 2 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>, <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>, <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>, <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 1 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>"
Mirage,1972,"22 puntos con 8 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>, <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 3 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>, <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a> <br> 2 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a> <br> 1 puntos: <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>"
The Skeleton of Mrs. Morales,1960,"22 puntos con 8 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 3 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>, <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a> <br> 2 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 1 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>"
Jauja,2014,"22 puntos con 7 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 5 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a> <br> 3 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/hugoromero/list/tft-latinoamerica/detail'>hugoromero</a> <br> 2 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>, <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a> <br> 1 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>"
Now!,1965,"22 puntos con 7 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a> <br> 3 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>, <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>, <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>, <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 2 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>"
"My Son, the Hero",1961,"21 puntos con 10 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a> <br> 3 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a> <br> 2 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a>, <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 1 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>"
The Terrace,1963,"21 puntos con 8 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 3 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 2 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>, <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 1 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>, <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>"
A Place in the World,1992,"21 puntos con 6 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a> <br> 5 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a> <br> 3 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>, <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 1 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>"
"Rio, 100 Degrees F°",1955,"20 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 4 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 3 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a> <br> 2 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>, <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a>"
Santa Sangre,1989,20 puntos con 5 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 5 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a> <br> 4 puntos: <a href='https://letterboxd.com/jorgemz/list/tft-latam/detail'>jorgemz</a> <br> 3 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a> <br> 2 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>
Shark Hunters,1963,"19 puntos con 6 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>, <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 3 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 1 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>"
The Bitter Stems,1956,"18 puntos con 9 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 3 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a> <br> 2 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>, <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a> <br> 1 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>"
Passacaglia and Fugue,1975,"18 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 4 puntos: <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a> <br> 3 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 2 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>"
Arabian Coffee,1968,"18 puntos con 5 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a> <br> 4 puntos: <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a> <br> 3 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 2 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>"
Nine Queens,2000,"18 puntos con 5 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 4 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>, <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 3 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a> <br> 2 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>"
Two Monks,1934,"17 puntos con 9 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 3 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 2 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 1 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>"
The Boy and the Wind,1967,"17 puntos con 5 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>, <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>, <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 1 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>"
The Holy Girl,2004,"17 puntos con 5 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a> <br> 4 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>, <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a> <br> 3 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a> <br> 1 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>"
The Circus Cavalcade,1945,"16 puntos con 7 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a> <br> 3 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 2 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a> <br> 1 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
Arroz con leche,1950,"16 puntos con 6 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 2 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a> <br> 1 puntos: <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a>, <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>"
Silvia Prieto,1999,"16 puntos con 5 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>, <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a> <br> 3 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a> <br> 2 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>"
Aventurera,1950,"15 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a> <br> 3 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 2 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 1 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a>"
If I Should Die Before I Wake,1952,"15 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 3 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a> <br> 2 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 1 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>"
Pinochet's Women,2005,"15 puntos con 6 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a> <br> 3 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>, <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 2 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 1 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>"
The Margin,1967,"15 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 3 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>"
A Family Like Many Others,1949,"14 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 4 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 1 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>"
Embrace of the Serpent,2015,"13 puntos con 6 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 3 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 2 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a> <br> 1 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>, <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>"
Wild Tales,2014,"13 puntos con 6 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 3 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a> <br> 2 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 1 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>, <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a>"
The Official Story,1985,"13 puntos con 5 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 3 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 2 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 1 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>"
Buccaneer Soul,1993,13 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a> <br> 4 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a> <br> 3 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 1 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>
Fake Blonde,2007,13 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a> <br> 4 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 3 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a> <br> 1 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>
Our Land,2025,"13 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a> <br> 3 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 2 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>"
The Guns,1964,13 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 4 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 3 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a> <br> 1 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>
Isabelita,1940,13 puntos con 3 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a> <br> 5 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a> <br> 2 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>
Edad difícil,1956,"12 puntos con 5 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>, <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 2 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>"
