usuario_base;vecinos;similaridad;imp_pelis;imp_dir;imp_gen;imp_fecha;imp_pais
a_de_la_hoz;aixa72;44.83717304159064;16.431994311635144;18.72671062897064;20.34921064055614;26.334742968596935;18.157341450241127
a_de_la_hoz;albertomilano;43.36043083289925;26.33701845752464;19.584369136075924;17.63953907737283;24.722453193451024;11.716620135575587
a_de_la_hoz;alonsodvt;29.589599654541498;1.244971511901036;8.353069762545779;30.49565861199394;22.35069823688448;37.55560187667477
a_de_la_hoz;anaavellaneda;50.487408929781814;28.456404608090146;23.085464714820713;18.176572250787935;15.52593360100602;14.755624825295174
a_de_la_hoz;batty;53.48250067523447;25.48522790958816;22.415116356008518;16.299644840565783;17.920412080118936;17.879598813718605
a_de_la_hoz;bergmantonioni;71.43536838842118;34.80879482871338;29.577729220233877;13.120066420097745;9.719823870291803;12.773585660663207
a_de_la_hoz;borinot;58.53163458415436;22.028041943581393;27.6145969391206;15.67077907331402;16.837394427409713;17.849187616574284
a_de_la_hoz;bracero;55.26869746339938;33.32646715878937;20.59936670683518;16.11835870857377;14.087753398209276;15.868054027592404
a_de_la_hoz;colmener;45.172159145151916;27.72723546383978;17.24678228974369;20.6524902615237;15.467201081443818;18.906290903449
a_de_la_hoz;danielquinn;49.523185776025926;18.96837420797557;20.246073172757868;18.819468797313586;24.12607883307657;17.84000498887641
a_de_la_hoz;diogoserafim;41.27971640470802;13.83227122948503;19.455504205409298;22.335464315408117;27.308437023912862;17.068323225784702
a_de_la_hoz;dr_akkar;47.08191354935088;10.953992346081332;23.937538944379657;19.64615241171141;22.652648436020396;22.809667861807206
a_de_la_hoz;eljpax;55.87382525870641;27.69104772783152;23.608555654739874;15.196111363719405;17.702408337788825;15.801876915920367
a_de_la_hoz;explodingboy;44.96821421663898;19.25132935818271;18.475384351751885;19.565306131312592;21.41357724575227;21.29440291300054
a_de_la_hoz;ezequiel2517;48.65893738585194;18.926743265242347;19.47799722931655;17.882782696422623;22.8586857614671;20.853791047551375
a_de_la_hoz;fabiovg;55.352348611536186;24.95707694152609;23.49326406291246;17.18421252344992;16.03635138962048;18.329095082491047
a_de_la_hoz;figmare;54.589382555226436;23.281417335159478;24.946008990879783;17.231454730030034;15.36767021575495;19.17344872817575
a_de_la_hoz;filmandera;51.95094130542041;22.336526390532317;25.243600054150047;18.08016056323706;15.293905642866237;19.045807349214343
a_de_la_hoz;fleming22;73.97376604429517;28.883430087787275;26.87968137995068;12.89846352011587;15.995639890797982;15.342785121348193
a_de_la_hoz;genzai_2;49.941065981044254;23.60427541210645;20.568253585267918;18.517907254984607;20.095560839047597;17.214002908593436
a_de_la_hoz;gorkalonso1;54.95494590551875;21.78587860241617;23.418886435755606;16.71114671350875;20.855241019543847;17.22884722877562
a_de_la_hoz;guillehormigo;34.557406478196214;19.188006934220233;24.282200862504038;24.687722708766426;16.6055173861296;15.236552108379694
a_de_la_hoz;heelena9;23.246702919680644;20.600629418056442;9.24916353704946;35.723519206832094;27.51450144604976;6.912186392012249
a_de_la_hoz;hugoromero;79.43372651157486;38.594325674308706;26.005694244926946;11.645811890180571;11.158345261802932;12.595822928780846
a_de_la_hoz;jal90;72.54328732726502;27.16783638707432;27.700718815710033;12.93861909565373;16.859939239115025;15.332886462446874
a_de_la_hoz;jarsito;67.00594195277462;31.062301734523327;28.242429888718608;14.19794355310991;11.997883264156185;14.499441559491968
a_de_la_hoz;jasikedevicius;28.557273636081373;20.639622164444596;7.473251189472293;32.2586695204694;23.9250050780115;15.703452047602223
a_de_la_hoz;jjm_24;35.450043635749715;18.185271009735725;8.663876487752965;24.331465465893395;28.849804904570146;19.969582132047755
a_de_la_hoz;jorgemz;55.40686467773011;23.33409211733705;27.152262108524695;16.237435290282406;13.69433126745529;19.58187921640056
a_de_la_hoz;juanky97;52.69602012002555;30.409546513249513;19.666630893955066;17.03038450310776;17.45402767273122;15.439410416956452
a_de_la_hoz;lobo_lopez;77.39826405025538;30.223239189878814;28.256574114316447;11.693365767122282;15.225979406648161;14.60084152203428
a_de_la_hoz;luisru;73.14649195317963;31.22458607866694;25.626473700774827;12.762910338645193;15.069615748101183;15.316414133811872
a_de_la_hoz;mabusecaligari;80.70934530173005;34.460504422332114;29.086749026174022;11.809237698039377;11.506403096061337;13.137105757393156
a_de_la_hoz;mann_ohne_namen;57.33969739723264;27.946817783178396;22.79288052178441;15.657477067036893;18.002006074023452;15.600818553976852
a_de_la_hoz;manuelsanbai;64.95210804247303;32.32809456898919;20.121546649044447;13.687607911514172;18.83185700797103;15.030893862481156
a_de_la_hoz;marcos_m_rom;37.21449727171153;21.28260606381916;7.908482800911906;23.575735814092063;25.54186376628699;21.691311554889875
a_de_la_hoz;marialebernedo;34.821244290900594;20.629506000958834;14.18412644640726;24.183353850378055;21.48702817286749;19.515985529388363
a_de_la_hoz;marioiglesias;47.936528606683325;25.35980221646092;19.427954133052772;17.59471019294316;19.176786947161247;18.44074651038191
a_de_la_hoz;marioquema;32.05184972446939;23.561300928661154;14.919989343718997;28.571942459179375;13.564965206399448;19.38180206204102
a_de_la_hoz;mat25;28.71522349519443;16.677450277207015;3.78152870596021;29.907532098726577;25.523928734329406;24.10956018377679
a_de_la_hoz;migblah;45.70304874418136;16.92671281773449;19.86228911366021;19.469858505672963;21.846381509649333;21.894758053283002
a_de_la_hoz;ninotchka;50.57752527939921;27.6773511509012;19.596303683754517;17.087655055217404;20.82518084961009;14.813509260516792
a_de_la_hoz;paloma55;37.22268893389687;11.876049691266928;11.772543848639241;23.144118093625604;27.89825328121349;25.309035085254745
a_de_la_hoz;pauixitador;27.32506210783193;21.570356750495247;5.318823867757517;30.49921690782297;24.373324471053397;18.23827800287088
a_de_la_hoz;paula_arantzazu;48.64876187272706;27.260210932686828;20.394116955804346;16.450824569338913;19.273520314560237;16.621327227609676
a_de_la_hoz;pele_alvaro;30.349316240962448;19.457752820636564;4.534630256715229;24.057392736680157;26.586570545069392;25.363653640898658
a_de_la_hoz;rachelmygod;59.04721722328782;28.074471004485325;20.106239034519724;15.346000741418704;19.645191338246082;16.82809788133016
a_de_la_hoz;simonsds;63.285125733083596;25.321306647342716;29.308379593071095;15.002370666604854;12.707835617425635;17.660107475555687
a_de_la_hoz;synthemesco;56.20528975722693;24.578341810161344;23.26945583293297;16.01766681586943;19.220181166318596;16.91435437471766
a_de_la_hoz;utges;51.11029104189024;26.668087602277996;19.155888333882892;17.353359892779338;21.186883657718266;15.635780513341524
a_de_la_hoz;vareludo;60.45500040013222;32.295509781754255;21.225742714202482;15.542769819336497;17.62677504388002;13.309202640826744
a_de_la_hoz;will_llermo;38.20367161972116;18.32090828121995;8.039405285512983;24.037249174392073;28.12202245342968;21.480414805445317
a_de_la_hoz;xzetaprobe;32.58596311755238;30.523315487418795;8.66970875847028;26.737647032856326;21.092084482168918;12.977244239085673
aixa72;a_de_la_hoz;44.83717304159064;16.431994311635144;18.72671062897064;20.34921064055614;26.334742968596935;18.157341450241127
aixa72;albertomilano;39.21796099587773;22.07401610259203;17.6967493288103;20.319206173399163;21.26076422812215;18.64926416707637
aixa72;alonsodvt;28.88772622084821;2.550440165268171;22.461911342604907;29.82660006799607;19.318267118690436;25.84278130544041
aixa72;anaavellaneda;31.322376001473202;4.704395173179488;6.8177838468262495;28.87587722318734;26.80351053226655;32.79843322454038
aixa72;batty;51.86478471770666;24.85959034947949;23.633909515994656;17.788039709207354;15.642741840764655;18.075718584553847
aixa72;bergmantonioni;40.1577670003438;14.218724701033688;16.85560568340046;23.243902995031586;17.70342646917145;27.978340151362826
aixa72;borinot;41.065027059246624;17.941402335039264;22.543836809181045;22.487646871868776;18.89576128062492;18.131352703286005
aixa72;bracero;38.293889094321464;18.27774562220028;22.65313948839304;23.92382682183412;16.511084117481285;18.63420395009128
aixa72;colmener;40.200842269658914;13.745312239240352;16.5205517839685;22.845431980245305;21.48994490163789;25.39875909490795
aixa72;danielquinn;73.71469796762418;31.73351192864774;25.690064965536624;12.961041092703342;14.659717538286225;14.955664474826063
aixa72;diogoserafim;41.92117707710276;19.771861185837057;19.360164327516966;21.520021902753896;23.725092568804968;15.622860015087118
aixa72;dr_akkar;40.028725828519725;12.423973185648936;27.68806664630332;23.35656874056399;22.576602926977444;13.954788500506304
aixa72;eljpax;58.05977403810742;26.648480597941226;25.117299110268636;15.549753537707467;15.296489590470658;17.387977163612014
aixa72;explodingboy;46.475484462482136;24.571760367429153;22.361738077274232;19.661200690725124;16.91059534321325;16.494705521358235
aixa72;ezequiel2517;42.86054569696376;16.330309200900814;18.935850298171555;21.055101420346155;21.590504365382575;22.088234715198904
aixa72;fabiovg;26.988788546805576;7.507196814342232;11.257773612377102;33.7297041677907;27.800152853134126;19.705172552355833
aixa72;figmare;35.6764865566145;7.744220109791967;19.707249646044982;25.40104067404399;24.68509922154641;22.462390348572647
aixa72;filmandera;40.38328673148581;18.700391617447305;20.87640395474644;22.950642542310153;16.603417563833908;20.86914432166219
aixa72;fleming22;52.271315747346264;23.96149924906487;22.040959608337268;17.954101724027325;19.19215654725044;16.851282871320073
aixa72;genzai_2;44.138838106789436;20.030364295136863;20.36879636204765;20.904116037556047;18.52007362002725;20.176649685232167
aixa72;gorkalonso1;57.52211567405722;22.09442720324162;26.308098213511933;16.29291996973287;17.17118080205907;18.133373811454504
aixa72;guillehormigo;45.191882492036775;27.30755880629439;21.040502366857563;18.611653402073102;10.503700721557433;22.536584703217528
aixa72;heelena9;14.216237473218387;3.886915439601316;1.0830787019730659;59.47281788652457;28.393242529833888;7.16394544206717
aixa72;hugoromero;52.11057981954669;22.200186104443826;22.108059157547018;17.755688705372723;18.835053284519585;19.101012748116844
aixa72;jal90;50.02517538661336;20.987211689158492;21.706569655636056;17.854774246026306;22.041412114129287;17.410032295049863
aixa72;jarsito;37.6188239586716;12.73024144949646;18.892092184998745;24.023475002490322;22.529291361131854;21.824900001882604
aixa72;jasikedevicius;30.619498061622696;9.023223178982928;16.453291296896627;29.883332792994338;18.52957601160785;26.110576719518264
aixa72;jjm_24;49.72752852536601;16.668025105904245;28.870514762492903;18.125208000123777;17.970342882048268;18.365909249430803
aixa72;jorgemz;37.484918418752336;16.962479392947852;15.115358922406875;24.61866930028071;21.01944479782295;22.28404758654162
aixa72;juanky97;56.56736036719328;24.421023258378113;25.60510835321301;16.577505306865465;13.850248379758877;19.546114701784525
aixa72;lobo_lopez;52.32881431219351;20.76728029343807;24.269472999699907;17.83371519846558;21.37055872674772;15.758972781648719
aixa72;luisru;48.47959823634837;21.27636941808531;24.08986560767711;18.21636818061102;18.531213047027606;17.886183746598938
aixa72;mabusecaligari;36.870020658031294;16.485763537867804;21.371878715093498;24.55342874224557;20.210032211552296;17.378896793240827
aixa72;mann_ohne_namen;54.93697707512145;24.475220264398764;23.69884807760066;16.78051695124722;15.236192309772129;19.80922239698123
aixa72;manuelsanbai;59.40952257218266;26.043043185467475;20.491686564966518;15.72525998679554;19.2922840811477;18.447726181622766
aixa72;marcos_m_rom;46.874000464289054;20.040412818752582;25.25034348660295;19.644004493309918;18.685317359625827;16.379921841708736
aixa72;marialebernedo;34.042840903933985;18.936981571022997;19.073630055925975;25.231964548561837;14.907178164076303;21.8502456604129
aixa72;marioiglesias;32.83247502143824;0.0;15.038454517148315;26.79368937616042;26.690175968971523;31.477680137719737
aixa72;marioquema;37.51582012526725;22.093604541970965;15.493455008143641;24.481822501900172;13.109756630774205;24.82136131721101
aixa72;mat25;35.379045662397196;14.05679003031438;14.204843214429381;25.877311682669355;17.681739586242305;28.17931548634458
