Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
16;/film/the-stendhal-syndrome/;39434;The Stendhal Syndrome;1.1133;5.6;1996-01-26;119;IT;it;3800000.0;0.0;['Thriller', 'Horror'];['Dario Argento'];[2];['Asia Argento', 'Thomas Kretschmann', 'Marco Leonardi', 'Luigi Diberti', 'Paolo Bonacelli', 'Lucia Stara', 'Lorenzo Crespi', 'Vera Gemma', 'Veronica Lazăr', 'Sandro Giordano', 'Cinzia Monreale', 'Julien Lambroschini', 'Maximilian Nisi', 'Marna Del Monaco', 'Franco Diogene', 'Laura Piattella', 'Antonio Marziantonio', 'John Quentin'];[];['Angelo Nicolini'];['Giuseppe Rotunno'];A young policewoman slowly goes insane while tracking down an elusive serial rapist/killer through Italy when she herself becomes a victim of the brutal man's obsession.
16;/film/a-brighter-summer-day/;15804;A Brighter Summer Day;1.8345;8.3;1991-07-27;237;TW;zh;0.0;0.0;['Crime', 'Drama', 'Romance'];['Edward Yang'];[2];['Chang Chen', 'Lisa Yang', 'Chang Kuo-Chu', 'Elaine Jin Yan-Ling', 'Chuan Wang', 'Chang Han', 'Chiang Hsiu-Chiung', 'Stephanie Lai', 'Tan Chih-Kang', 'Wang Chi-tsan', 'Lawrence Ko Yu-Luen', 'Chang Ming-Hsin', 'Jung Chun-Lung', 'Hui-Kuo Chou', 'Chi-Chung Liu', 'Ching-Hsiang Ho', 'Chang-Ta Tsai', 'Tsung-Ming Lee', 'Hung-Ming Lin', 'Wang Bosen', 'Hung-Yu Chen', 'Hsiao-Tsui Tang', 'Ming-Ying Chiang', 'Tien-Hsiang Yang', 'Hsiao-Wei Liao', 'Cheng-Ching Lin', 'Ming-Hsun Lee', 'Tai-song Chen', 'Ming-Che Lee', 'Yu-Cheng Lin', 'Yi-Cheng Chung', 'Chia-Hsien Ho', 'Kang-Nien Cheng', 'Hsien-Liang Hsu', 'Chih-Chien Tang', 'Chien-Hung Tseng', 'Yiwen Cao', 'Martin Liu', 'Yi-Chun Chang', 'Yuan Ling', 'Alex Yang', 'Joyce Ni Shu-Chun', 'Weiming Wang', 'Chien-Hsiung Cheng', 'Ye-Ming Wang', 'De-Hai Chu', 'Pei-Min Shih', 'Liang-Tso Liu', 'Hang Shen', 'Yang-Yeh Fu', 'Lee Ching-Foo', 'Chen Yi-wen', 'Jen-Chieh Lin', 'Cheng Yuan-Cheng', 'Yi-Chin Tsai', 'Yu-Lung Yin', 'Hsu Ming', 'Chin Tsai', 'Cho Ming', 'Wen-Yen Chang', 'Lien-Lien Hsiao', 'Emily Y. Chang', 'King Shih-Chieh', 'Lih-Ching Lin', 'Tang Ru-Yun', 'Feng Guoqiang', 'Chiu-Yun Lu', 'Johnny Tuan Chung-Yi', 'Chin Ling Tsao', 'Hsiao Chih-wen', 'Liang-Yueh Chen', 'Li-Hua Chen', 'Ko-Chung Chang', 'Te-Ming Lu', 'Hsiao Ai', 'Hsi-Sheng Chen', 'Shu-Chuan Huang', 'Hung-Shen Shen', 'Meng Chi-Liang', 'Yen Hung-ya', 'Ting-Ni Ma', 'Hu Hsiang-Ping', 'Pao-Kuei Sun', 'Vicky Chiang', 'Ming-Yang Shih', 'Li-Mei Chen', 'Chen Shiang-Chyi', 'Lai Te-Nan', 'Ju-Ping Lin', 'Danny Deng', 'Ming-Yu Shih', 'Heng-Cheng Lin', 'Yi-Hua Shih', 'Kuo-Chih Shu', 'Chang-Ju Kuo', 'Miao-hui Kao', 'Chang-Hao Liu', 'Hung-chun Hsieh', 'Chung-Chang Tuan', 'Tse Hung-Kwan', 'Te-chien Hou', 'Li Lung-Yu', 'Tsu-Yun Lang', 'Tang Shiang-Chu', 'Lai-Fu Chen', 'Min-Nen Lee', 'Yu Wei-Yen', 'Wang Dao-Nan', 'Chuang Wu', 'Le-Chin Wu', 'Tzu-Chiang Lee', 'Liping Yang', 'Katherine Hui-ling Chou'];[];['Chen Po-Wen'];['Chang Hui-kung', 'Longyu Zhang'];A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.
16;/film/film:96932/;123348;Céline;0.3897;6.7;1992-04-01;88;FR;fr;0.0;900000.0;['Drama'];['Jean-Claude Brisseau'];[2];['Isabelle Pasco', 'María Luisa García', 'Danièle Lebrun', 'Daniel Tarrare', 'Damien Dutrait', 'Lucien Plazanet', 'Sébastien Lenfant', 'François Eychart', 'Marie-Thérèse Eychard', 'Pascale Simeon', 'Pascal Eychart', 'Jacques Gelat', 'Elodie Plaquet', 'François Rauscher', 'Yves Jeannin'];[];['María Luisa García'];['Romain Winding'];After the death of her father, 22-year-old Céline inherits most of his estate, but gives it to her stepmother, causing her greedy fiancé to leave her. Following several failed suicide attempts, Céline is hospitalized and comes to the attention of a nurse, Genevieve, who has struggled with depression. Under her personal care, Céline gradually recovers, and the two women grow close.
16;/film/life-and-nothing-more/;83761;Life, and Nothing More…;1.0722;7.7;1992-10-21;95;IR;fa;0.0;0.0;['Drama'];['Abbas Kiarostami'];[2];['Farhad Kheradmand', 'Buba Bayour', 'Hossein Rezai', 'Hocine Rifahi', 'Ferhendeh Feydi', 'Mahrem Feydi', 'Bahrovz Aydini', 'Ziya Babai', 'Mohamed Hocine Rouhi', 'Babek Ahmed Poor', 'Hocine Khadem', 'Maassouma Berouana', 'Chahrbanov Chefahi', 'Youssef Branki', 'Chahine Ayzen', 'Mohamed Bezdani', 'Benefshah Behioudi', 'Mohamed Hassen Pour', 'Ferhed Kadimi', 'Maha Bano Chikfouad', 'Kalsim Sada', 'Fartkiss Darabi', 'Leila Nourouzi', 'Kassil Fefa', 'Mohammad Reza Parvaneh'];[];['Changiz Sayad', 'Abbas Kiarostami'];['Homayun Payvar'];After the earthquake of Guilan, a film director and his son travel to the devastated area to search for the actors from the movie the director made there a few years previously. In their search, they see how people who have lost everything in the earthquake still have hope and try to live life to the fullest.
16;/film/van-gogh/;4734;Van Gogh;0.8379;6.8;1991-10-30;158;FR;fr;0.0;138000.0;['Drama'];['Maurice Pialat'];[2];['Jacques Dutronc', 'Alexandra London', 'Bernard Le Coq', 'Gérard Séty', 'Corinne Bourdon', 'Elsa Zylberstein', 'Julien Haurant', 'Leslie Azzoulai', 'Jacques Vidal', 'Chantal Barbarit', 'Claudine Ducret', 'Frédéric Bonpart', 'Maurice Coussonneau', 'Didier Barbier', 'André Bernot', 'Lise Lamétrie', 'Gilbert Pignol'];[];[];['Gilles Henry', 'Emmanuel Machuel', 'Jacques Loiseleux'];After leaving the asylum, Vincent van Gogh settles in the home of Doctor Gachet, where he keeps painting amidst the torments of his failing mental health. He begins an affair with his host’s daughter, however, she soon realizes that he doesn’t love her and that his heart beats only for art.
15;/film/twin-peaks-fire-walk-with-me/;1923;Twin Peaks: Fire Walk with Me;4.4171;7.4;1992-06-03;135;US;en;10000000.0;4248389.0;['Drama', 'Mystery', 'Horror'];['David Lynch'];[2];"['Sheryl Lee', 'Ray Wise', 'Mädchen Amick', 'Dana Ashbrook', 'Phoebe Augustine', 'David Bowie', 'Eric DaRe', 'Miguel Ferrer', 'Pamela Gidley', 'Heather Graham', 'Chris Isaak', 'Moira Kelly', 'Peggy Lipton', 'David Lynch', 'James Marshall', 'Jürgen Prochnow', 'Harry Dean Stanton', 'Kiefer Sutherland', 'Lenny Von Dohlen', 'Grace Zabriskie', 'Kyle MacLachlan', 'Frances Bay', 'Catherine E. Coulson', 'Michael J. Anderson', 'Frank Silva', 'Walter Olkewicz', 'Al Strobel', 'Gary Hershberger', 'Sandra Kinder', 'Chris Pedersen', 'Victor Rivers', 'Rick Aiello', 'Gary Bullock', 'Jon Huck', 'Mike Malone', 'Joe Berman', 'Yvonne Roberts', 'Audra L. Cooper', 'John Hoobler', 'Kimberly Anne Cole', 'Elizabeth McCarthy', 'C.H. Evans', 'Paige Bennett', 'G. Kenneth Davidson', 'Ingrid Brucato', 'Chuck McQuary', 'Margaret Adams', 'Carlton Lee Russell', 'Calvin Lockhart', 'Jonathan J. Leppell', 'David Brisbin', 'Andrea Hays', 'Julee Cruise', 'Steven Hodges', 'William Ungerman', ""Joseph 'Simon' Szeibert"", 'Smokey Hormel', 'Joseph L. Altruda\t', 'James Parks', 'Jane Jones', 'Karin Robison', 'Lorna MacMillan', 'Philip Anagnos', 'Anne Gaybis', 'John Nelson', 'Simon Shelton']";[];['Mary Sweeney'];['Ronald Víctor García'];In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.
14;/film/the-last-dive/;83226;The Last Dive;0.1624;7.0;1992-09-18;88;PT;pt;0.0;0.0;['Drama'];['João César Monteiro'];[2];['Fabienne Babe', 'Canto e Castro', 'Dinis Gomes', 'Francesca Prandi', 'Rita Blanco', 'Catarina Lourenço', 'Ana Vaz da Silva', 'Luís Miguel Cintra', 'André Engel', 'Ana Paula', 'João César Monteiro'];['Friedrich Hölderlin', 'João César Monteiro'];['Stéphanie Mahet'];['Dominique Chapuis'];Eloi, a paunchy middle-aged man, finds Samuel, a young sad sack, about to kill himself by plunging into the sea. Eloi takes Samuel under his wing, giving him a hot meal and bringing him to a seedy night club to introduce him to Esperança, who is said to be the most beautiful sex worker in Lisbon—and is also Eloi’s daughter.
13;/film/eternity-and-a-day/;24858;Eternity and a Day;0.968;7.8;1998-10-23;133;GR;el;0.0;0.0;['Drama'];['Theo Angelopoulos'];[2];['Bruno Ganz', 'Fabrizio Bentivoglio', 'Isabelle Renauld', 'Achileas Skevis', 'Alexandra Ladikou', 'Despina Bebedelli', 'Eleni Gerasimidou', 'Iris Chatziantoniou', 'Nikos Kouros', 'Alekos Oudinotis', 'Vasilis Kolovos', 'Mihalis Giannatos', 'Petros Fyssoun', 'Pemi Zouni', 'Lazaros Andreou', 'Leonidas Vardaros', 'Vassilia Kavouka', 'Petros Markaris', 'Melpo Lekatsa', 'Yiannis Karabinis', 'Maria Hatziioannidou', 'Yiannis Mohlas', 'Maria Saltiri', 'Makis Pappas', 'Tania Palaiologou', 'Aristotelis Aposkitis', 'Rony Ganniari', 'Panos Papageorgopoulos', 'Maria Koskina', 'Thodoros Tsalouhidis', 'Thodoros Teknetzidis', 'Hristos Sougaris', 'Giannis Papadopoulos', 'Milena Giannakidou', 'Argyris Kesoglou', 'Melpomeni Tsoulou', 'Yiannis Mitsou', 'Petros Patses', 'Yiorgos Popof', 'Dimitris Fotsinos-Safrantzas', 'Yiorgos Halaris', 'Themis Gousoulis', 'Asimakis Alexiou', 'Thodoris Papadimitriou'];['Tonino Guerra', 'Petros Markaris', 'Theo Angelopoulos'];['Yannis Tsitsopoulos'];['Giorgos Arvanitis', 'Andreas Sinanos'];An ailing Greek man attempts to take a young, illegal Albanian immigrant home.
12;/film/lost-highway/;638;Lost Highway;5.7009;7.6;1997-01-15;134;US;en;15000000.0;3836866.0;['Drama', 'Thriller', 'Mystery'];['David Lynch'];[2];['Patricia Arquette', 'Bill Pullman', 'Balthazar Getty', 'Robert Blake', 'Robert Loggia', 'Michael Massee', 'Natasha Gregson Wagner', 'Richard Pryor', 'Gary Busey', 'Lucy Butler', 'Jack Nance', 'Jack Kehler', 'Henry Rollins', 'Giovanni Ribisi', 'Scott Coffey', 'John Roselius', 'Louis Eppolito', 'Jenna Maetlind', 'Michael Shamus Wiles', 'Mink Stole', 'Leonard Termo', 'Ivory Ocean', 'David Byrd', 'Gene Ross', 'F. William Parker', 'Guy Siner', 'Alexander Folk', 'Carl Sundstrom', 'John Solari', 'Jack', 'Al Garrett', 'Heather Stephens', 'Amanda Anka', 'Jennifer Syme', 'Matt Sigloch', 'Gilbert B. Combs', 'Greg Travis', 'Lisa Boyle', 'Leslie Bega', 'Marilyn Manson', 'Jeordie White', 'Metin Bereketli', 'Dru Berrymore', 'Bill McAdams Jr.', 'Lou Slaughter'];[];['Mary Sweeney'];['Peter Deming'];A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.
11;/film/beau-travail/;14626;Beau Travail;1.7027;7.065;2000-05-03;93;FR;fr;0.0;0.0;['Drama'];['Claire Denis'];[1];['Denis Lavant', 'Michel Subor', 'Grégoire Colin', 'Richard Courcet', 'Nicolas Duvauchelle', 'Adiatou Massudi', 'Mickael Ravovski', 'Dan Herzberg', 'Giuseppe Molino', 'Gianfranco Poddighe', 'Marc Veh', 'Thong Duy Nguyen', 'Jean-Yves Vivet', 'Bernardo Montet', 'Dimitri Tsiapkinis', 'Djamel Zemali', 'Abdelkader Bouti', 'Marta Tafesse Kassa', 'Loula Ali Lotta', 'Ali Mohammed Hamadou', 'Ahmed Houffeil Abdi', 'Aicha Med Robleh', 'Sigue Samouel', 'Almaz Lissana', 'Kounana Mitike', 'Amina Iman', 'Yawadit Bahailou', 'Zinat Cheik Safi', 'Hiwat Ayalleh', 'Touriye Ballata', 'Hiwat Echete', 'Haba Kebede', 'Makdas Sahay', 'Amina Idriss', 'Sahait Alemanyeh', 'Yedit Bahalou', 'Kadija Mohamed', 'Mimi Alem', 'Roukoya Mohamed', 'Amina Salah', 'Imabet Tadesse', 'Ganat Mamo', 'Matha Wolde', 'Mona Lisa'];['Jean-Pol Fargeau', 'Claire Denis'];['Nelly Quettier'];['Agnès Godard'];Foreign Legion officer Galoup recalls his once glorious life, training troops in the Gulf of Djibouti. His existence there was happy, strict and regimented, until the arrival of a promising young recruit, Sentain, plants the seeds of jealousy in Galoup's mind.
11;/film/train-of-shadows/;32934;Train of Shadows;0.1734;6.8;1997-12-13;88;ES;es;0.0;0.0;['Drama'];['José Luis Guerín'];[2];['Jessica Andrieu', 'Anne Céline Auche', 'Juliette Gautier', 'Marc Montserrat', 'Ivon Orvain', 'Ivon Orvain'];['José Luis Guerín'];['Manel Almiñana'];['Tomàs Pladevall'];Experimental silent homage to the origins of cinema, recreating the apparent disappearance of a French photographer in the 1920s.
11;/film/vive-lamour/;11985;Vive L'Amour;0.6789;7.3;1995-03-02;118;TW;zh;0.0;0.0;['Drama'];['Tsai Ming-liang'];[2];['Lee Kang-sheng', 'Yang Kuei-mei', 'Chen Chao-jung', 'Lu Yi-ching'];['Pi-ying Yang', 'Yi-chun Tsai', 'Tsai Ming-liang'];['Shia-cheng Sung'];['Ming-kuo Lin', 'Liao Pen-jung'];"Three lonely young denizens of Taipei unknowingly share an apartment: May, a real estate agent who uses it for her sexual affairs; Ah-jung, her current lover; and Hsiao-kang, who's stolen the key and uses the apartment as a retreat."
