Title,Year,url_peli,Review,tmdb_type,tmdb_id,nviews
Underground,1995,/film/underground-1995/,54,movie,11902,46679
Fargo,1996,/film/fargo/,53,movie,275,1415084
The Match Factory Girl,1990,/film/the-match-factory-girl/,53,movie,7974,41365
Ed Wood,1994,/film/ed-wood/,53,movie,522,227773
The Silence of the Lambs,1991,/film/the-silence-of-the-lambs/,53,movie,274,3075408
Before Sunrise,1995,/film/before-sunrise/,52,movie,76,1344343
Magnolia,1999,/film/magnolia/,52,movie,334,576682
A Tale of Autumn,1998,/film/a-tale-of-autumn/,52,movie,10239,21384
The Long Day Closes,1992,/film/the-long-day-closes/,51,movie,49956,20629
I Hired a Contract Killer,1990,/film/i-hired-a-contract-killer/,51,movie,7975,22429
Ulysses' Gaze,1995,/film/ulysses-gaze/,51,movie,22549,13326
Vive L'Amour,1994,/film/vive-lamour/,50,movie,11985,31714
Sicily!,1999,/film/sicily/,49,movie,104871,7771
Snake Eyes,1998,/film/snake-eyes/,49,movie,8688,106365
Happy Together,1997,/film/happy-together-1997/,48,movie,18329,247970
A Moment of Innocence,1996,/film/a-moment-of-innocence/,46,movie,43976,26248
Van Gogh,1991,/film/van-gogh/,46,movie,4734,8616
Titanic,1997,/film/titanic-1997/,46,movie,597,3757679
August in the Water,1995,/film/august-in-the-water/,46,movie,104268,17269
Through the Olive Trees,1994,/film/through-the-olive-trees/,43,movie,47104,44264
Barton Fink,1991,/film/barton-fink/,41,movie,290,214869
The Big Lebowski,1998,/film/the-big-lebowski/,41,movie,115,1511634
Only Yesterday,1991,/film/only-yesterday/,41,movie,15080,190534
King of New York,1990,/film/king-of-new-york/,40,movie,9558,99748
eXistenZ,1999,/film/existenz/,40,movie,1946,156081
Neon Genesis Evangelion: The End of Evangelion,1997,/film/neon-genesis-evangelion-the-end-of-evangelion/,39,movie,18491,539234
Funny Games,1997,/film/funny-games/,39,movie,10234,366588
The Age of Innocence,1993,/film/the-age-of-innocence/,39,movie,10436,166925
La Ceremonie,1995,/film/la-ceremonie/,38,movie,1802,51268
Green Snake,1993,/film/green-snake/,38,movie,39915,12685
La Haine,1995,/film/la-haine/,38,movie,406,865680
The Hole,1998,/film/the-hole/,38,movie,47060,22044
Se7en,1995,/film/se7en/,38,movie,807,3291930
Rebels of the Neon God,1992,/film/rebels-of-the-neon-god/,37,movie,57564,44170
The Virgin Suicides,1999,/film/the-virgin-suicides/,36,movie,1443,1179389
Whisper of the Heart,1995,/film/whisper-of-the-heart/,36,movie,37797,468877
Variations,1998,/film/variations-1998/,35,movie,416851,2237
Scream,1996,/film/scream/,35,movie,4232,2175879
The Last Days of Disco,1998,/film/the-last-days-of-disco/,35,movie,16980,44952
The Stendhal Syndrome,1996,/film/the-stendhal-syndrome/,34,movie,39434,17016
The Flower of My Secret,1995,/film/the-flower-of-my-secret/,34,movie,4307,29540
A Perfect World,1993,/film/a-perfect-world/,34,movie,9559,63291
The Last Dive,1992,/film/the-last-dive/,33,movie,83226,2239
"The Tree, the Mayor and the Mediatheque",1993,/film/the-tree-the-mayor-and-the-mediatheque/,33,movie,134463,5705
Boogie Nights,1997,/film/boogie-nights/,32,movie,4995,656485
Starship Troopers,1997,/film/starship-troopers/,31,movie,563,405785
The Enclosed Valley,1995,/film/the-enclosed-valley/,31,movie,182641,1194
The Lion King,1994,/film/the-lion-king/,31,movie,8587,3026138
Mahjong,1996,/film/mahjong/,31,movie,54421,9104
The Annunciation of Marie,1991,/film/the-annunciation-of-marie/,30,movie,355429,452
Fireworks,1997,/film/fireworks-1997/,30,movie,5910,79436
Blue Black Permanent,1992,/film/blue-black-permanent/,29,movie,127633,1254
Outer Space,1999,/film/outer-space/,29,movie,110650,35707
Amsterdam Global Village,1996,/film/amsterdam-global-village/,29,movie,193150,436
The Addiction,1995,/film/the-addiction/,28,movie,34996,42356
God's Comedy,1995,/film/gods-comedy/,28,movie,49974,3470
Reservoir Dogs,1992,/film/reservoir-dogs/,28,movie,500,1806099
Casino,1995,/film/casino/,28,movie,524,743483
La Vie de Bohème,1992,/film/la-vie-de-boheme/,28,movie,28212,14152
Trainspotting,1996,/film/trainspotting/,27,movie,627,1355961
Ghost in the Shell,1995,/film/ghost-in-the-shell/,27,movie,9323,471223
Exotica,1994,/film/exotica/,27,movie,20156,38512
Fallen Angels,1995,/film/fallen-angels/,27,movie,11220,634356
The Sixth Sense,1999,/film/the-sixth-sense/,26,movie,745,1540149
Kikujiro,1999,/film/kikujiro/,26,movie,4291,38228
Workers Leaving the Factory,1995,/film/workers-leaving-the-factory/,26,movie,239395,2383
A Child’s Garden and the Serious Sea,1991,/film/a-childs-garden-and-the-serious-sea/,26,movie,205187,1250
My Best Friend's Wedding,1997,/film/my-best-friends-wedding/,26,movie,8874,405107
Moving,1993,/film/moving-1993/,25,movie,115784,11769
Contact,1997,/film/contact/,25,movie,686,277070
The Mission,1999,/film/the-mission-1999/,24,movie,45871,11731
Night on Earth,1991,/film/night-on-earth/,24,movie,339,147980
Smoke,1995,/film/smoke/,24,movie,10149,26338
"No, or the Vain Glory of Command",1990,/film/no-or-the-vain-glory-of-command/,24,movie,103417,2091
Toy Story,1995,/film/toy-story/,24,movie,862,3402024
Naked Lunch,1991,/film/naked-lunch/,24,movie,2742,130061
The Celebration,1998,/film/the-celebration/,23,movie,309,145033
Casa de Lava,1994,/film/casa-de-lava/,23,movie,126376,5700
Silvia Prieto,1999,/film/silvia-prieto/,23,movie,49984,29406
Travolta and Me,1993,/film/travolta-and-me/,23,movie,280233,1984
Edward Scissorhands,1990,/film/edward-scissorhands/,23,movie,162,2070531
Groundhog Day,1993,/film/groundhog-day/,23,movie,137,1206776
"Oh, Woe Is Me",1993,/film/oh-woe-is-me/,23,movie,52713,4249
The Wind of the Night,1999,/film/the-wind-of-the-night/,23,movie,79435,1271
You've Got Mail,1998,/film/youve-got-mail/,22,movie,9489,468949
The Mirage,1992,/film/the-mirage-1992/,22,movie,258995,414
Dreams,1990,/film/dreams/,22,movie,12516,103170
Nowhere,1997,/film/nowhere/,22,movie,1811,102268
Basic Instinct,1992,/film/basic-instinct/,22,movie,402,352959
Buffalo '66,1998,/film/buffalo-66/,22,movie,9464,339807
"Comrades, Almost a Love Story",1996,/film/comrades-almost-a-love-story/,22,movie,37185,30172
The Nightmare Before Christmas,1993,/film/the-nightmare-before-christmas/,22,movie,9479,2316506
Manhattan Murder Mystery,1993,/film/manhattan-murder-mystery/,22,movie,10440,70979
Paris Is Burning,1990,/film/paris-is-burning/,22,movie,31225,235543
I Can No Longer Hear the Guitar,1991,/film/i-can-no-longer-hear-the-guitar/,21,movie,65943,2369
Safe,1995,/film/safe/,21,movie,32646,99863
Voyage to the Beginning of the World,1997,/film/voyage-to-the-beginning-of-the-world/,21,movie,108548,1684
Side/Walk/Shuttle,1992,/film/side-walk-shuttle/,21,movie,141685,1138
The Sunchaser,1996,/film/the-sunchaser/,21,movie,38191,5614
Flowers of Shanghai,1998,/film/flowers-of-shanghai/,20,movie,45935,18508
From the East,1993,/film/from-the-east/,20,movie,104739,7071
Mother and Son,1997,/film/mother-and-son/,20,movie,44361,9519
Terminator 2: Judgment Day,1991,/film/terminator-2-judgment-day/,20,movie,280,1183245
The Company of Strangers,1990,/film/the-company-of-strangers/,20,movie,123778,7448
Hard Boiled,1992,/film/hard-boiled/,19,movie,11782,103010
Jackie Brown,1997,/film/jackie-brown/,19,movie,184,697316
Clueless,1995,/film/clueless/,19,movie,9603,2153108
Happiness,1998,/film/happiness/,19,movie,10683,132437
Videograms of a Revolution,1992,/film/videograms-of-a-revolution/,19,movie,185476,2738
The Godfather Part III,1990,/film/the-godfather-part-iii/,19,movie,242,531385
Gremlins 2: The New Batch,1990,/film/gremlins-2-the-new-batch/,19,movie,928,241075
Naked,1993,/film/naked/,19,movie,21450,137985
Triste,1996,/film/triste/,19,movie,367234,415
Visions in Meditation,1990,/film/visions-in-meditation/,19,movie,942048,521
Days of Being Wild,1990,/film/ah-fei-jing-juen/,19,movie,18311,105438
Trust,1990,/film/trust/,19,movie,37291,25374
American Beauty,1999,/film/american-beauty/,18,movie,14,1523416
Audition,1999,/film/audition/,18,movie,11075,293237
Face/Off,1997,/film/face-off/,18,movie,754,422873
Short Cuts,1993,/film/short-cuts/,18,movie,695,59796
Angel Dust,1994,/film/angel-dust/,18,movie,34048,12784
Sink or Swim,1990,/film/sink-or-swim/,18,movie,123777,4697
The Piano,1993,/film/the-piano/,18,movie,713,167804
The Blair Witch Project,1999,/film/the-blair-witch-project/,17,movie,2667,1079447
M/Other,1999,/film/m-other/,17,movie,49939,861
Bound,1996,/film/bound/,17,movie,9303,182122
JLG/JLG: Self-Portrait in December,1994,/film/jlg-jlg-self-portrait-in-december/,17,movie,104931,2666
Blue,1993,/film/blue-1993/,17,movie,94794,24251
Schindler's List,1993,/film/schindlers-list/,17,movie,424,1629453
Song of Avignon,1998,/film/song-of-avignon/,16,movie,280105,13660
Light Sleeper,1992,/film/light-sleeper/,16,movie,36351,43762
Star Wars: Episode I – The Phantom Menace,1999,/film/star-wars-episode-i-the-phantom-menace/,16,movie,1893,2185542
"White Hunter, Black Heart",1990,/film/white-hunter-black-heart/,16,movie,28761,12256
A Heart in Winter,1992,/film/a-heart-in-winter/,16,movie,48150,10015
A Place in the World,1992,/film/a-place-in-the-world/,16,movie,32635,4131
Europa,1991,/film/europa/,16,movie,9065,35231
The Last Bolshevik,1993,/film/the-last-bolshevik/,16,movie,98498,2126
Love on Delivery,1994,/film/love-on-delivery/,16,movie,53163,9456
The Road Home,1999,/film/the-road-home/,16,movie,12276,9156
Dazed and Confused,1993,/film/dazed-and-confused/,15,movie,9571,658365
"Goodbye South, Goodbye",1996,/film/goodbye-south-goodbye/,15,movie,88811,6210
Jamon Jamon,1992,/film/jamon-jamon/,15,movie,4507,36000
Metropolitan,1990,/film/metropolitan/,15,movie,15389,50794
Secrets & Lies,1996,/film/secrets-lies/,15,movie,11159,72726
Bram Stoker's Dracula,1992,/film/bram-stokers-dracula/,15,movie,6114,558560
Husbands and Wives,1992,/film/husbands-and-wives/,15,movie,28384,43690
Jacquot de Nantes,1991,/film/jacquot-de-nantes/,15,movie,41789,10463
Jurassic Park,1993,/film/jurassic-park/,15,movie,329,2818171
Point Break,1991,/film/point-break/,15,movie,1089,432917
Revolutionary Girl Utena,1997,/film/revolutionary-girl-utena/,15,tv,1042,13407
Gattaca,1997,/film/gattaca/,14,movie,782,458156
Ghost Dog: The Way of the Samurai,1999,/film/ghost-dog-the-way-of-the-samurai/,14,movie,4816,151223
The Iron Giant,1999,/film/the-iron-giant/,14,movie,10386,920001
But I'm a Cheerleader,1999,/film/but-im-a-cheerleader/,14,movie,20770,741914
Deep Cover,1992,/film/deep-cover/,14,movie,20676,47742
The Shawshank Redemption,1994,/film/the-shawshank-redemption/,14,movie,278,2751741
Katatsumori,1994,/film/katatsumori/,14,movie,162437,6621
The Wind Will Carry Us,1999,/film/the-wind-will-carry-us/,14,movie,43423,39206
All the Vermeers in New York,1990,/film/all-the-vermeers-in-new-york/,14,movie,123757,5282
Central Station,1998,/film/central-station/,14,movie,666,192955
Dead Man,1995,/film/dead-man/,13,movie,922,152960
Rosetta,1999,/film/rosetta/,13,movie,11489,39435
For Ever Mozart,1996,/film/for-ever-mozart/,13,movie,111367,3538
In the Name of the Father,1993,/film/in-the-name-of-the-father-1993/,13,movie,7984,119727
Secret Defense,1998,/film/secret-defense/,13,movie,49559,1973
Show Me Love,1998,/film/show-me-love/,13,movie,11634,71197
Thelma & Louise,1991,/film/thelma-louise/,13,movie,1541,573188
New York Film Diary,1995,/film/new-york-film-diary/,13,movie,475394,365
Night and Day,1991,/film/night-and-day-1991/,13,movie,108822,1763
The North Calotte,1991,/film/the-north-calotte/,13,movie,463344,245
"Black Cat, White Cat",1998,/film/black-cat-white-cat/,13,movie,1075,35111
Comingled Containers,1996,/film/comingled-containers/,13,movie,126216,7636
Humanité,1999,/film/humanite/,13,movie,65296,10388
L.A. Confidential,1997,/film/la-confidential/,13,movie,2118,473084
Siddheshwari,1990,/film/siddheshwari/,13,movie,128772,493
Velvet Goldmine,1998,/film/velvet-goldmine/,13,movie,1808,105037
To Live,1994,/film/to-live/,12,movie,31439,26856
Bad Lieutenant,1992,/film/bad-lieutenant/,12,movie,12143,89531
Miller's Crossing,1990,/film/millers-crossing/,12,movie,379,169162
The Passengers,1999,/film/the-passengers/,12,movie,171172,395
Anxiety,1998,/film/anxiety/,12,movie,110214,771
Breaking the Waves,1996,/film/breaking-the-waves/,12,movie,145,99751
Labyrinth of Dreams,1997,/film/labyrinth-of-dreams/,12,movie,76760,6263
Lessons of Darkness,1992,/film/lessons-of-darkness/,12,movie,53200,27671
Rules of the Road,1993,/film/rules-of-the-road/,12,movie,189877,643
The Watermelon Woman,1996,/film/the-watermelon-woman/,12,movie,44479,88127
The Mammals of Victoria,1994,/film/the-mammals-of-victoria/,12,movie,164604,1257
The River,1997,/film/the-river-1997/,12,movie,54291,13950
Pickpocket,1997,/film/pickpocket-1997/,11,movie,52103,14189
The Insider,1999,/film/the-insider/,11,movie,9008,145781
Level Five,1997,/film/level-five/,11,movie,57563,4417
Ossos,1997,/film/ossos/,11,movie,55700,8240
Rushmore,1998,/film/rushmore/,11,movie,11545,571749
The Wedding Banquet,1993,/film/the-wedding-banquet/,11,movie,9261,26769
Torment,1994,/film/torment-1994/,11,movie,17961,18518
10 Things I Hate About You,1999,/film/10-things-i-hate-about-you/,11,movie,4951,3412221
A Tale of Springtime,1990,/film/a-tale-of-springtime/,11,movie,28213,27003
Barrio,1998,/film/barrio/,11,movie,32118,4341
Brother,1997,/film/brother-1997/,11,movie,20992,41539
Butterfly,1999,/film/butterfly-1999/,11,movie,31023,24637
Pachamama: Our Land,1995,/film/pachamama-our-land/,11,movie,232525,232
The Doom Generation,1995,/film/the-doom-generation/,11,movie,13552,101936
The Remains of the Day,1993,/film/the-remains-of-the-day/,11,movie,1245,90864
Barbara,1997,/film/barbara-1997/,11,movie,155714,340
High Heels,1991,/film/high-heels/,11,movie,8222,55691
Suzaku,1997,/film/suzaku/,11,movie,36895,5063
The Son Of...,1995,/film/the-son-of/,11,movie,47119,1969
The Suspended Step of the Stork,1991,/film/the-suspended-step-of-the-stork/,11,movie,47432,5814
Barren Illusion,1999,/film/barren-illusion/,11,movie,103953,1738
Short Fuse,1991,/film/short-fuse/,11,movie,282722,183
Running Out of Time,1999,/film/running-out-of-time/,10,movie,2463,6777
The Ambulance,1990,/film/the-ambulance/,10,movie,79509,7360
Tokyo Fist,1995,/film/tokyo-fist/,10,movie,41577,22345
We're All Still Here,1997,/film/were-all-still-here/,10,movie,352249,261
Babel: A Letter to My Friends Left Behind in Belgium,1991,/film/babel-a-letter-to-my-friends-left-behind-in-belgium/,10,movie,346001,196
Before the Rain,1994,/film/before-the-rain/,10,movie,19155,10344
Falling Lessons,1992,/film/falling-lessons/,10,movie,363131,284
Farewell My Concubine,1993,/film/farewell-my-concubine/,10,movie,10997,67782
Hoop Dreams,1994,/film/hoop-dreams/,10,movie,14275,72113
Lovers of the Arctic Circle,1998,/film/lovers-of-the-arctic-circle/,10,movie,1414,20674
Mission: Impossible,1996,/film/mission-impossible/,10,movie,954,910621
My Sex Life... or How I Got Into an Argument,1996,/film/my-sex-life-or-how-i-got-into-an-argument/,10,movie,83994,4170
Peppermint Candy,1999,/film/peppermint-candy/,10,movie,41245,30620
River of Gold,1998,/film/river-of-gold/,10,movie,125318,368
Untitled (For Marilyn),1992,/film/untitled-for-marilyn/,10,movie,126202,3874
Wonderland,1999,/film/wonderland/,10,movie,32640,2831
Buena Vista Social Club,1999,/film/buena-vista-social-club/,10,movie,11779,43819
Household Saints,1993,/film/household-saints/,10,movie,119907,1994
Love Letter,1995,/film/love-letter/,10,movie,47002,36860
Pleasantville,1998,/film/pleasantville/,10,movie,2657,205588
Strawberry and Chocolate,1993,/film/strawberry-and-chocolate/,10,movie,12527,8329
JFK,1991,/film/jfk/,9,movie,820,174755
Event Horizon,1997,/film/event-horizon/,9,movie,8413,255824
The Exorcist III,1990,/film/the-exorcist-iii/,9,movie,11587,111965
Being John Malkovich,1999,/film/being-john-malkovich/,9,movie,492,656100
Hyenas,1992,/film/hyenas-1992/,9,movie,124085,7284
Instrument,1999,/film/instrument-1999/,9,movie,34380,6372
The Grandfather,1998,/film/the-grandfather/,9,movie,69851,1362
The Truman Show,1998,/film/the-truman-show/,9,movie,37165,4420949
Gummo,1997,/film/gummo/,9,movie,18415,193197
Muriel's Wedding,1994,/film/muriels-wedding/,9,movie,236,102808
Orlando,1992,/film/orlando/,9,movie,9300,72558
Romeo + Juliet,1996,/film/romeo-juliet-1996/,9,movie,454,980029
Sombre,1998,/film/sombre/,9,movie,56653,6621
Song of the Exile,1990,/film/song-of-the-exile/,9,movie,41822,2432
Taboo,1999,/film/taboo-1999/,9,movie,20617,10486
The Scent of Green Papaya,1993,/film/the-scent-of-green-papaya/,9,movie,19552,25083
True Romance,1993,/film/true-romance/,9,movie,319,324427
Vampires,1998,/film/vampires/,9,movie,9945,76693
Apologies,1990,/film/apologies/,9,movie,471818,1304
Little Odessa,1994,/film/little-odessa/,9,movie,47504,18698
Love & Pop,1998,/film/love-pop/,9,movie,70846,31117
The Man in the Moon,1991,/film/the-man-in-the-moon/,8,movie,17474,37674
My Own Private Idaho,1991,/film/my-own-private-idaho/,8,movie,468,281652
Bringing Out the Dead,1999,/film/bringing-out-the-dead/,8,movie,8649,126699
Captain Conan,1996,/film/captain-conan/,8,movie,46334,2146
Deseret,1996,/film/deseret/,8,movie,97046,1916
Hide and Seek,1996,/film/film:80033/,8,movie,97119,1517
The Adjuster,1991,/film/the-adjuster/,8,movie,41796,6979
The Eel,1997,/film/the-eel/,8,movie,20506,7811
2/Duo,1997,/film/2-duo/,8,movie,146678,1974
A Confucian Confusion,1994,/film/a-confucian-confusion/,8,movie,54233,10233
Avetik,1992,/film/avetik/,8,movie,237422,740
Et Resurrectus Est,1994,/film/et-resurrectus-est/,8,movie,438195,427
I Can't Sleep,1994,/film/i-cant-sleep/,8,movie,64900,4660
Life/Expectancy,1999,/film/life-expectancy/,8,movie,383609,107
Made in Hong Kong,1997,/film/made-in-hong-kong/,8,movie,26005,20131
Mama,1990,/film/mama-1990/,8,movie,192825,243
Mary Jane's Not a Virgin Anymore,1996,/film/mary-janes-not-a-virgin-anymore/,8,movie,244007,5842
Tigerstreifenbaby wartet auf Tarzan,1998,/film/tigerstreifenbaby-wartet-auf-tarzan/,8,movie,172993,83
Ju Dou,1990,/film/ju-dou/,7,movie,41821,10384
After Life,1998,/film/after-life/,7,movie,17962,57581
Army of Darkness,1992,/film/army-of-darkness/,7,movie,766,365044
Thesis,1996,/film/thesis/,7,movie,9299,101922
Beautiful Girls,1996,/film/beautiful-girls/,7,movie,9283,21817
Embracing,1992,/film/embracing/,7,movie,162406,3285
20th Century Nostalgia,1997,/film/20th-century-nostalgia/,7,movie,396628,2272
Bärbel and Charly,1994,/film/barbel-and-charly/,7,movie,474428,551
Five-Year Diary,1997,/film/five-year-diary/,7,movie,240815,619
Forrest Gump,1994,/film/forrest-gump/,7,movie,13,4253735
Natural Born Killers,1994,/film/natural-born-killers/,7,movie,241,374777
Private Property (Public Domain),1991,/film/private-property-public-domain/,7,movie,500308,121
Raising Cain,1992,/film/raising-cain/,7,movie,13937,33104
Scenes from the Life of Andy Warhol: Friendships & Intersections,1990,/film/scenes-from-the-life-of-andy-warhol-friendships-intersections/,7,movie,227297,3579
The Beginning and the End,1993,/film/the-beginning-and-the-end/,7,movie,133757,524
The City of Lost Children,1995,/film/the-city-of-lost-children/,7,movie,902,73407
The Letter,1999,/film/the-letter-1999/,7,movie,105448,1049
Toy Story 2,1999,/film/toy-story-2/,7,movie,863,2396601
Until the End of the World,1991,/film/until-the-end-of-the-world/,7,movie,10341,19057
Welcome to the Dollhouse,1995,/film/welcome-to-the-dollhouse/,7,movie,11446,125934
Yokohama Kaidashi Kikou,1998,/film/yokohama-kaidashi-kikou-1998/,7,tv,79287,3570
Zero Patience,1993,/film/zero-patience/,7,movie,85118,1599
¡Que vivan los crotos!,1990,/film/que-vivan-los-crotos/,7,movie,379044,453
Lone Star,1996,/film/lone-star-1996/,6,movie,26748,36427
Twelve Monkeys,1995,/film/twelve-monkeys/,6,movie,63,573567
Chasing Amy,1997,/film/chasing-amy/,6,movie,2255,145470
Cradle Song,1994,/film/cradle-song-1994/,6,movie,189293,238
Killer,1998,/film/killer-1998/,6,movie,47099,608
Lady Lazarus,1992,/film/lady-lazarus/,6,movie,473587,630
The Neon Bible,1995,/film/the-neon-bible/,6,movie,39428,2892
Warsaw Bridge,1990,/film/warsaw-bridge/,6,movie,84028,1434
A Few Good Men,1992,/film/a-few-good-men/,6,movie,881,340348
American History X,1998,/film/american-history-x/,6,movie,73,945213
Bouquets 1-10,1995,/film/bouquets-1-10/,6,movie,246804,2071
Chronicle of a Disappearance,1996,/film/chronicle-of-a-disappearance/,6,movie,49104,3668
Dil Se..,1998,/film/dil-se/,6,movie,21210,23737
End,1992,/film/end-1992/,6,movie,200148,2743
Kamen Rider ZO,1993,/film/kamen-rider-zo/,6,movie,187922,3697
Monkeys Like Becky,1999,/film/monkeys-like-becky/,6,movie,32548,304
Nitrate Kisses,1992,/film/nitrate-kisses/,6,movie,162680,2945
Noises Off...,1992,/film/noises-off/,6,movie,26670,17835
Not One Less,1999,/film/not-one-less/,6,movie,36210,7109
Pom Poko,1994,/film/pom-poko/,6,movie,15283,157076
Ruby in Paradise,1993,/film/ruby-in-paradise/,6,movie,47889,2672
The Living End,1992,/film/the-living-end/,6,movie,33247,31913
What Happened Was...,1994,/film/what-happened-was/,6,movie,83718,13383
Hackers,1995,/film/hackers/,6,movie,10428,115162
Julien Donkey-Boy,1999,/film/julien-donkey-boy/,6,movie,42881,30625
Kabhi Haan Kabhi Naa,1994,/film/kabhi-haan-kabhi-naa/,6,movie,15419,5876
Maborosi,1995,/film/maborosi/,6,movie,18872,30820
Madadayo,1993,/film/madadayo/,6,movie,13889,8789
Neon Genesis Evangelion,1995,/film/neon-genesis-evangelion/,6,tv,890,320264
Palms,1994,/film/palms/,6,movie,118557,1272
Passage Through: A Ritual,1990,/film/passage-through-a-ritual/,6,movie,445082,178
Rodrigo D. No Future,1990,/film/rodrigo-d-no-future/,6,movie,177579,4487
The Prince of Homburg,1997,/film/the-prince-of-homburg/,6,movie,125355,388
To Be or Not to Be,1998,/film/to-be-or-not-to-be-1998/,6,movie,305385,432
Trasparenze,1998,/film/trasparenze/,6,movie,361514,128
What's Wrong With The World,1996,/film/whats-wrong-with-the-world/,6,movie,386004,1480
A Moment of Romance,1990,/film/a-moment-of-romance/,5,movie,81128,9893
Dangerous Game,1993,/film/dangerous-game/,5,movie,49299,8500
Man on the Moon,1999,/film/man-on-the-moon/,5,movie,1850,166717
Aprile,1998,/film/aprile/,5,movie,32117,12630
Bitter Moon,1992,/film/bitter-moon/,5,movie,10497,39512
Cape Fear,1991,/film/cape-fear-1991/,5,movie,1598,367331
Center Stage,1991,/film/center-stage-1991/,5,movie,68004,8871
Dances with Wolves,1990,/film/dances-with-wolves/,5,movie,581,221757
Election,1999,/film/election/,5,movie,9451,252283
"Faraway, So Close!",1993,/film/faraway-so-close/,5,movie,10434,11477
Fearless,1993,/film/fearless/,5,movie,10443,20757
Glaze of Cathexis,1990,/film/glaze-of-cathexis/,5,movie,104407,4430
Glengarry Glen Ross,1992,/film/glengarry-glen-ross/,5,movie,9504,165449
Goshogaoka,1998,/film/goshogaoka/,5,movie,122356,623
Haru,1996,/film/haru/,5,movie,261560,13409
Kids,1995,/film/kids/,5,movie,9344,269863
