,Pos,Titulo,Anio,url_peli,url,Puntos
144,20,They Live by Night,1948,/film/they-live-by-night/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
145,21,Mulholland Drive,2001,/film/mulholland-drive/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
146,22,Body Double,1984,/film/body-double/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
147,23,French Cancan,1955,/film/french-cancan/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
148,24,"Rosa la Rose, Public Girl",1986,/film/rosa-la-rose-public-girl/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
149,25,I Can No Longer Hear the Guitar,1991,/film/i-can-no-longer-hear-the-guitar/,https://letterboxd.com/Javchas/list/top-filmtuiter/detail,1
150,1,88:88,2015,/film/88-88-2015/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,5
151,2,"Je, Tu, Il, Elle",1974,/film/je-tu-il-elle/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,4
152,3,Runaway,2010,/film/runaway-2010/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,4
153,4,The Matrix,1999,/film/the-matrix/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,4
154,5,Tropical Malady,2004,/film/tropical-malady/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,3
155,6,Vive L'Amour,1994,/film/vive-lamour/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,3
156,7,You've Got Mail,1998,/film/youve-got-mail/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,3
157,8,Mario Banana I,1964,/film/mario-banana-i/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,3
158,9,Small Axe,2020,/film/small-axe/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,3
159,10,Pink Flamingos,1972,/film/pink-flamingos/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
160,11,Tales from the Hood,1995,/film/tales-from-the-hood/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
161,12,Boyz n the Hood,1991,/film/boyz-n-the-hood/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
162,13,The Heartbreak Kid,1972,/film/the-heartbreak-kid-1972/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
163,14,Five-Year Diary,1982,/film/five-year-diary/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
164,15,Pine Flat,2006,/film/pine-flat/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
165,16,Fragment of Seeking,1946,/film/fragment-of-seeking/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,2
166,17,Point Break,1991,/film/point-break/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
167,18,Killer of Sheep,1978,/film/killer-of-sheep/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
168,19,Khtobtogone,2021,/film/khtobtogone/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
169,20,Autohystoria,2007,/film/autohystoria/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
170,21,Hangin' with the Homeboys,1991,/film/hangin-with-the-homeboys/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
171,22,Visible Secret,2001,/film/visible-secret/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
172,23,Baltimore,2003,/film/baltimore/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
173,24,Black Girl,1966,/film/black-girl-1966/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
174,25,Reason Over Passion,1969,/film/reason-over-passion/,https://letterboxd.com/sohovictor/list/top-filmtuiter-1/detail,1
175,1,New Rose Hotel,1998,/film/new-rose-hotel/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,5
176,2,The Mother and the Whore,1973,/film/the-mother-and-the-whore/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,4
177,3,The Hart of London,1970,/film/the-hart-of-london/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,4
178,4,Nouvelle Vague,1990,/film/nouvelle-vague/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,4
179,5,The Long Gray Line,1955,/film/the-long-gray-line/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,3
180,6,Vertigo,1958,/film/vertigo/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,3
181,7,Lou Didn't Say No,1994,/film/lou-didnt-say-no/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,3
182,8,A Woman Under the Influence,1974,/film/a-woman-under-the-influence/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,3
183,9,India Song,1975,/film/india-song/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,3
184,10,Histoire(s) du cinéma,1998,/film/histoires-du-cinema/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
185,11,The Sound of the Shaking Earth,1990,/film/the-sound-of-the-shaking-earth/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
186,12,Gertrud,1964,/film/gertrud/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
187,13,The Story of Marie and Julien,2003,/film/the-story-of-marie-and-julien/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
188,14,The Quiet Man,1952,/film/the-quiet-man/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
189,15,Inland Empire,2006,/film/inland-empire/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
190,16,Sound and Fury,1988,/film/sound-and-fury-1988/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,2
191,17,Les Hautes solitudes,1974,/film/the-high-solitudes/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
