usuario;pelicula;rating_est
1999_sohu;/film/11-flowers/;65.4729269018646
1999_sohu;/film/15-hours-2017/;30.470536863200635
1999_sohu;/film/20-30-40/;85.57192026787905
1999_sohu;/film/2046/;85.10259264661646
1999_sohu;/film/24-city/;69.14377882591405
1999_sohu;/film/2h/;13.40976322288675
1999_sohu;/film/a-better-tomorrow-ii/;52.040040321557754
1999_sohu;/film/a-better-tomorrow-iii-love-and-death-in-saigon/;86.59126725771819
1999_sohu;/film/a-better-tomorrow/;81.16543466083404
1999_sohu;/film/a-brighter-summer-day/;82.37658709180688
1999_sohu;/film/a-chinese-ghost-story/;43.99572647768548
1999_sohu;/film/a-chinese-torture-chamber-story/;71.06217532004328
1999_sohu;/film/a-city-of-sadness/;58.37732343475426
1999_sohu;/film/a-confucian-confusion/;81.08135796888327
1999_sohu;/film/a-dog-barking-at-the-moon/;40.394454468570814
1999_sohu;/film/a-moment-of-romance/;65.90482282335068
1999_sohu;/film/a-short-story-2022/;24.008927220865004
1999_sohu;/film/a-simple-life/;60.29783983609347
1999_sohu;/film/a-summer-at-grandpas/;56.09299022568304
1999_sohu;/film/a-sun/;57.257335337789314
1999_sohu;/film/a-touch-of-sin/;77.12936739535536
1999_sohu;/film/a-touch-of-zen/;29.798125210387106
1999_sohu;/film/a-war-named-desire/;47.932097761801984
1999_sohu;/film/a-writers-odyssey/;67.56913979020203
1999_sohu;/film/accident/;81.95085910560721
1999_sohu;/film/after-this-our-exile/;85.44185778686999
1999_sohu;/film/ah-fei-jing-juen/;90.7674455053121
1999_sohu;/film/an-autumns-tale/;80.0984677078836
1999_sohu;/film/an-elephant-sitting-still/;57.07264530214569
1999_sohu;/film/angels-wear-white/;56.390475557848994
1999_sohu;/film/as-tears-go-by/;89.30363721369336
1999_sohu;/film/ascension-2021/;3.4778826864813537
1999_sohu;/film/ash-is-purest-white/;84.90153173321863
1999_sohu;/film/ashes-of-time/;76.03161386009377
1999_sohu;/film/ashima/;37.68593834001743
1999_sohu;/film/beast-stalker/;54.70832861769732
1999_sohu;/film/behemoth-2015/;9.81640769821254
1999_sohu;/film/beijing-bicycle/;57.409442585411995
1999_sohu;/film/better-days-2019/;56.51622675602566
1999_sohu;/film/bewitched-1981/;59.56469976751606
1999_sohu;/film/beyond-the-great-wall/;75.90405763972576
1999_sohu;/film/bitter-money/;30.45845184320396
1999_sohu;/film/black-coal-thin-ice/;69.68437212480994
1999_sohu;/film/black-dog-2024/;50.10380489432386
1999_sohu;/film/black-rain-white-scars/;9.799235641089954
1999_sohu;/film/blind-mountain/;70.11801702701328
1999_sohu;/film/blood-brothers-1973/;64.05781057784168
1999_sohu;/film/blue-gate-crossing/;75.78190491249326
1999_sohu;/film/blue-moon-1997/;54.02837980974242
1999_sohu;/film/boat-people/;62.61719005102101
1999_sohu;/film/breaking-news/;90.50324212994111
1999_sohu;/film/buddha-mountain/;74.8708404921266
1999_sohu;/film/bullet-in-the-head/;82.4036033009327
1999_sohu;/film/bullets-over-summer/;51.50752802795279
1999_sohu;/film/bumming-in-beijing-the-last-dreamers/;29.56428316350548
1999_sohu;/film/burning-paradise/;47.17154735087459
1999_sohu;/film/cafe-lumiere/;60.675742411317216
1999_sohu;/film/caught-by-the-tides/;53.168578307284605
1999_sohu;/film/center-stage-1991/;81.64551503981716
1999_sohu;/film/chungking-express/;90.4122413028582
1999_sohu;/film/city-of-life-and-death/;66.4201179189829
1999_sohu;/film/city-on-fire/;83.587666237695
1999_sohu;/film/clan-of-the-white-lotus/;38.96341301936651
1999_sohu;/film/cliff-walkers/;68.40217790111484
1999_sohu;/film/come-drink-with-me/;33.95306108562202
1999_sohu;/film/coming-home-2014/;77.0678098274485
1999_sohu;/film/cops-and-robbers-1979/;26.842357424525044
1999_sohu;/film/crosscurrent-2016/;40.32772295653588
1999_sohu;/film/crossroads-1937/;69.6436696570306
1999_sohu;/film/crouching-tiger-hidden-dragon/;95.40033497845329
1999_sohu;/film/crows-and-sparrows/;50.671398827110096
1999_sohu;/film/crude-oil/;34.421713296374264
1999_sohu;/film/dangerous-encounters-of-the-first-kind/;52.23908569248432
1999_sohu;/film/daughter-of-the-nile/;62.98185329636274
1999_sohu;/film/days-2020/;47.052190097574965
1999_sohu;/film/dear-ex/;56.46601638675954
1999_sohu;/film/devils-on-the-doorstep/;64.42549436418918
1999_sohu;/film/dirty-ho/;37.03606724875669
1999_sohu;/film/dislocation/;65.5970267288964
1999_sohu;/film/doctor-mack/;69.03956768340178
1999_sohu;/film/dont-go-breaking-my-heart/;53.34209189468876
1999_sohu;/film/dragon-inn/;25.30531143723969
1999_sohu;/film/dream-enclosure/;23.086456805288325
1999_sohu;/film/dream-of-the-red-mansions/;52.72640587135498
1999_sohu;/film/drug-war/;79.40990442821636
1999_sohu;/film/drunken-master/;36.821256708588145
1999_sohu;/film/dumplings/;34.991122121239904
1999_sohu;/film/durian-durian/;47.31626255607223
1999_sohu;/film/dust-in-the-wind/;74.58184715359883
1999_sohu;/film/dust-of-angels/;71.58411210990235
1999_sohu;/film/dwelling-in-the-fuchun-mountains/;56.48658961169157
1999_sohu;/film/early-spring-1963/;70.61068188308496
1999_sohu;/film/east-palace-west-palace/;44.007265592502634
1999_sohu;/film/eat-drink-man-woman/;78.75086974227996
1999_sohu;/film/eight-taels-of-gold/;86.16820105398897
1999_sohu;/film/election-2/;79.88933454703322
1999_sohu;/film/election-2005/;79.86129962190473
1999_sohu;/film/empress-wu-zetian/;53.17830748651371
1999_sohu;/film/ermo/;66.10882183571738
1999_sohu;/film/exiled/;57.30064047548853
1999_sohu;/film/expect-the-unexpected/;69.92376385986842
1999_sohu;/film/fallen-angels/;68.22250930415534
1999_sohu;/film/fallen-arches-2018/;25.982315609355368
1999_sohu;/film/farewell-my-concubine/;61.506617057704595
1999_sohu;/film/fat-choi-spirit/;41.759684134920306
1999_sohu;/film/fatal-vacation/;77.93166551707728
1999_sohu;/film/father-and-sons-2014/;27.567324176447777
1999_sohu;/film/fengming-a-chinese-memoir/;37.32636990653212
1999_sohu;/film/final-victory/;87.72015808066462
1999_sohu;/film/finale-in-blood/;60.30459584894532
1999_sohu;/film/fist-of-fury/;68.34898804169983
1999_sohu;/film/five-element-ninjas/;72.33525601088112
1999_sohu;/film/five-fingers-of-death/;64.02468000066558
1999_sohu;/film/flavors-of-youth/;75.24488870709438
1999_sohu;/film/flowers-of-shanghai/;57.583498447037115
1999_sohu;/film/fuck-cinema/;32.79556874581182
1999_sohu;/film/full-alert/;51.593077925039935
1999_sohu;/film/full-contact/;51.5754843455283
1999_sohu;/film/full-moon-in-new-york/;61.791429461992884
1999_sohu;/film/full-moon-scimitar/;86.5310972908417
1999_sohu;/film/getting-home/;69.3667466863145
1999_sohu;/film/girls-always-happy/;56.385140241084365
1999_sohu;/film/golden-swallow/;51.585722800321555
1999_sohu;/film/good-men-good-women/;77.9190109334557
1999_sohu;/film/goodbye-dragon-inn/;66.79648986326731
1999_sohu;/film/goodbye-south-goodbye/;64.33906122273241
1999_sohu;/film/growing-up/;52.688198510557314
1999_sohu;/film/happy-ghost-iii/;42.84938931632626
1999_sohu;/film/happy-times/;71.5526387086939
1999_sohu;/film/happy-together-1997/;83.9804960953108
1999_sohu;/film/happy-valley-2020/;22.48720094760033
1999_sohu;/film/hard-boiled/;53.59993936818972
1999_sohu;/film/hero-1997/;40.32575465420981
1999_sohu;/film/hero-2002/;81.09364174882668
1999_sohu;/film/heroes-of-the-east/;36.96359492770579
1999_sohu;/film/hibiscus-town/;79.61576228436897
1999_sohu;/film/hold-you-tight/;63.133425606899785
1999_sohu;/film/hometown-searching/;19.562578654797587
1999_sohu;/film/house-of-flying-daggers/;79.00863210686273
1999_sohu;/film/i-am-what-i-am/;33.928619251422774
1999_sohu;/film/i-dont-think-it-is-going-to-rain/;25.868331022790976
1999_sohu;/film/ice-poison/;50.386323022992215
1999_sohu;/film/images-of-china/;18.93409996836224
1999_sohu;/film/in-love-we-trust/;63.419991009795496
1999_sohu;/film/in-shanghai/;33.18725060509157
1999_sohu;/film/in-the-heat-of-the-sun/;78.56895327295096
1999_sohu;/film/in-the-mood-for-love/;87.8734631227528
1999_sohu;/film/in-the-wild-mountains/;58.69374430640184
1999_sohu;/film/infernal-affairs/;90.2108678353708
1999_sohu;/film/intimate-confessions-of-a-chinese-courtesan/;64.09003432927256
1999_sohu;/film/ip-man/;78.95907239098642
1999_sohu;/film/iron-monkey/;80.53958594932631
1999_sohu;/film/jinpa/;59.289179559104355
1999_sohu;/film/journey-to-the-west-2014/;46.088257706657274
1999_sohu;/film/ju-dou/;62.37345070225373
1999_sohu;/film/kaili-blues/;58.869600001788
1999_sohu;/film/karamay/;25.890761004729
1999_sohu;/film/keep-cool/;34.999214922925724
1999_sohu;/film/king-of-comedy/;88.81176089729969
1999_sohu;/film/king-of-the-children/;60.08744990648195
1999_sohu;/film/knock-off/;53.52667062806172
