usuario_base;vecinos;similaridad;imp_pelis;imp_dir;imp_gen;imp_fecha;imp_pais
1999_sohu;a_de_la_hoz;47.45844024437987;10.772916691661967;22.832454808273212;22.992293489042698;23.795655292750617;19.606679718271515
1999_sohu;aixa72;47.92442654428168;8.828828506450614;22.86746784615976;22.690226113918843;24.684567758255422;20.928909775215367
1999_sohu;al1997;56.76799418070999;21.739184827000972;20.816874789647144;16.476747540056916;21.480103596993505;19.487089246301466
1999_sohu;alejandrogr;62.45120501476209;21.172356838903127;24.448658355719015;16.679768032562034;19.170339644296;18.52887712851982
1999_sohu;alen99;45.77356569990397;9.628841285534175;11.013040045991234;24.007186701136547;28.1012722185642;27.24965974877384
1999_sohu;andrestm;17.09995017437842;0.0;0.0;7.312739231688944;49.83286367359322;42.85439709471784
1999_sohu;antares_not;54.770590493444104;21.24443945917054;18.109078934273928;19.414764021801414;22.05775474517057;19.173962839583552
1999_sohu;anthonymous;52.024742326671614;12.538354668172083;19.141277329275784;22.20442367362473;22.854097891061716;23.26184643786569
1999_sohu;bander7;54.63202683823334;19.039408974989694;19.931893293365807;20.37928779004517;20.533402549627127;20.116007391972186
1999_sohu;batty;56.37976552481598;22.51427649392483;18.06463532829187;20.319681126519523;19.73716949267382;19.36423755858994
1999_sohu;bernatus;48.071720260407126;10.635480076422628;21.38722926678304;23.236194170862433;25.124976151081682;19.616120334850212
1999_sohu;borinot;50.101813221680395;13.723343299087087;18.034496920814245;21.496547118311334;25.572279356857194;21.173333304930146
1999_sohu;bracero;51.64358151542829;15.70327523238958;25.046923147441518;21.492534689435615;20.268357982690898;17.48890894804239
1999_sohu;chinemusic;44.22846548789279;13.951308327556525;10.481953695605164;25.186406694084972;24.20828582620961;26.172045456543735
1999_sohu;cinematictalk;43.28911080242775;8.145168907883937;14.826472962744559;26.41532102594192;27.121079729672715;23.49195737375686
1999_sohu;cronicasdeckard;44.009960549936885;6.409405779090304;20.05239403631269;17.137488468440985;27.34122892580179;29.05948279035424
1999_sohu;dani1medina;57.42770165994858;24.559375295618814;19.073327085268126;17.726281899132616;20.869087555525134;17.77192816445532
1999_sohu;danielquinn;41.54153674692793;10.18538495114153;17.19134058485992;26.40058222926878;27.001193175423126;19.221499059306648
1999_sohu;diogoserafim;52.68083204081476;14.724780010808134;19.89554468899896;21.768088992254164;19.51254642440582;24.09903988353293
1999_sohu;doark13;51.027878894818606;18.31121313555622;16.123781297040573;22.25416600480037;24.804575959615097;18.50626360298774
1999_sohu;elenacf;38.35169400719519;3.2178237485964547;15.247353906768918;28.343154278413923;26.107246697063903;27.08442136915681
1999_sohu;eloyg8;42.17959757071486;8.359423504853067;9.479666630218997;25.39075237638668;26.709496326669147;30.0606611618721
1999_sohu;ezequiel2517;45.238694370104476;3.897074443320886;17.9525614233579;25.425248872553325;24.493599056232377;28.23151620453553
1999_sohu;faildeguionista;45.01732478012453;9.007347487707307;20.007162368444057;24.58437930771383;25.7676462822377;20.63346455389711
1999_sohu;faure;59.41796618078432;27.297244475035058;16.956373818827785;18.1610262852993;20.69980757145196;16.885547849385894
1999_sohu;ferrandis;50.1296817552986;16.529193912216087;15.882553457390408;22.498090567029738;22.81127437584124;22.278887687522523
1999_sohu;figmare;38.36822273072724;0.0;9.048228077917054;28.264105766992355;29.767169046459465;32.92049710863114
1999_sohu;filmandera;43.67924014715256;5.247072220361437;14.862337727579542;26.222248580958585;26.158435100625773;27.509906370474656
1999_sohu;filmcanet;32.571461534679194;0.0;6.80452020824357;31.950553802208308;30.459968580409424;30.7849574091387
1999_sohu;fleming22;44.52244026995848;9.899421427148056;16.40094537862642;24.69813784425177;24.499752036560505;24.501743313413257
1999_sohu;francorizzo;59.783927232897945;18.873145913444098;22.31813302539265;16.8757605728454;20.686505018746455;21.246455469571398
1999_sohu;fshtravis;53.15916182642336;20.230213891502235;20.224391224404798;20.64662494364078;22.763138468876093;16.1356314715761
1999_sohu;garles;44.30519696633914;12.335472414668015;19.843691044370345;23.763065066955594;23.810920725539486;20.246850748466553
1999_sohu;genzai_2;52.98205742203579;17.303074945315238;16.740546520128685;21.309045966457052;22.03432560247188;22.613006965627164
1999_sohu;gorkalonso1;45.58411698099185;17.01719181948386;8.867252311701247;24.202080278118576;24.768890702124544;25.144584888571785
1999_sohu;guillehormigo;71.52750497985272;27.851855379733223;21.879566698207096;16.23307852016837;16.769612244990007;17.265887156901307
1999_sohu;guxiguxi;51.01622472848768;22.46227830483118;15.375247757831437;21.74634926016115;21.551254146520876;18.86487053065534
1999_sohu;hill_valley;43.396251328365494;6.500047512212758;18.65032152901681;25.790657488598946;26.41831345725863;22.640660012912846
1999_sohu;hobbitillo;45.172304685343775;7.805603938385678;18.07992494315752;25.61907198274745;23.323909512700133;25.17148962300921
1999_sohu;isaac98tm;52.255932363226364;11.8081322248211;24.809943340543246;20.559716601530987;22.38491030759182;20.43729752551285
1999_sohu;itsmerocio;41.86475992567728;0.0;24.354176838832025;23.729050924385383;25.33967682674883;26.577095410033767
1999_sohu;jal90;43.091552258579505;4.9095068644830535;13.4269309033617;26.326168961109992;28.96623053684831;26.371162734196954
1999_sohu;jarsito;46.89517349565889;12.03013762226144;15.357103791465585;23.97213941258096;25.37608075082765;23.264538422864373
1999_sohu;jasikedevicius;50.59073426480869;9.757438279451994;22.73472083676921;22.207691736380667;22.48865643967984;22.811492707718287
1999_sohu;javchas;55.13176847974947;22.70414695984648;16.63261632497244;19.166210145275677;22.154642578183406;19.342383991722
1999_sohu;jepgambardella;50.29491049262951;10.51588866261772;21.125777762707333;22.042705808417743;23.505081810374044;22.810545955883164
1999_sohu;jiajieyy;44.0021401299845;14.824385106840998;15.463855134094953;24.996361611814795;25.002985552136433;19.712412595112824
1999_sohu;jjm_24;46.683619409111664;13.595235820989142;19.237041566490316;23.928678508874228;25.9705409848507;17.26850311879562
1999_sohu;joancuadrado;41.743209829283416;4.223406882219748;19.0357933006983;26.611847241921623;29.27458297982117;20.85436959533916
1999_sohu;jorgemz;48.73339295463901;22.79670391000287;10.391629747620371;23.105526958986232;21.971284479749507;21.734854903641022
1999_sohu;judex1916;47.864915369276716;0.7366504602329254;27.871447764045826;22.47769801186462;23.958877653869386;24.955326109987247
1999_sohu;kndel_01;54.8514838057202;21.534519540667503;15.155934735817494;21.097032359815167;19.173567319558092;23.038946044141763
1999_sohu;lobo_lopez;45.169302994029174;12.489796246073972;17.734705354448884;25.324891319024523;19.32784350116681;25.122763579285806
1999_sohu;m0liner;50.246847794086726;15.08719133439154;21.41377031053202;21.50882524048208;23.092516338450366;18.897696776144006
1999_sohu;maboroshimirage;35.82115690867981;0.0;7.539267037015152;30.210926627136264;34.249426511958255;28.00037982389033
1999_sohu;mabusecaligari;50.43316692269514;15.381022250225879;20.918908149498076;21.258265564062313;23.64451267443065;18.79729136178309
1999_sohu;malala;41.90256198571004;0.0;19.7423352589712;25.88937970712107;31.257025264239125;23.11125976966862
1999_sohu;mann_ohne_namen;57.23101696082614;22.487447436713765;15.14020775625609;20.18576220000022;21.81806224104597;20.36852036598396
1999_sohu;manuki;47.61016922148918;5.184144219321762;21.950318799054326;23.6834507257065;23.955334363679057;25.22675189223836
1999_sohu;marcballesteros;47.983278994302474;13.22699965793376;22.00724008930511;22.846613894144;25.471667229281053;16.44747912933606
1999_sohu;marctorres;55.09051969097409;12.80064596724601;24.563668133007294;19.56801561975461;21.818960806662;21.248709473330088
1999_sohu;marioiglesias;50.995957809650264;8.64277127301924;27.870192671037973;22.177353116795455;17.79372581988943;23.515957119257912
1999_sohu;marioquema;66.99053419749359;25.26425849849595;21.23868085191066;16.72775403885224;18.07771424277816;18.691592367962983
1999_sohu;metaltft;43.167597434290556;4.900858147983774;21.049644399146995;26.39289375105686;23.17475677546009;24.48184692635226
1999_sohu;miridbr;42.90542697529955;8.218007469331694;9.642984207415097;26.02023390231657;28.680762207996125;27.438012212940528
1999_sohu;mrbike;58.40615664132112;25.355338999576855;21.11853657349971;18.98749477740072;19.123201363642192;15.41542828588052
1999_sohu;mrlombreeze;37.74382490149591;0.0;16.254654140984027;27.718339927257915;31.181506668263197;24.845499263494858
1999_sohu;nataliabzp;37.75777971430224;7.003797403326603;11.328827593492981;28.41640206867858;32.40145082599572;20.84952210850612
1999_sohu;nichedeath;55.708040622429394;24.05162771099994;16.34053969075584;20.80051591023953;17.00452401716217;21.802792670842518
1999_sohu;ninotchka;49.89618815346983;21.199843058553796;14.902068762219903;23.120481761617768;23.030774415267633;17.746832002340902
1999_sohu;niskanen;35.020262441254665;8.054699645940055;14.657275995482516;31.407881556363375;17.09176348810873;28.788379314105335
1999_sohu;padimo02;57.67286528161902;21.703790293897548;20.389968275952377;20.142423948121873;16.53471049806564;21.229106983962556
1999_sohu;paloma55;47.28211731487208;13.796012273902491;16.47380248173235;24.369352184765546;24.53294750734736;20.82788555225226
1999_sohu;parhelic;47.11435115665195;11.489959488585196;20.967503454345213;17.841081849836776;23.504429512867222;26.197025694365585
1999_sohu;pauixitador;54.17164921051414;9.763329836636442;24.26197400221906;20.061456788459658;22.877589798952542;23.035649573732293
1999_sohu;paula_arantzazu;60.45805714269042;18.95430802892826;25.2153962355849;17.82281021452154;19.00775054585;18.99973497511529
1999_sohu;quber;46.980072732379796;10.507347868808264;15.579384788531636;22.790348760074735;26.416592469625073;24.7063261129603
1999_sohu;rachelmygod;49.96374923694777;15.878382440694683;16.328281498630144;21.917238692655026;23.449378469215173;22.426718898804985
